"step_idx","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - _step","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - _step__MIN","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - _step__MAX","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - train mean (50 episode rewards)","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - train mean (50 episode rewards)__MIN","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - train mean (50 episode rewards)__MAX"
"156907","1141","1141","1141","525.6439536256785","525.6439536256785","525.6439536256785"
"157057","1142","1142","1142","532.9794165358818","532.9794165358818","532.9794165358818"
"157174","1143","1143","1143","540.8104344883305","540.8104344883305","540.8104344883305"
"157502","1144","1144","1144","568.350827846828","568.350827846828","568.350827846828"
"157901","1145","1145","1145","602.9193176805336","602.9193176805336","602.9193176805336"
"158565","1146","1146","1146","653.2455352145759","653.2455352145759","653.2455352145759"
"158818","1147","1147","1147","670.8505031107502","670.8505031107502","670.8505031107502"
"159011","1148","1148","1148","683.4467508773686","683.4467508773686","683.4467508773686"
"160031","1149","1149","1149","754.8694453053104","754.8694453053104","754.8694453053104"
"160837","1150","1150","1150","816.4062426008954","816.4062426008954","816.4062426008954"
"160950","1151","1151","1151","821.8534681268751","821.8534681268751","821.8534681268751"
"161004","1152","1152","1152","822.247231087384","822.247231087384","822.247231087384"
"161060","1153","1153","1153","822.2039437549222","822.2039437549222","822.2039437549222"
"161117","1154","1154","1154","821.8360678488133","821.8360678488133","821.8360678488133"
"161169","1155","1155","1155","821.8095466482197","821.8095466482197","821.8095466482197"
"161227","1156","1156","1156","821.6746785441206","821.6746785441206","821.6746785441206"
"161283","1157","1157","1157","822.1682794316589","822.1682794316589","822.1682794316589"
"161336","1158","1158","1158","821.8212465432634","821.8212465432634","821.8212465432634"
"163634","1159","1159","1159","981.1155793458215","981.1155793458215","981.1155793458215"
"163961","1160","1160","1160","958.326982666915","958.326982666915","958.326982666915"
"164334","1161","1161","1161","911.1056499314748","911.1056499314748","911.1056499314748"
"164521","1162","1162","1162","902.5758322224482","902.5758322224482","902.5758322224482"
"164736","1163","1163","1163","838.1347876098595","838.1347876098595","838.1347876098595"
"164978","1164","1164","1164","854.61857786894","854.61857786894","854.61857786894"
"165277","1165","1165","1165","878.9514816341157","878.9514816341157","878.9514816341157"
"167319","1166","1166","1166","1042.6003434124661","1042.6003434124661","1042.6003434124661"
"167601","1167","1167","1167","1061.6881723524148","1061.6881723524148","1061.6881723524148"
"167824","1168","1168","1168","1072.6055748840333","1072.6055748840333","1072.6055748840333"
"168590","1169","1169","1169","1112.0936408329171","1112.0936408329171","1112.0936408329171"
"169363","1170","1170","1170","1171.7808206634381","1171.7808206634381","1171.7808206634381"
"169697","1171","1171","1171","1194.8640616602484","1194.8640616602484","1194.8640616602484"
"170092","1172","1172","1172","1223.626301379217","1223.626301379217","1223.626301379217"
"171529","1173","1173","1173","1334.047062840832","1334.047062840832","1334.047062840832"
"171803","1174","1174","1174","1353.1169719717336","1353.1169719717336","1353.1169719717336"
"173944","1175","1175","1175","1519.943185470464","1519.943185470464","1519.943185470464"
"175196","1176","1176","1176","1616.6234230728257","1616.6234230728257","1616.6234230728257"
"177855","1177","1177","1177","1824.3849347958842","1824.3849347958842","1824.3849347958842"
"178557","1178","1178","1178","1879.3628869191773","1879.3628869191773","1879.3628869191773"
"178909","1179","1179","1179","1898.4232264434747","1898.4232264434747","1898.4232264434747"
"178982","1180","1180","1180","1899.2765789041944","1899.2765789041944","1899.2765789041944"
"179045","1181","1181","1181","1899.6793211448362","1899.6793211448362","1899.6793211448362"
"179106","1182","1182","1182","1899.5326735343028","1899.5326735343028","1899.5326735343028"
"179158","1183","1183","1183","1899.8212443570148","1899.8212443570148","1899.8212443570148"
"179206","1184","1184","1184","1899.3087779418336","1899.3087779418336","1899.3087779418336"
"179256","1185","1185","1185","1899.2207939017308","1899.2207939017308","1899.2207939017308"
"179311","1186","1186","1186","1898.652391599857","1898.652391599857","1898.652391599857"
"179368","1187","1187","1187","1898.9977381343388","1898.9977381343388","1898.9977381343388"
"179430","1188","1188","1188","1898.789930597902","1898.789930597902","1898.789930597902"
"179828","1189","1189","1189","1897.7366882107578","1897.7366882107578","1897.7366882107578"
"180589","1190","1190","1190","1882.8806698083777","1882.8806698083777","1882.8806698083777"
"180819","1191","1191","1191","1878.9339125890372","1878.9339125890372","1878.9339125890372"
"183504","1192","1192","1192","2087.9548268858102","2087.9548268858102","2087.9548268858102"
"186214","1193","1193","1193","2292.0875542105496","2292.0875542105496","2292.0875542105496"
"190376","1194","1194","1194","2596.913747370284","2596.913747370284","2596.913747370284"
"190439","1195","1195","1195","2562.596501658101","2562.596501658101","2562.596501658101"
"190494","1196","1196","1196","2512.3347778419643","2512.3347778419643","2512.3347778419643"
"190544","1197","1197","1197","2494.7625125599698","2494.7625125599698","2494.7625125599698"
"190593","1198","1198","1198","2482.0037458408424","2482.0037458408424","2482.0037458408424"
"194629","1199","1199","1199","2721.55461146527","2721.55461146527","2721.55461146527"
"204629","1200","1200","1200","3453.3075462136358","3453.3075462136358","3453.3075462136358"
"207205","1201","1201","1201","3648.3545673818066","3648.3545673818066","3648.3545673818066"
"207269","1202","1202","1202","3648.7025236460545","3648.7025236460545","3648.7025236460545"
"207323","1203","1203","1203","3648.3492972503063","3648.3492972503063","3648.3492972503063"
"207372","1204","1204","1204","3648.354634229462","3648.354634229462","3648.354634229462"
"207422","1205","1205","1205","3647.943500283228","3647.943500283228","3647.943500283228"
"207474","1206","1206","1206","3648.0230223975022","3648.0230223975022","3648.0230223975022"
"207533","1207","1207","1207","3647.8219462213733","3647.8219462213733","3647.8219462213733"
"207587","1208","1208","1208","3648.272977988475","3648.272977988475","3648.272977988475"
"207977","1209","1209","1209","3497.434415513685","3497.434415513685","3497.434415513685"
"208527","1210","1210","1210","3518.78583153868","3518.78583153868","3518.78583153868"
"208582","1211","1211","1211","3492.075231321015","3492.075231321015","3492.075231321015"
"208631","1212","1212","1212","3478.3691073873792","3478.3691073873792","3478.3691073873792"
"208679","1213","1213","1213","3463.9049609662443","3463.9049609662443","3463.9049609662443"
"208733","1214","1214","1214","3447.3629979812304","3447.3629979812304","3447.3629979812304"
"208789","1215","1215","1215","3423.091418457509","3423.091418457509","3423.091418457509"
"208849","1216","1216","1216","3259.5543487361656","3259.5543487361656","3259.5543487361656"
"208911","1217","1217","1217","3240.104763653454","3240.104763653454","3240.104763653454"
"208976","1218","1218","1218","3229.315326916513","3229.315326916513","3229.315326916513"
"209279","1219","1219","1219","3193.2557839986357","3193.2557839986357","3193.2557839986357"
"214621","1220","1220","1220","3559.1097849289486","3559.1097849289486","3559.1097849289486"
"215473","1221","1221","1221","3599.15264853824","3599.15264853824","3599.15264853824"
"219402","1222","1222","1222","3892.020465461217","3892.020465461217","3892.020465461217"
"225858","1223","1223","1223","4292.474257916596","4292.474257916596","4292.474257916596"
"235858","1224","1224","1224","5065.794680983677","5065.794680983677","5065.794680983677"
"245513","1225","1225","1225","5664.835950825689","5664.835950825689","5664.835950825689"
"255513","1226","1226","1226","6363.457013026511","6363.457013026511","6363.457013026511"
"261255","1227","1227","1227","6608.23511707213","6608.23511707213","6608.23511707213"
"261313","1228","1228","1228","6553.601951521309","6553.601951521309","6553.601951521309"
"263886","1229","1229","1229","6731.736720313642","6731.736720313642","6731.736720313642"
"267680","1230","1230","1230","7028.026940485688","7028.026940485688","7028.026940485688"
"267739","1231","1231","1231","7028.215720415623","7028.215720415623","7028.215720415623"
"267796","1232","1232","1232","7028.786263448554","7028.786263448554","7028.786263448554"
"267847","1233","1233","1233","7028.578241044199","7028.578241044199","7028.578241044199"
"267903","1234","1234","1234","7029.268485172186","7029.268485172186","7029.268485172186"
"267961","1235","1235","1235","7029.675063258458","7029.675063258458","7029.675063258458"
"268012","1236","1236","1236","7029.504314300805","7029.504314300805","7029.504314300805"
"268064","1237","1237","1237","7029.317460657073","7029.317460657073","7029.317460657073"
"268118","1238","1238","1238","7028.895785960995","7028.895785960995","7028.895785960995"
"270020","1239","1239","1239","7151.049668666875","7151.049668666875","7151.049668666875"
"270727","1240","1240","1240","7152.0998007629205","7152.0998007629205","7152.0998007629205"
"270790","1241","1241","1241","7139.982187592113","7139.982187592113","7139.982187592113"
"270845","1242","1242","1242","6922.675975430878","6922.675975430878","6922.675975430878"
"270897","1243","1243","1243","6710.910287629396","6710.910287629396","6710.910287629396"
"270948","1244","1244","1244","6377.935622941438","6377.935622941438","6377.935622941438"
"271003","1245","1245","1245","6378.381570096452","6378.381570096452","6378.381570096452"
"271066","1246","1246","1246","6378.121372122613","6378.121372122613","6378.121372122613"
"271125","1247","1247","1247","6379.063223734785","6379.063223734785","6379.063223734785"
"271175","1248","1248","1248","6378.645148267515","6378.645148267515","6378.645148267515"
"273322","1249","1249","1249","6230.6224767209405","6230.6224767209405","6230.6224767209405"
"275286","1250","1250","1250","5593.911552081866","5593.911552081866","5593.911552081866"
"275351","1251","1251","1251","5393.696161888901","5393.696161888901","5393.696161888901"
"275403","1252","1252","1252","5393.056540222162","5393.056540222162","5393.056540222162"
"275452","1253","1253","1253","5392.825483946203","5392.825483946203","5392.825483946203"
"275499","1254","1254","1254","5392.65164642149","5392.65164642149","5392.65164642149"
"275547","1255","1255","1255","5392.592376566346","5392.592376566346","5392.592376566346"
"275600","1256","1256","1256","5392.549906643984","5392.549906643984","5392.549906643984"
"275651","1257","1257","1257","5392.25211740749","5392.25211740749","5392.25211740749"
"275702","1258","1258","1258","5392.037767361608","5392.037767361608","5392.037767361608"
"284268","1259","1259","1259","6050.782862687172","6050.782862687172","6050.782862687172"
"286220","1260","1260","1260","6160.409719857919","6160.409719857919","6160.409719857919"
"286283","1261","1261","1261","6160.402597422735","6160.402597422735","6160.402597422735"
"286340","1262","1262","1262","6161.637323247704","6161.637323247704","6161.637323247704"
"286394","1263","1263","1263","6161.580558119159","6161.580558119159","6161.580558119159"
"286445","1264","1264","1264","6161.923118220684","6161.923118220684","6161.923118220684"
"286496","1265","1265","1265","6161.262004243389","6161.262004243389","6161.262004243389"
"286544","1266","1266","1266","6161.00480897553","6161.00480897553","6161.00480897553"
"286594","1267","1267","1267","6160.0546046340805","6160.0546046340805","6160.0546046340805"
"286644","1268","1268","1268","6159.667414870969","6159.667414870969","6159.667414870969"
"296644","1269","1269","1269","6934.779288370702","6934.779288370702","6934.779288370702"
"305341","1270","1270","1270","7205.623455622706","7205.623455622706","7205.623455622706"
"305401","1271","1271","1271","7142.396194049291","7142.396194049291","7142.396194049291"
"305451","1272","1272","1272","6820.8230575570615","6820.8230575570615","6820.8230575570615"
"305497","1273","1273","1273","6309.374023340313","6309.374023340313","6309.374023340313"
"305548","1274","1274","1274","5517.075315197767","5517.075315197767","5517.075315197767"
"305599","1275","1275","1275","4751.164577931138","4751.164577931138","4751.164577931138"
"305649","1276","1276","1276","3955.8376822188684","3955.8376822188684","3955.8376822188684"
"305696","1277","1277","1277","3502.8675034399175","3502.8675034399175","3502.8675034399175"
"305746","1278","1278","1278","3502.4582224580936","3502.4582224580936","3502.4582224580936"
"311678","1279","1279","1279","3788.7742134964556","3788.7742134964556","3788.7742134964556"
"311753","1280","1280","1280","3492.889569579536","3492.889569579536","3492.889569579536"
"311807","1281","1281","1281","3492.017760821888","3492.017760821888","3492.017760821888"
"311869","1282","1282","1282","3491.736560786236","3491.736560786236","3491.736560786236"
"311923","1283","1283","1283","3491.926434962571","3491.926434962571","3491.926434962571"
"311972","1284","1284","1284","3491.41338589659","3491.41338589659","3491.41338589659"
"312022","1285","1285","1285","3490.838255793025","3490.838255793025","3490.838255793025"
"312079","1286","1286","1286","3491.3238355987805","3491.3238355987805","3491.3238355987805"
"312131","1287","1287","1287","3491.074742631856","3491.074742631856","3491.074742631856"
"312185","1288","1288","1288","3491.329141248053","3491.329141248053","3491.329141248053"
"314497","1289","1289","1289","3520.3828025416","3520.3828025416","3520.3828025416"
"314560","1290","1290","1290","3464.967392043577","3464.967392043577","3464.967392043577"
"314619","1291","1291","1291","3463.7681938505843","3463.7681938505843","3463.7681938505843"
"314674","1292","1292","1292","3464.4423295412107","3464.4423295412107","3464.4423295412107"
"314725","1293","1293","1293","3463.9335028636506","3463.9335028636506","3463.9335028636506"
"314773","1294","1294","1294","3464.0124517811078","3464.0124517811078","3464.0124517811078"
"314823","1295","1295","1295","3463.5018858151343","3463.5018858151343","3463.5018858151343"
"314874","1296","1296","1296","3463.2368024015514","3463.2368024015514","3463.2368024015514"
"314926","1297","1297","1297","3462.6390490940303","3462.6390490940303","3462.6390490940303"
"314978","1298","1298","1298","3462.914557143682","3462.914557143682","3462.914557143682"
"318168","1299","1299","1299","3553.374258691493","3553.374258691493","3553.374258691493"
"324612","1300","1300","1300","3922.6850148223143","3922.6850148223143","3922.6850148223143"
"324727","1301","1301","1301","3924.711888003418","3924.711888003418","3924.711888003418"
"324844","1302","1302","1302","3927.434419427187","3927.434419427187","3927.434419427187"
"324956","1303","1303","1303","3929.9102427260664","3929.9102427260664","3929.9102427260664"
"325066","1304","1304","1304","3932.378241129234","3932.378241129234","3932.378241129234"
"325160","1305","1305","1305","3934.154616694155","3934.154616694155","3934.154616694155"
"325257","1306","1306","1306","3935.8663343414137","3935.8663343414137","3935.8663343414137"
"325352","1307","1307","1307","3937.6256023225997","3937.6256023225997","3937.6256023225997"
"325450","1308","1308","1308","3939.4819296464225","3939.4819296464225","3939.4819296464225"
"332291","1309","1309","1309","3797.8446169242247","3797.8446169242247","3797.8446169242247"
"342291","1310","1310","1310","4455.193244753569","4455.193244753569","4455.193244753569"
"352291","1311","1311","1311","5253.5262661281695","5253.5262661281695","5253.5262661281695"
"362291","1312","1312","1312","6075.778821571658","6075.778821571658","6075.778821571658"
"372291","1313","1313","1313","6896.000015225345","6896.000015225345","6896.000015225345"
"372434","1314","1314","1314","6898.595962471754","6898.595962471754","6898.595962471754"
"372580","1315","1315","1315","6905.108836394447","6905.108836394447","6905.108836394447"
"372738","1316","1316","1316","6910.969318498412","6910.969318498412","6910.969318498412"
"380285","1317","1317","1317","7526.6846296796275","7526.6846296796275","7526.6846296796275"
"385855","1318","1318","1318","7978.516153072896","7978.516153072896","7978.516153072896"
"390531","1319","1319","1319","7560.973095814986","7560.973095814986","7560.973095814986"
"390772","1320","1320","1320","6873.712147639978","6873.712147639978","6873.712147639978"
"390886","1321","1321","1321","6875.528700358011","6875.528700358011","6875.528700358011"
"391001","1322","1322","1322","6878.246687750639","6878.246687750639","6878.246687750639"
"391152","1323","1323","1323","6882.429465200429","6882.429465200429","6882.429465200429"
"391322","1324","1324","1324","6888.861349692727","6888.861349692727","6888.861349692727"
"401322","1325","1325","1325","7729.258687442182","7729.258687442182","7729.258687442182"
"411322","1326","1326","1326","8586.43038272277","8586.43038272277","8586.43038272277"
"421322","1327","1327","1327","9414.61711719845","9414.61711719845","9414.61711719845"
"431322","1328","1328","1328","10275.148244837732","10275.148244837732","10275.148244837732"
"441322","1329","1329","1329","10657.704879222547","10657.704879222547","10657.704879222547"
"451322","1330","1330","1330","11556.918657391558","11556.918657391558","11556.918657391558"
"460414","1331","1331","1331","12374.933281861251","12374.933281861251","12374.933281861251"
"460505","1332","1332","1332","12375.539902982619","12375.539902982619","12375.539902982619"
"460586","1333","1333","1333","12376.742110030695","12376.742110030695","12376.742110030695"
"460663","1334","1334","1334","12377.903944038095","12377.903944038095","12377.903944038095"
"460735","1335","1335","1335","12379.032552081826","12379.032552081826","12379.032552081826"
"460807","1336","1336","1336","12379.504782132011","12379.504782132011","12379.504782132011"
"460884","1337","1337","1337","12380.727882348747","12380.727882348747","12380.727882348747"
"460957","1338","1338","1338","12381.427253961516","12381.427253961516","12381.427253961516"
"462990","1339","1339","1339","12363.695020278801","12363.695020278801","12363.695020278801"
"463655","1340","1340","1340","12409.296118252445","12409.296118252445","12409.296118252445"
"473655","1341","1341","1341","13313.985937496971","13313.985937496971","13313.985937496971"
"483655","1342","1342","1342","14251.809909140658","14251.809909140658","14251.809909140658"
"491273","1343","1343","1343","14930.202453767026","14930.202453767026","14930.202453767026"
"501273","1344","1344","1344","15885.897927645601","15885.897927645601","15885.897927645601"
"511273","1345","1345","1345","16845.581240622887","16845.581240622887","16845.581240622887"
"521273","1346","1346","1346","17821.26662314237","17821.26662314237","17821.26662314237"
"531273","1347","1347","1347","18772.000592809705","18772.000592809705","18772.000592809705"
"541273","1348","1348","1348","19703.880695919695","19703.880695919695","19703.880695919695"
"551273","1349","1349","1349","20344.36362775537","20344.36362775537","20344.36362775537"
"561273","1350","1350","1350","20769.058135429626","20769.058135429626","20769.058135429626"
"570295","1351","1351","1351","21593.66764595675","21593.66764595675","21593.66764595675"
"576747","1352","1352","1352","22204.691707940023","22204.691707940023","22204.691707940023"
"586747","1353","1353","1353","23111.174848440747","23111.174848440747","23111.174848440747"
"596747","1354","1354","1354","24060.913084477987","24060.913084477987","24060.913084477987"
"606747","1355","1355","1355","24998.469896251918","24998.469896251918","24998.469896251918"
"616747","1356","1356","1356","25919.0986231181","25919.0986231181","25919.0986231181"
"626747","1357","1357","1357","26857.30243969464","26857.30243969464","26857.30243969464"
"636747","1358","1358","1358","27817.052367260312","27817.052367260312","27817.052367260312"
"646747","1359","1359","1359","28193.81970980852","28193.81970980852","28193.81970980852"
"656747","1360","1360","1360","28379.945275759368","28379.945275759368","28379.945275759368"
"666747","1361","1361","1361","28534.312941783806","28534.312941783806","28534.312941783806"
"676747","1362","1362","1362","28709.46248571219","28709.46248571219","28709.46248571219"
"686747","1363","1363","1363","28840.064559375995","28840.064559375995","28840.064559375995"
"696747","1364","1364","1364","29758.907722237185","29758.907722237185","29758.907722237185"
"697930","1365","1365","1365","29845.031171646715","29845.031171646715","29845.031171646715"
"706540","1366","1366","1366","30717.03593120621","30717.03593120621","30717.03593120621"
"716540","1367","1367","1367","31000.840892644035","31000.840892644035","31000.840892644035"
"726540","1368","1368","1368","31474.443380869132","31474.443380869132","31474.443380869132"
"736540","1369","1369","1369","32037.335871736555","32037.335871736555","32037.335871736555"
"746285","1370","1370","1370","32875.97158270362","32875.97158270362","32875.97158270362"
"756285","1371","1371","1371","33782.13012047074","33782.13012047074","33782.13012047074"
"757424","1372","1372","1372","33876.42225496399","33876.42225496399","33876.42225496399"
"767424","1373","1373","1373","34750.58036696369","34750.58036696369","34750.58036696369"
"777424","1374","1374","1374","35537.28079669185","35537.28079669185","35537.28079669185"
"787424","1375","1375","1375","35511.24364712406","35511.24364712406","35511.24364712406"
"797424","1376","1376","1376","35445.75034752826","35445.75034752826","35445.75034752826"
"807424","1377","1377","1377","35448.61488248954","35448.61488248954","35448.61488248954"
"814509","1378","1378","1378","35156.348410201266","35156.348410201266","35156.348410201266"
"824509","1379","1379","1379","35167.52219754491","35167.52219754491","35167.52219754491"
"829021","1380","1380","1380","34656.22867001534","34656.22867001534","34656.22867001534"
"831743","1381","1381","1381","34134.0888867766","34134.0888867766","34134.0888867766"
"839573","1382","1382","1382","34892.90361983431","34892.90361983431","34892.90361983431"
"842411","1383","1383","1383","35174.35336416839","35174.35336416839","35174.35336416839"
"844132","1384","1384","1384","35330.638635925185","35330.638635925185","35330.638635925185"
"847445","1385","1385","1385","35658.97359554078","35658.97359554078","35658.97359554078"
"857445","1386","1386","1386","36648.178754737586","36648.178754737586","36648.178754737586"
"858521","1387","1387","1387","36733.672982929995","36733.672982929995","36733.672982929995"
"860756","1388","1388","1388","36968.23572619784","36968.23572619784","36968.23572619784"
"867398","1389","1389","1389","37461.890684515165","37461.890684515165","37461.890684515165"
"873593","1390","1390","1390","38025.18898754205","38025.18898754205","38025.18898754205"
"875273","1391","1391","1391","37299.188205784725","37299.188205784725","37299.188205784725"
"876766","1392","1392","1392","36506.60954274513","36506.60954274513","36506.60954274513"
"878880","1393","1393","1393","36018.48472538137","36018.48472538137","36018.48472538137"
"881322","1394","1394","1394","35301.87401095346","35301.87401095346","35301.87401095346"
"886406","1395","1395","1395","34832.62930642623","34832.62930642623","34832.62930642623"
"888817","1396","1396","1396","34081.550269697065","34081.550269697065","34081.550269697065"
"890750","1397","1397","1397","33309.64123481205","33309.64123481205","33309.64123481205"
"892645","1398","1398","1398","32554.458106015205","32554.458106015205","32554.458106015205"
"894103","1399","1399","1399","31805.02061290252","31805.02061290252","31805.02061290252"
"897619","1400","1400","1400","31203.518119127984","31203.518119127984","31203.518119127984"
"902202","1401","1401","1401","30825.509153194944","30825.509153194944","30825.509153194944"
"905360","1402","1402","1402","30513.523277525273","30513.523277525273","30513.523277525273"
"909081","1403","1403","1403","29972.424254447422","29972.424254447422","29972.424254447422"
"913138","1404","1404","1404","29432.446203041844","29432.446203041844","29432.446203041844"
"916796","1405","1405","1405","28857.377365164324","28857.377365164324","28857.377365164324"
"923420","1406","1406","1406","28597.878420994537","28597.878420994537","28597.878420994537"
"928819","1407","1407","1407","28168.758902715934","28168.758902715934","28168.758902715934"
"938819","1408","1408","1408","28174.224091796073","28174.224091796073","28174.224091796073"
"943417","1409","1409","1409","27695.08843466121","27695.08843466121","27695.08843466121"
"953417","1410","1410","1410","27707.472053597445","27707.472053597445","27707.472053597445"
"954249","1411","1411","1411","26841.0007764146","26841.0007764146","26841.0007764146"
"959306","1412","1412","1412","26329.190443407348","26329.190443407348","26329.190443407348"
"961563","1413","1413","1413","25598.98977339176","25598.98977339176","25598.98977339176"
"964407","1414","1414","1414","24983.1079811231","24983.1079811231","24983.1079811231"
"966368","1415","1415","1415","25088.266235361236","25088.266235361236","25088.266235361236"
"968832","1416","1416","1416","24476.414801964493","24476.414801964493","24476.414801964493"
"970571","1417","1417","1417","23761.490987451914","23761.490987451914","23761.490987451914"
"972368","1418","1418","1418","23021.689558325153","23021.689558325153","23021.689558325153"
"974603","1419","1419","1419","22311.951700908037","22311.951700908037","22311.951700908037"
"977181","1420","1420","1420","21732.958505962404","21732.958505962404","21732.958505962404"
"979226","1421","1421","1421","21031.049385161095","21031.049385161095","21031.049385161095"
"981514","1422","1422","1422","21167.202944180146","21167.202944180146","21167.202944180146"
"982583","1423","1423","1423","20402.813619086213","20402.813619086213","20402.813619086213"
"984972","1424","1424","1424","19870.75851190732","19870.75851190732","19870.75851190732"
"989822","1425","1425","1425","19540.603100254033","19540.603100254033","19540.603100254033"
"990836","1426","1426","1426","18852.96663399835","18852.96663399835","18852.96663399835"
"992439","1427","1427","1427","18179.731143046756","18179.731143046756","18179.731143046756"
"996618","1428","1428","1428","18053.83713840504","18053.83713840504","18053.83713840504"
"997985","1429","1429","1429","17312.41293746862","17312.41293746862","17312.41293746862"
"999288","1430","1430","1430","17058.630756274957","17058.630756274957","17058.630756274957"
"1002427","1431","1431","1431","17077.58135281872","17077.58135281872","17077.58135281872"
"1004494","1432","1432","1432","16541.99896970841","16541.99896970841","16541.99896970841"
"1005845","1433","1433","1433","16400.744771648577","16400.744771648577","16400.744771648577"
"1009044","1434","1434","1434","16580.793501893902","16580.793501893902","16580.793501893902"
"1010299","1435","1435","1435","16383.482179552026","16383.482179552026","16383.482179552026"
"1011857","1436","1436","1436","15556.043401939702","15556.043401939702","15556.043401939702"
"1015886","1437","1437","1437","15905.700243920088","15905.700243920088","15905.700243920088"
"1017761","1438","1438","1438","15877.515867833614","15877.515867833614","15877.515867833614"
"1022423","1439","1439","1439","15722.270123851371","15722.270123851371","15722.270123851371"
"1023714","1440","1440","1440","15246.578484711496","15246.578484711496","15246.578484711496"
"1028226","1441","1441","1441","15534.35847686738","15534.35847686738","15534.35847686738"
"1030568","1442","1442","1442","15645.78323005637","15645.78323005637","15645.78323005637"
"1033793","1443","1443","1443","15807.526820569401","15807.526820569401","15807.526820569401"
"1035289","1444","1444","1444","15732.274677661511","15732.274677661511","15732.274677661511"
"1036418","1445","1445","1445","15359.962336389332","15359.962336389332","15359.962336389332"
"1037368","1446","1446","1446","15234.71742548723","15234.71742548723","15234.71742548723"
"1038969","1447","1447","1447","15228.16350059944","15228.16350059944","15228.16350059944"
"1043454","1448","1448","1448","15540.450357662994","15540.450357662994","15540.450357662994"
"1046221","1449","1449","1449","15679.867592134156","15679.867592134156","15679.867592134156"
"1048728","1450","1450","1450","15587.737993746636","15587.737993746636","15587.737993746636"
"1050134","1451","1451","1451","15279.876321139729","15279.876321139729","15279.876321139729"
"1051227","1452","1452","1452","15088.546154260952","15088.546154260952","15088.546154260952"
"1052990","1453","1453","1453","14903.319278558602","14903.319278558602","14903.319278558602"
"1055317","1454","1454","1454","14727.80981574315","14727.80981574315","14727.80981574315"
"1057062","1455","1455","1455","14546.819901412653","14546.819901412653","14546.819901412653"
"1058354","1456","1456","1456","14015.162631535397","14015.162631535397","14015.162631535397"
"1060102","1457","1457","1457","13677.47693231593","13677.47693231593","13677.47693231593"
"1061164","1458","1458","1458","12817.910046830659","12817.910046830659","12817.910046830659"
"1063707","1459","1459","1459","12632.389978063418","12632.389978063418","12632.389978063418"
"1065954","1460","1460","1460","11851.723752587108","11851.723752587108","11851.723752587108"
"1068013","1461","1461","1461","11976.522821138948","11976.522821138948","11976.522821138948"
"1068904","1462","1462","1462","11567.876030563051","11567.876030563051","11567.876030563051"
"1071235","1463","1463","1463","11588.320694984854","11588.320694984854","11588.320694984854"
"1074123","1464","1464","1464","11575.297720499373","11575.297720499373","11575.297720499373"
"1075561","1465","1465","1465","11528.185392793845","11528.185392793845","11528.185392793845"
"1076927","1466","1466","1466","11402.560718076445","11402.560718076445","11402.560718076445"
"1078842","1467","1467","1467","11411.069312089196","11411.069312089196","11411.069312089196"
"1080200","1468","1468","1468","11366.87733441992","11366.87733441992","11366.87733441992"
"1083378","1469","1469","1469","11447.363040453913","11447.363040453913","11447.363040453913"
"1088945","1470","1470","1470","11741.556314798572","11741.556314798572","11741.556314798572"
"1092431","1471","1471","1471","11913.250826723159","11913.250826723159","11913.250826723159"
"1093831","1472","1472","1472","11820.134634724338","11820.134634724338","11820.134634724338"
"1097085","1473","1473","1473","12031.870608522559","12031.870608522559","12031.870608522559"
"1100063","1474","1474","1474","12081.564349294673","12081.564349294673","12081.564349294673"
"1102422","1475","1475","1475","11834.142078557594","11834.142078557594","11834.142078557594"
"1105392","1476","1476","1476","12033.064973421295","12033.064973421295","12033.064973421295"
"1106666","1477","1477","1477","12008.431505854945","12008.431505854945","12008.431505854945"
"1109573","1478","1478","1478","11866.107481308423","11866.107481308423","11866.107481308423"
"1112850","1479","1479","1479","12048.897767291444","12048.897767291444","12048.897767291444"
"1114467","1480","1480","1480","12076.870539220872","12076.870539220872","12076.870539220872"
"1116707","1481","1481","1481","11987.453318350752","11987.453318350752","11987.453318350752"
"1118339","1482","1482","1482","11925.67940209376","11925.67940209376","11925.67940209376"
"1121992","1483","1483","1483","12152.498397335019","12152.498397335019","12152.498397335019"
"1128551","1484","1484","1484","12483.805197542975","12483.805197542975","12483.805197542975"
"1130100","1485","1485","1485","12511.569027509924","12511.569027509924","12511.569027509924"
"1132767","1486","1486","1486","12616.567796278794","12616.567796278794","12616.567796278794"
"1134598","1487","1487","1487","12371.484763747483","12371.484763747483","12371.484763747483"
"1135980","1488","1488","1488","12311.925930981868","12311.925930981868","12311.925930981868"
"1140555","1489","1489","1489","12268.874703823467","12268.874703823467","12268.874703823467"
"1141902","1490","1490","1490","12268.482060456156","12268.482060456156","12268.482060456156"
"1143411","1491","1491","1491","11955.167858750328","11955.167858750328","11955.167858750328"
"1145093","1492","1492","1492","11874.154651733836","11874.154651733836","11874.154651733836"
