"step_idx","15_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - _step","15_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - _step__MIN","15_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - _step__MAX","15_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - train mean (50 episode rewards)","15_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - train mean (50 episode rewards)__MIN","15_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - train mean (50 episode rewards)__MAX"
"1066565","730","730","730","13534.954863732986","13534.954863732986","13534.954863732986"
"1067680","731","731","731","12575.408111873143","12575.408111873143","12575.408111873143"
"1068453","732","732","732","12658.441180511329","12658.441180511329","12658.441180511329"
"1070957","733","733","733","12959.316580621877","12959.316580621877","12959.316580621877"
"1072778","734","734","734","13174.221888093189","13174.221888093189","13174.221888093189"
"1074244","735","735","735","13343.160806368838","13343.160806368838","13343.160806368838"
"1075589","736","736","736","12869.04227409018","12869.04227409018","12869.04227409018"
"1075843","737","737","737","12416.611861489686","12416.611861489686","12416.611861489686"
"1076247","738","738","738","12181.146259951394","12181.146259951394","12181.146259951394"
"1076814","739","739","739","11884.237065280606","11884.237065280606","11884.237065280606"
"1077806","740","740","740","11416.86253381369","11416.86253381369","11416.86253381369"
"1078385","741","741","741","10334.257405221768","10334.257405221768","10334.257405221768"
"1080105","742","742","742","9555.168123240552","9555.168123240552","9555.168123240552"
"1080996","743","743","743","9528.507322633688","9528.507322633688","9528.507322633688"
"1083541","744","744","744","9637.562889704557","9637.562889704557","9637.562889704557"
"1086124","745","745","745","9138.612132660137","9138.612132660137","9138.612132660137"
"1090414","746","746","746","9410.86467923894","9410.86467923894","9410.86467923894"
"1092285","747","747","747","9499.279289738492","9499.279289738492","9499.279289738492"
"1095053","748","748","748","9416.41132474883","9416.41132474883","9416.41132474883"
"1097833","749","749","749","9657.915282818727","9657.915282818727","9657.915282818727"
"1102391","750","750","750","9731.7211880116","9731.7211880116","9731.7211880116"
"1103448","751","751","751","9735.138103213598","9735.138103213598","9735.138103213598"
"1105306","752","752","752","9868.83345238842","9868.83345238842","9868.83345238842"
"1107040","753","753","753","9822.682722571588","9822.682722571588","9822.682722571588"
"1108334","754","754","754","9848.626977010897","9848.626977010897","9848.626977010897"
"1109511","755","755","755","9755.923212083957","9755.923212083957","9755.923212083957"
"1111887","756","756","756","10005.570816057387","10005.570816057387","10005.570816057387"
"1114344","757","757","757","10044.840500766973","10044.840500766973","10044.840500766973"
"1119161","758","758","758","10455.022160211023","10455.022160211023","10455.022160211023"
"1122462","759","759","759","10639.527618006116","10639.527618006116","10639.527618006116"
"1123103","760","760","760","10234.694734147444","10234.694734147444","10234.694734147444"
"1124040","761","761","761","9712.11380468225","9712.11380468225","9712.11380468225"
"1130827","762","762","762","10435.43864137082","10435.43864137082","10435.43864137082"
"1135432","763","763","763","10734.478791597374","10734.478791597374","10734.478791597374"
"1141372","764","764","764","11165.004427921003","11165.004427921003","11165.004427921003"
"1151372","765","765","765","12117.894238380806","12117.894238380806","12117.894238380806"
"1156359","766","766","766","12560.711798006554","12560.711798006554","12560.711798006554"
"1157228","767","767","767","12581.057875995226","12581.057875995226","12581.057875995226"
"1163113","768","768","768","13133.512648780481","13133.512648780481","13133.512648780481"
"1165677","769","769","769","13229.848987117251","13229.848987117251","13229.848987117251"
"1166682","770","770","770","13180.088835142502","13180.088835142502","13180.088835142502"
"1169033","771","771","771","13342.044949860538","13342.044949860538","13342.044949860538"
"1170869","772","772","772","13318.125329316725","13318.125329316725","13318.125329316725"
"1179725","773","773","773","14190.792250527616","14190.792250527616","14190.792250527616"
"1181088","774","774","774","14193.677955108747","14193.677955108747","14193.677955108747"
"1191088","775","775","775","15130.39451868173","15130.39451868173","15130.39451868173"
"1196966","776","776","776","15735.777144140715","15735.777144140715","15735.777144140715"
"1199600","777","777","777","15962.373366312306","15962.373366312306","15962.373366312306"
"1209600","778","778","778","16952.75191396323","16952.75191396323","16952.75191396323"
"1219324","779","779","779","17995.103238021384","17995.103238021384","17995.103238021384"
"1220574","780","780","780","17889.717698330307","17889.717698330307","17889.717698330307"
"1223138","781","781","781","18053.57478499733","18053.57478499733","18053.57478499733"
"1233138","782","782","782","19125.62390899786","19125.62390899786","19125.62390899786"
"1242587","783","783","783","19971.307123533752","19971.307123533752","19971.307123533752"
"1244993","784","784","784","20032.311052647015","20032.311052647015","20032.311052647015"
"1254993","785","785","785","21010.751622678585","21010.751622678585","21010.751622678585"
"1264993","786","786","786","22038.53944923344","22038.53944923344","22038.53944923344"
"1270205","787","787","787","22601.85865395352","22601.85865395352","22601.85865395352"
"1275382","788","788","788","23165.129041365682","23165.129041365682","23165.129041365682"
"1278400","789","789","789","23461.377461717813","23461.377461717813","23461.377461717813"
"1283680","790","790","790","23962.061681690964","23962.061681690964","23962.061681690964"
"1288917","791","791","791","24513.81225925995","24513.81225925995","24513.81225925995"
"1296498","792","792","792","25216.40831265165","25216.40831265165","25216.40831265165"
"1297672","793","793","793","25240.15877920261","25240.15877920261","25240.15877920261"
"1307672","794","794","794","26132.239639974163","26132.239639974163","26132.239639974163"
"1317672","795","795","795","27032.623948413093","27032.623948413093","27032.623948413093"
"1322423","796","796","796","27102.602336241867","27102.602336241867","27102.602336241867"
"1332423","797","797","797","28072.50123501297","28072.50123501297","28072.50123501297"
"1342423","798","798","798","28984.697910846313","28984.697910846313","28984.697910846313"
"1352423","799","799","799","29881.87561184663","29881.87561184663","29881.87561184663"
"1353930","800","800","800","29520.528573584743","29520.528573584743","29520.528573584743"
"1363930","801","801","801","30621.441457845423","30621.441457845423","30621.441457845423"
"1373930","802","802","802","31653.159751761308","31653.159751761308","31653.159751761308"
"1383930","803","803","803","32662.88352776359","32662.88352776359","32662.88352776359"
"1393930","804","804","804","33731.491459599405","33731.491459599405","33731.491459599405"
"1403930","805","805","805","34801.82408383942","34801.82408383942","34801.82408383942"
"1406281","806","806","806","34819.33493122829","34819.33493122829","34819.33493122829"
"1407123","807","807","807","34624.52684225035","34624.52684225035","34624.52684225035"
"1417123","808","808","808","35270.63023760288","35270.63023760288","35270.63023760288"
"1420838","809","809","809","35353.9723441488","35353.9723441488","35353.9723441488"
"1423446","810","810","810","35608.58146835159","35608.58146835159","35608.58146835159"
"1433446","811","811","811","36745.7699179469","36745.7699179469","36745.7699179469"
"1443446","812","812","812","37175.606803674316","37175.606803674316","37175.606803674316"
"1449645","813","813","813","37421.14915417818","37421.14915417818","37421.14915417818"
"1452713","814","814","814","37122.6122856706","37122.6122856706","37122.6122856706"
"1456760","815","815","815","36546.72622951667","36546.72622951667","36546.72622951667"
"1459141","816","816","816","36227.54137101958","36227.54137101958","36227.54137101958"
"1463069","817","817","817","36605.52031203557","36605.52031203557","36605.52031203557"
"1468199","818","818","818","36590.198113531835","36590.198113531835","36590.198113531835"
"1473367","819","819","819","36925.43716818137","36925.43716818137","36925.43716818137"
"1476834","820","820","820","37237.73920949681","37237.73920949681","37237.73920949681"
"1485545","821","821","821","38034.38561808267","38034.38561808267","38034.38561808267"
"1488582","822","822","822","38206.24507200243","38206.24507200243","38206.24507200243"
"1492012","823","823","823","37609.93879104503","37609.93879104503","37609.93879104503"
"1494688","824","824","824","37783.26227544794","37783.26227544794","37783.26227544794"
"1501591","825","825","825","37449.58138538395","37449.58138538395","37449.58138538395"
"1502361","826","826","826","36871.82840603217","36871.82840603217","36871.82840603217"
"1503765","827","827","827","36755.439806520866","36755.439806520866","36755.439806520866"
"1505165","828","828","828","35744.68920823471","35744.68920823471","35744.68920823471"
"1508205","829","829","829","34931.7365409956","34931.7365409956","34931.7365409956"
"1509683","830","830","830","34983.96704565302","34983.96704565302","34983.96704565302"
"1510341","831","831","831","34765.329571976385","34765.329571976385","34765.329571976385"
"1512282","832","832","832","33845.26389138523","33845.26389138523","33845.26389138523"
"1514786","833","833","833","33012.17869016808","33012.17869016808","33012.17869016808"
"1516632","834","834","834","32966.14986122203","32966.14986122203","32966.14986122203"
"1518480","835","835","835","32050.94288898388","32050.94288898388","32050.94288898388"
"1520967","836","836","836","31176.983631111252","31176.983631111252","31176.983631111252"
"1530967","837","837","837","31852.75779349043","31852.75779349043","31852.75779349043"
"1532391","838","838","838","31429.361080455943","31429.361080455943","31429.361080455943"
"1537797","839","839","839","31754.571896726695","31754.571896726695","31754.571896726695"
"1547797","840","840","840","32373.11942279212","32373.11942279212","32373.11942279212"
"1549953","841","841","841","32039.188669152994","32039.188669152994","32039.188669152994"
"1551929","842","842","842","31379.348939082665","31379.348939082665","31379.348939082665"
"1552739","843","843","843","31355.344778228617","31355.344778228617","31355.344778228617"
"1554280","844","844","844","30382.720246639085","30382.720246639085","30382.720246639085"
"1554892","845","845","845","29279.20361112495","29279.20361112495","29279.20361112495"
"1555746","846","846","846","28815.174165563552","28815.174165563552","28815.174165563552"
"1557508","847","847","847","27859.543591477413","27859.543591477413","27859.543591477413"
"1559265","848","848","848","26833.394283968555","26833.394283968555","26833.394283968555"
"1562395","849","849","849","25991.603669837295","25991.603669837295","25991.603669837295"
"1564821","850","850","850","26094.282804483017","26094.282804483017","26094.282804483017"
"1566698","851","851","851","25101.74788568869","25101.74788568869","25101.74788568869"
"1576698","852","852","852","25153.745102503508","25153.745102503508","25153.745102503508"
"1586698","853","853","853","25220.733317533308","25220.733317533308","25220.733317533308"
"1592380","854","854","854","24755.83886331614","24755.83886331614","24755.83886331614"
"1595779","855","855","855","23987.601782102476","23987.601782102476","23987.601782102476"
"1598446","856","856","856","24031.549444001004","24031.549444001004","24031.549444001004"
"1608446","857","857","857","25234.651164314248","25234.651164314248","25234.651164314248"
"1612112","858","858","858","24488.52116931715","24488.52116931715","24488.52116931715"
"1614578","859","859","859","24369.367790483182","24369.367790483182","24369.367790483182"
"1616505","860","860","860","24295.026426055978","24295.026426055978","24295.026426055978"
"1618202","861","861","861","23294.525313052203","23294.525313052203","23294.525313052203"
"1628202","862","862","862","23424.128462808025","23424.128462808025","23424.128462808025"
"1631990","863","863","863","23152.204985438577","23152.204985438577","23152.204985438577"
"1634463","864","864","864","23122.891349684018","23122.891349684018","23122.891349684018"
"1641343","865","865","865","23645.547958255323","23645.547958255323","23645.547958255323"
"1643477","866","866","866","23693.226797965606","23693.226797965606","23693.226797965606"
"1644850","867","867","867","23422.647011632813","23422.647011632813","23422.647011632813"
"1647812","868","868","868","23258.683445558967","23258.683445558967","23258.683445558967"
"1650490","869","869","869","23067.318550349002","23067.318550349002","23067.318550349002"
"1652731","870","870","870","22997.788706511677","22997.788706511677","22997.788706511677"
"1657421","871","871","871","22693.020804222386","22693.020804222386","22693.020804222386"
"1660017","872","872","872","22735.603384001515","22735.603384001515","22735.603384001515"
"1670017","873","873","873","24087.95063285611","24087.95063285611","24087.95063285611"
"1677102","874","874","874","24988.021395080956","24988.021395080956","24988.021395080956"
"1680944","875","875","875","24795.085467504705","24795.085467504705","24795.085467504705"
"1687155","876","876","876","25792.104308658276","25792.104308658276","25792.104308658276"
"1691314","877","877","877","26348.1719531599","26348.1719531599","26348.1719531599"
"1691620","878","878","878","26202.41792402229","26202.41792402229","26202.41792402229"
"1700705","879","879","879","27457.247243429072","27457.247243429072","27457.247243429072"
"1707837","880","880","880","28555.55206518818","28555.55206518818","28555.55206518818"
"1715334","881","881","881","29818.153129828795","29818.153129828795","29818.153129828795"
"1716836","882","882","882","29816.750243676754","29816.750243676754","29816.750243676754"
"1723598","883","883","883","30700.004993843093","30700.004993843093","30700.004993843093"
"1723972","884","884","884","30512.3426820549","30512.3426820549","30512.3426820549"
"1730501","885","885","885","31362.792982431423","31362.792982431423","31362.792982431423"
"1733433","886","886","886","31538.293829285987","31538.293829285987","31538.293829285987"
"1738046","887","887","887","31052.11539467208","31052.11539467208","31052.11539467208"
"1746839","888","888","888","32395.487145524294","32395.487145524294","32395.487145524294"
"1750345","889","889","889","32285.86871062389","32285.86871062389","32285.86871062389"
"1751021","890","890","890","31122.24247837853","31122.24247837853","31122.24247837853"
"1754035","891","891","891","31360.144247963126","31360.144247963126","31360.144247963126"
"1758607","892","892","892","31865.508442948296","31865.508442948296","31865.508442948296"
"1762386","893","893","893","32429.297911516252","32429.297911516252","32429.297911516252"
"1766022","894","894","894","32840.19856306099","32840.19856306099","32840.19856306099"
"1766979","895","895","895","32923.14635952865","32923.14635952865","32923.14635952865"
"1769844","896","896","896","33334.21898543923","33334.21898543923","33334.21898543923"
"1772672","897","897","897","33604.12280616976","33604.12280616976","33604.12280616976"
"1776879","898","898","898","34082.374443393506","34082.374443393506","34082.374443393506"
"1782266","899","899","899","34643.00530339913","34643.00530339913","34643.00530339913"
"1785651","900","900","900","34899.884908846325","34899.884908846325","34899.884908846325"
"1788988","901","901","901","35179.43088772911","35179.43088772911","35179.43088772911"
"1789293","902","902","902","33939.85994782188","33939.85994782188","33939.85994782188"
"1792629","903","903","903","33231.65781296752","33231.65781296752","33231.65781296752"
"1793613","904","904","904","32625.19375880515","32625.19375880515","32625.19375880515"
"1797262","905","905","905","32795.335436400674","32795.335436400674","32795.335436400674"
"1799127","906","906","906","32785.99785018713","32785.99785018713","32785.99785018713"
"1803583","907","907","907","32181.558852676957","32181.558852676957","32181.558852676957"
"1805671","908","908","908","32075.663193699726","32075.663193699726","32075.663193699726"
"1808052","909","909","909","32158.463267299696","32158.463267299696","32158.463267299696"
"1809862","910","910","910","32215.012731002877","32215.012731002877","32215.012731002877"
"1811181","911","911","911","32195.429261827165","32195.429261827165","32195.429261827165"
"1813549","912","912","912","31250.26084285801","31250.26084285801","31250.26084285801"
"1814885","913","913","913","30978.11563858354","30978.11563858354","30978.11563858354"
"1815989","914","914","914","30823.887166266748","30823.887166266748","30823.887166266748"
"1816838","915","915","915","29933.413301931596","29933.413301931596","29933.413301931596"
"1817902","916","916","916","29774.68566019715","29774.68566019715","29774.68566019715"
"1822095","917","917","917","30302.949687849934","30302.949687849934","30302.949687849934"
"1823266","918","918","918","30002.355111255227","30002.355111255227","30002.355111255227"
"1829542","919","919","919","30591.926198514226","30591.926198514226","30591.926198514226"
"1831083","920","920","920","30498.69837014087","30498.69837014087","30498.69837014087"
"1834394","921","921","921","30333.5994118642","30333.5994118642","30333.5994118642"
"1836648","922","922","922","30295.468182741643","30295.468182741643","30295.468182741643"
"1837755","923","923","923","28714.709832199653","28714.709832199653","28714.709832199653"
"1840529","924","924","924","27989.339898692862","27989.339898692862","27989.339898692862"
"1843102","925","925","925","27776.59139417682","27776.59139417682","27776.59139417682"
"1844932","926","926","926","27007.682476362894","27007.682476362894","27007.682476362894"
"1848945","927","927","927","26978.608129137476","26978.608129137476","26978.608129137476"
"1849800","928","928","928","27092.08464986196","27092.08464986196","27092.08464986196"
"1852807","929","929","929","26011.176935913554","26011.176935913554","26011.176935913554"
"1855077","930","930","930","25103.355034287575","25103.355034287575","25103.355034287575"
"1857925","931","931","931","24251.863840901475","24251.863840901475","24251.863840901475"
"1864992","932","932","932","25191.63548717969","25191.63548717969","25191.63548717969"
"1867320","933","933","933","24377.204503475237","24377.204503475237","24377.204503475237"
"1871485","934","934","934","25063.424401921737","25063.424401921737","25063.424401921737"
"1879566","935","935","935","25408.29077290799","25408.29077290799","25408.29077290799"
"1882622","936","936","936","25414.297856139605","25414.297856139605","25414.297856139605"
"1884672","937","937","937","24982.65778840197","24982.65778840197","24982.65778840197"
"1887900","938","938","938","23979.919676578887","23979.919676578887","23979.919676578887"
"1889049","939","939","939","23578.899396509278","23578.899396509278","23578.899396509278"
"1892644","940","940","940","24145.545686186557","24145.545686186557","24145.545686186557"
"1894457","941","941","941","23943.466411799393","23943.466411799393","23943.466411799393"
"1894962","942","942","942","23243.627110633504","23243.627110633504","23243.627110633504"
"1904962","943","943","943","24365.276448957437","24365.276448957437","24365.276448957437"
"1908461","944","944","944","24381.955658119987","24381.955658119987","24381.955658119987"
"1918461","945","945","945","25936.624959777022","25936.624959777022","25936.624959777022"
"1920939","946","946","946","25866.192332955587","25866.192332955587","25866.192332955587"
"1922006","947","947","947","25509.172155230855","25509.172155230855","25509.172155230855"
"1923973","948","948","948","25139.486891105444","25139.486891105444","25139.486891105444"
"1925564","949","949","949","24461.26960333007","24461.26960333007","24461.26960333007"
"1926491","950","950","950","24075.25328809725","24075.25328809725","24075.25328809725"
"1928513","951","951","951","23913.53047896479","23913.53047896479","23913.53047896479"
"1931499","952","952","952","24378.79501957523","24378.79501957523","24378.79501957523"
"1934066","953","953","953","24206.543555679014","24206.543555679014","24206.543555679014"
"1935343","954","954","954","24266.79925426659","24266.79925426659","24266.79925426659"
"1938672","955","955","955","24159.390339701775","24159.390339701775","24159.390339701775"
"1940812","956","956","956","24166.324222826464","24166.324222826464","24166.324222826464"
"1941594","957","957","957","23597.983253433813","23597.983253433813","23597.983253433813"
"1943870","958","958","958","23604.022674868294","23604.022674868294","23604.022674868294"
"1945402","959","959","959","23413.026672074877","23413.026672074877","23413.026672074877"
"1947898","960","960","960","23525.861781048738","23525.861781048738","23525.861781048738"
"1948301","961","961","961","23353.742508933392","23353.742508933392","23353.742508933392"
"1948688","962","962","962","23014.40377737992","23014.40377737992","23014.40377737992"
"1949583","963","963","963","22926.683400989732","22926.683400989732","22926.683400989732"
"1953579","964","964","964","23304.083908785356","23304.083908785356","23304.083908785356"
"1954537","965","965","965","23324.77996363223","23324.77996363223","23324.77996363223"
"1956231","966","966","966","23431.452425860833","23431.452425860833","23431.452425860833"
"1956406","967","967","967","22711.514146946134","22711.514146946134","22711.514146946134"
"1957228","968","968","968","22618.61239448427","22618.61239448427","22618.61239448427"
"1958122","969","969","969","21708.00118771797","21708.00118771797","21708.00118771797"
"1958775","970","970","970","21517.427207649853","21517.427207649853","21517.427207649853"
"1959807","971","971","971","21096.81188951513","21096.81188951513","21096.81188951513"
"1961715","972","972","972","20983.0097824395","20983.0097824395","20983.0097824395"
"1966829","973","973","973","21610.738357530805","21610.738357530805","21610.738357530805"
"1968261","974","974","974","21357.029052804286","21357.029052804286","21357.029052804286"
"1970562","975","975","975","21229.814995873774","21229.814995873774","21229.814995873774"
"1977603","976","976","976","22057.46662988036","22057.46662988036","22057.46662988036"
"1982098","977","977","977","22040.022229914433","22040.022229914433","22040.022229914433"
"1983513","978","978","978","22132.136772041315","22132.136772041315","22132.136772041315"
"1986528","979","979","979","22080.51098781767","22080.51098781767","22080.51098781767"
"1987114","980","980","980","21809.668551122886","21809.668551122886","21809.668551122886"
"1988789","981","981","981","21581.859703468912","21581.859703468912","21581.859703468912"
"1989054","982","982","982","20413.703624722148","20413.703624722148","20413.703624722148"
"1991048","983","983","983","20288.061039018372","20288.061039018372","20288.061039018372"
"1991989","984","984","984","19702.750103216058","19702.750103216058","19702.750103216058"
"1993823","985","985","985","18542.94987319692","18542.94987319692","18542.94987319692"
"1994893","986","986","986","18232.15160892989","18232.15160892989","18232.15160892989"
"1996147","987","987","987","18075.50867158377","18075.50867158377","18075.50867158377"
"1996724","988","988","988","17626.876305527636","17626.876305527636","17626.876305527636"
"1998181","989","989","989","17657.83630351962","17657.83630351962","17657.83630351962"
"1999081","990","990","990","17123.480421778186","17123.480421778186","17123.480421778186"
"1999749","991","991","991","16905.335895342647","16905.335895342647","16905.335895342647"
"2000168","992","992","992","16908.710542308254","16908.710542308254","16908.710542308254"
"2001120","993","993","993","15285.420422742192","15285.420422742192","15285.420422742192"
"2002799","994","994","994","14926.199229278784","14926.199229278784","14926.199229278784"
"2009611","995","995","995","14383.082945098275","14383.082945098275","14383.082945098275"
"2009964","996","996","996","13981.036248645993","13981.036248645993","13981.036248645993"
"2011580","997","997","997","14122.561958301403","14122.561958301403","14122.561958301403"
"2012437","998","998","998","13930.52222867103","13930.52222867103","13930.52222867103"
"2015819","999","999","999","14212.8851343782","14212.8851343782","14212.8851343782"
"2016769","1000","1000","1000","14191.697068649635","14191.697068649635","14191.697068649635"
"2017571","1001","1001","1001","13956.942428585311","13956.942428585311","13956.942428585311"
"2017929","1002","1002","1002","13502.363562899938","13502.363562899938","13502.363562899938"
"2020201","1003","1003","1003","13447.87091772117","13447.87091772117","13447.87091772117"
"2022414","1004","1004","1004","13631.185089062532","13631.185089062532","13631.185089062532"
"2023329","1005","1005","1005","13248.886330792237","13248.886330792237","13248.886330792237"
"2024193","1006","1006","1006","13043.80933584244","13043.80933584244","13043.80933584244"
"2026884","1007","1007","1007","13312.562665028488","13312.562665028488","13312.562665028488"
"2027979","1008","1008","1008","13145.075550558315","13145.075550558315","13145.075550558315"
"2028539","1009","1009","1009","13005.24297325482","13005.24297325482","13005.24297325482"
"2030492","1010","1010","1010","12924.195507932347","12924.195507932347","12924.195507932347"
"2031179","1011","1011","1011","13001.768196309795","13001.768196309795","13001.768196309795"
"2031589","1012","1012","1012","12988.128521405595","12988.128521405595","12988.128521405595"
"2031953","1013","1013","1013","12910.838192615258","12910.838192615258","12910.838192615258"
"2034548","1014","1014","1014","12749.790854962128","12749.790854962128","12749.790854962128"
"2035233","1015","1015","1015","12708.23416660029","12708.23416660029","12708.23416660029"
"2036295","1016","1016","1016","12589.438496159288","12589.438496159288","12589.438496159288"
"2038407","1017","1017","1017","12927.318229457815","12927.318229457815","12927.318229457815"
"2039422","1018","1018","1018","12973.671541837208","12973.671541837208","12973.671541837208"
"2047267","1019","1019","1019","14176.662034415665","14176.662034415665","14176.662034415665"
"2048475","1020","1020","1020","14285.032812705183","14285.032812705183","14285.032812705183"
"2049954","1021","1021","1021","14377.700465647415","14377.700465647415","14377.700465647415"
"2052418","1022","1022","1022","14496.146306815572","14496.146306815572","14496.146306815572"
"2054421","1023","1023","1023","13964.829550318678","13964.829550318678","13964.829550318678"
"2054671","1024","1024","1024","13753.812965660907","13753.812965660907","13753.812965660907"
"2055920","1025","1025","1025","13628.765587951064","13628.765587951064","13628.765587951064"
"2057162","1026","1026","1026","12664.000317854097","12664.000317854097","12664.000317854097"
"2057910","1027","1027","1027","12074.737357295116","12074.737357295116","12074.737357295116"
"2059335","1028","1028","1028","12072.604939109415","12072.604939109415","12072.604939109415"
"2060735","1029","1029","1029","11814.048376005801","11814.048376005801","11814.048376005801"
"2064683","1030","1030","1030","12332.347597578018","12332.347597578018","12332.347597578018"
"2065515","1031","1031","1031","12189.746206885866","12189.746206885866","12189.746206885866"
"2066161","1032","1032","1032","12273.388254255078","12273.388254255078","12273.388254255078"
"2066872","1033","1033","1033","12113.36063395421","12113.36063395421","12113.36063395421"
"2069724","1034","1034","1034","12435.656019413846","12435.656019413846","12435.656019413846"
"2070519","1035","1035","1035","12289.985615150785","12289.985615150785","12289.985615150785"
"2071401","1036","1036","1036","12228.151925296866","12228.151925296866","12228.151925296866"
"2071805","1037","1037","1037","12082.367416213083","12082.367416213083","12082.367416213083"
"2072725","1038","1038","1038","12138.427705566757","12138.427705566757","12138.427705566757"
"2073207","1039","1039","1039","12000.325597752408","12000.325597752408","12000.325597752408"
"2074153","1040","1040","1040","12052.503452676412","12052.503452676412","12052.503452676412"
"2074833","1041","1041","1041","12066.63630238408","12066.63630238408","12066.63630238408"
"2075518","1042","1042","1042","12107.016433061333","12107.016433061333","12107.016433061333"
"2075945","1043","1043","1043","11992.477503684866","11992.477503684866","11992.477503684866"
"2076616","1044","1044","1044","11834.613419806128","11834.613419806128","11834.613419806128"
"2077032","1045","1045","1045","10727.634388262215","10727.634388262215","10727.634388262215"
"2078492","1046","1046","1046","10901.037589829173","10901.037589829173","10901.037589829173"
"2080077","1047","1047","1047","10878.989185848113","10878.989185848113","10878.989185848113"
"2080606","1048","1048","1048","10829.306927745167","10829.306927745167","10829.306927745167"
"2085689","1049","1049","1049","11127.336038931748","11127.336038931748","11127.336038931748"
"2089467","1050","1050","1050","11591.897038639763","11591.897038639763","11591.897038639763"
"2090054","1051","1051","1051","11563.738835374952","11563.738835374952","11563.738835374952"
"2093924","1052","1052","1052","12095.805181674752","12095.805181674752","12095.805181674752"
"2094889","1053","1053","1053","11896.753732839785","11896.753732839785","11896.753732839785"
"2097665","1054","1054","1054","11936.6330976918","11936.6330976918","11936.6330976918"
"2098440","1055","1055","1055","11935.822716912702","11935.822716912702","11935.822716912702"
"2099578","1056","1056","1056","11991.630327331486","11991.630327331486","11991.630327331486"
"2101640","1057","1057","1057","11884.403381241984","11884.403381241984","11884.403381241984"
"2102727","1058","1058","1058","11867.911138541112","11867.911138541112","11867.911138541112"
"2103333","1059","1059","1059","11886.146040038246","11886.146040038246","11886.146040038246"
"2104311","1060","1060","1060","11699.071067009976","11699.071067009976","11699.071067009976"
"2106412","1061","1061","1061","11950.512817788593","11950.512817788593","11950.512817788593"
"2108427","1062","1062","1062","12207.355532886158","12207.355532886158","12207.355532886158"
"2109662","1063","1063","1063","12334.933674272366","12334.933674272366","12334.933674272366"
"2111544","1064","1064","1064","12248.108517180046","12248.108517180046","12248.108517180046"
"2113388","1065","1065","1065","12452.6970791991","12452.6970791991","12452.6970791991"
"2115385","1066","1066","1066","12624.854518756605","12624.854518756605","12624.854518756605"
"2117340","1067","1067","1067","12573.32112053844","12573.32112053844","12573.32112053844"
"2119459","1068","1068","1068","12778.045090863101","12778.045090863101","12778.045090863101"
"2120132","1069","1069","1069","11554.769962763985","11554.769962763985","11554.769962763985"
"2120467","1070","1070","1070","11397.959675928278","11397.959675928278","11397.959675928278"
"2121740","1071","1071","1071","11344.897735826635","11344.897735826635","11344.897735826635"
"2122332","1072","1072","1072","11042.248284264318","11042.248284264318","11042.248284264318"
"2125828","1073","1073","1073","11359.907315484515","11359.907315484515","11359.907315484515"
"2126225","1074","1074","1074","11382.487354830846","11382.487354830846","11382.487354830846"
"2126942","1075","1075","1075","11311.382426752018","11311.382426752018","11311.382426752018"
"2127476","1076","1076","1076","11209.440930021537","11209.440930021537","11209.440930021537"
"2129439","1077","1077","1077","11396.926432024648","11396.926432024648","11396.926432024648"
"2130537","1078","1078","1078","11357.563416352303","11357.563416352303","11357.563416352303"
"2131201","1079","1079","1079","11217.945625591257","11217.945625591257","11217.945625591257"
"2132351","1080","1080","1080","10767.139379095133","10767.139379095133","10767.139379095133"
"2134710","1081","1081","1081","11052.033714471183","11052.033714471183","11052.033714471183"
"2135945","1082","1082","1082","11156.877170539048","11156.877170539048","11156.877170539048"
"2136401","1083","1083","1083","11104.425122570496","11104.425122570496","11104.425122570496"
"2139244","1084","1084","1084","11117.111937627185","11117.111937627185","11117.111937627185"
"2139804","1085","1085","1085","11070.923900818172","11070.923900818172","11070.923900818172"
"2146731","1086","1086","1086","12065.68645321572","12065.68645321572","12065.68645321572"
"2148726","1087","1087","1087","12338.807273418683","12338.807273418683","12338.807273418683"
"2151589","1088","1088","1088","12661.633223496063","12661.633223496063","12661.633223496063"
"2152593","1089","1089","1089","12712.800541758314","12712.800541758314","12712.800541758314"
"2152803","1090","1090","1090","12575.452446233958","12575.452446233958","12575.452446233958"
"2154821","1091","1091","1091","12805.67499984035","12805.67499984035","12805.67499984035"
"2156481","1092","1092","1092","12949.13566478927","12949.13566478927","12949.13566478927"
"2157750","1093","1093","1093","13089.327021546977","13089.327021546977","13089.327021546977"
"2160731","1094","1094","1094","13498.48860366896","13498.48860366896","13498.48860366896"
"2163122","1095","1095","1095","13778.793823380305","13778.793823380305","13778.793823380305"
"2164239","1096","1096","1096","13764.808330911459","13764.808330911459","13764.808330911459"
"2166292","1097","1097","1097","13838.568072877533","13838.568072877533","13838.568072877533"
"2171317","1098","1098","1098","14603.475843650427","14603.475843650427","14603.475843650427"
