"step_idx","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - _step","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - _step__MIN","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - _step__MAX","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - ### EVERY TRAIN EPISODE REWARDS ###","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - ### EVERY TRAIN EPISODE REWARDS ###__MIN","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - ### EVERY TRAIN EPISODE REWARDS ###__MAX"
"93899","752","752","752","145.12513106855175","145.12513106855175","145.12513106855175"
"93955","753","753","753","185.21231497990644","185.21231497990644","185.21231497990644"
"94008","754","754","754","117.20668149459301","117.20668149459301","117.20668149459301"
"94063","755","755","755","159.87874494112134","159.87874494112134","159.87874494112134"
"94119","756","756","756","127.36558913625697","127.36558913625697","127.36558913625697"
"94176","757","757","757","158.5038383812335","158.5038383812335","158.5038383812335"
"94236","758","758","758","134.95137644637828","134.95137644637828","134.95137644637828"
"94355","759","759","759","375.39238091825644","375.39238091825644","375.39238091825644"
"94414","760","760","760","153.5128171805611","153.5128171805611","153.5128171805611"
"94472","761","761","761","133.24807401850245","133.24807401850245","133.24807401850245"
"94530","762","762","762","161.7502541241066","161.7502541241066","161.7502541241066"
"94579","763","763","763","114.08584021877762","114.08584021877762","114.08584021877762"
"94631","764","764","764","139.449703965211","139.449703965211","139.449703965211"
"94682","765","765","765","121.81499558752584","121.81499558752584","121.81499558752584"
"94739","766","766","766","151.0634664174349","151.0634664174349","151.0634664174349"
"94794","767","767","767","130.87252447788597","130.87252447788597","130.87252447788597"
"94848","768","768","768","143.70907554260054","143.70907554260054","143.70907554260054"
"95798","769","769","769","3525.323012249514","3525.323012249514","3525.323012249514"
"96024","770","770","770","736.2720815085113","736.2720815085113","736.2720815085113"
"96082","771","771","771","161.54533022978947","161.54533022978947","161.54533022978947"
"96142","772","772","772","139.2458517589985","139.2458517589985","139.2458517589985"
"96200","773","773","773","155.35988987714714","155.35988987714714","155.35988987714714"
"96254","774","774","774","126.71388864847663","126.71388864847663","126.71388864847663"
"96313","775","775","775","161.7315587493093","161.7315587493093","161.7315587493093"
"96369","776","776","776","129.04587639407765","129.04587639407765","129.04587639407765"
"96425","777","777","777","150.9746662097159","150.9746662097159","150.9746662097159"
"96479","778","778","778","126.28379354203004","126.28379354203004","126.28379354203004"
"97057","779","779","779","2146.739497194029","2146.739497194029","2146.739497194029"
"97124","780","780","780","171.3609542558885","171.3609542558885","171.3609542558885"
"97186","781","781","781","177.06098413388096","177.06098413388096","177.06098413388096"
"97251","782","782","782","145.3880600974739","145.3880600974739","145.3880600974739"
"97312","783","783","783","166.85623266008002","166.85623266008002","166.85623266008002"
"97370","784","784","784","133.46534351990357","133.46534351990357","133.46534351990357"
"97427","785","785","785","151.5504510910602","151.5504510910602","151.5504510910602"
"97479","786","786","786","122.48512197385338","122.48512197385338","122.48512197385338"
"97529","787","787","787","134.31201962131394","134.31201962131394","134.31201962131394"
"97584","788","788","788","130.0822761172872","130.0822761172872","130.0822761172872"
"98016","789","789","789","1554.1845145921752","1554.1845145921752","1554.1845145921752"
"98091","790","790","790","247.77897241862453","247.77897241862453","247.77897241862453"
"98154","791","791","791","146.9484556352838","146.9484556352838","146.9484556352838"
"98211","792","792","792","172.53937155705827","172.53937155705827","172.53937155705827"
"98265","793","793","793","117.64213909135239","117.64213909135239","117.64213909135239"
"98325","794","794","794","169.53943169846414","169.53943169846414","169.53943169846414"
"98387","795","795","795","134.11756935632312","134.11756935632312","134.11756935632312"
"98442","796","796","796","152.4953879659604","152.4953879659604","152.4953879659604"
"98497","797","797","797","125.38437237177405","125.38437237177405","125.38437237177405"
"98555","798","798","798","157.707472145492","157.707472145492","157.707472145492"
"98714","799","799","799","453.9191434179619","453.9191434179619","453.9191434179619"
"98780","800","800","800","149.24872901127304","149.24872901127304","149.24872901127304"
"98837","801","801","801","147.297239654563","147.297239654563","147.297239654563"
"98890","802","802","802","128.29959119697","128.29959119697","128.29959119697"
"98943","803","803","803","138.52622547483338","138.52622547483338","138.52622547483338"
"98995","804","804","804","125.22879471521003","125.22879471521003","125.22879471521003"
"99048","805","805","805","140.97079423667012","140.97079423667012","140.97079423667012"
"99103","806","806","806","130.2415740822365","130.2415740822365","130.2415740822365"
"99165","807","807","807","161.74732242899552","161.74732242899552","161.74732242899552"
"99218","808","808","808","126.08559882700705","126.08559882700705","126.08559882700705"
"101161","809","809","809","7813.488192732999","7813.488192732999","7813.488192732999"
"101503","810","810","810","1473.189335793327","1473.189335793327","1473.189335793327"
"101561","811","811","811","173.50919102741378","173.50919102741378","173.50919102741378"
"101622","812","812","812","140.7227341702162","140.7227341702162","140.7227341702162"
"101684","813","813","813","187.26706828043763","187.26706828043763","187.26706828043763"
"101740","814","814","814","123.26841513512035","123.26841513512035","123.26841513512035"
"101800","815","815","815","173.7200279934937","173.7200279934937","173.7200279934937"
"101852","816","816","816","115.13243214621384","115.13243214621384","115.13243214621384"
"101907","817","817","817","153.29145246808432","153.29145246808432","153.29145246808432"
"101962","818","818","818","125.50705538746901","125.50705538746901","125.50705538746901"
"102087","819","819","819","376.467605780533","376.467605780533","376.467605780533"
"102145","820","820","820","147.37484700913","147.37484700913","147.37484700913"
"102200","821","821","821","136.7386738508712","136.7386738508712","136.7386738508712"
"102251","822","822","822","128.55606960200933","128.55606960200933","128.55606960200933"
"102303","823","823","823","131.69721777828065","131.69721777828065","131.69721777828065"
"102353","824","824","824","125.20149183284725","125.20149183284725","125.20149183284725"
"102401","825","825","825","121.32305629460488","121.32305629460488","121.32305629460488"
"102456","826","826","826","137.52178511010933","137.52178511010933","137.52178511010933"
"102517","827","827","827","155.31316475927315","155.31316475927315","155.31316475927315"
"102571","828","828","828","133.1770564875939","133.1770564875939","133.1770564875939"
"102710","829","829","829","374.7150187139204","374.7150187139204","374.7150187139204"
"102778","830","830","830","205.70802945242164","205.70802945242164","205.70802945242164"
"102844","831","831","831","140.40656929500435","140.40656929500435","140.40656929500435"
"102902","832","832","832","163.30763380653326","163.30763380653326","163.30763380653326"
"102953","833","833","833","118.7674750594396","118.7674750594396","118.7674750594396"
"103005","834","834","834","142.38418317431862","142.38418317431862","142.38418317431862"
"103064","835","835","835","136.64237508376445","136.64237508376445","136.64237508376445"
"103119","836","836","836","149.49631467177713","149.49631467177713","149.49631467177713"
"103174","837","837","837","131.72004026424176","131.72004026424176","131.72004026424176"
"103227","838","838","838","143.15173486663582","143.15173486663582","143.15173486663582"
"103370","839","839","839","439.9331455175228","439.9331455175228","439.9331455175228"
"103433","840","840","840","142.7226761510078","142.7226761510078","142.7226761510078"
"103488","841","841","841","146.04352942690542","146.04352942690542","146.04352942690542"
"103541","842","842","842","125.74182292842593","125.74182292842593","125.74182292842593"
"103591","843","843","843","134.18058747490153","134.18058747490153","134.18058747490153"
"103638","844","844","844","111.65730278913253","111.65730278913253","111.65730278913253"
"103685","845","845","845","124.83679885907802","124.83679885907802","124.83679885907802"
"103735","846","846","846","121.6010162760025","121.6010162760025","121.6010162760025"
"103793","847","847","847","152.5083883012941","152.5083883012941","152.5083883012941"
"103846","848","848","848","128.1989396418861","128.1989396418861","128.1989396418861"
"103946","849","849","849","314.4112976574669","314.4112976574669","314.4112976574669"
"104007","850","850","850","168.78038359931034","168.78038359931034","168.78038359931034"
"104068","851","851","851","133.32508419150588","133.32508419150588","133.32508419150588"
"104133","852","852","852","184.36490297930635","184.36490297930635","184.36490297930635"
"104189","853","853","853","126.17397465931228","126.17397465931228","126.17397465931228"
"104245","854","854","854","151.78690622684474","151.78690622684474","151.78690622684474"
"104306","855","855","855","145.34170442965095","145.34170442965095","145.34170442965095"
"104360","856","856","856","143.99699619223563","143.99699619223563","143.99699619223563"
"104418","857","857","857","139.46609000796508","139.46609000796508","139.46609000796508"
"104480","858","858","858","164.14445649055983","164.14445649055983","164.14445649055983"
"104867","859","859","859","1227.6348029961134","1227.6348029961134","1227.6348029961134"
"105083","860","860","860","712.4209483599257","712.4209483599257","712.4209483599257"
"105603","861","861","861","2600.356639954621","2600.356639954621","2600.356639954621"
"105756","862","862","862","770.8493737320482","770.8493737320482","770.8493737320482"
"105815","863","863","863","126.74583174091138","126.74583174091138","126.74583174091138"
"105877","864","864","864","175.87704486782567","175.87704486782567","175.87704486782567"
"105934","865","865","865","136.3903103080142","136.3903103080142","136.3903103080142"
"105988","866","866","866","147.34794123429037","147.34794123429037","147.34794123429037"
"106040","867","867","867","119.52926748489729","119.52926748489729","119.52926748489729"
"106091","868","868","868","140.21855693734636","140.21855693734636","140.21855693734636"
"106584","869","869","869","1980.8978841007454","1980.8978841007454","1980.8978841007454"
"106647","870","870","870","163.43915278989414","163.43915278989414","163.43915278989414"
"106705","871","871","871","165.4730823109936","165.4730823109936","165.4730823109936"
"106761","872","872","872","129.34608253654957","129.34608253654957","129.34608253654957"
"106817","873","873","873","146.24989117366212","146.24989117366212","146.24989117366212"
"106871","874","874","874","125.98514096921025","125.98514096921025","125.98514096921025"
"106922","875","875","875","135.48834787619643","135.48834787619643","135.48834787619643"
"106986","876","876","876","153.27237483272134","153.27237483272134","153.27237483272134"
"107039","877","877","877","140.5172654906327","140.5172654906327","140.5172654906327"
"107097","878","878","878","140.36325476065343","140.36325476065343","140.36325476065343"
"109149","879","879","879","8783.337019241593","8783.337019241593","8783.337019241593"
"109203","880","880","880","144.68944626613717","144.68944626613717","144.68944626613717"
"109268","881","881","881","149.98192700882035","149.98192700882035","149.98192700882035"
"109332","882","882","882","183.9890878874205","183.9890878874205","183.9890878874205"
"109394","883","883","883","135.5834589474426","135.5834589474426","135.5834589474426"
"109453","884","884","884","162.4083638555699","162.4083638555699","162.4083638555699"
"109514","885","885","885","136.63331573584335","136.63331573584335","136.63331573584335"
"109578","886","886","886","179.21557874930525","179.21557874930525","179.21557874930525"
"109644","887","887","887","147.41511037549668","147.41511037549668","147.41511037549668"
"109706","888","888","888","167.47085133635775","167.47085133635775","167.47085133635775"
"110468","889","889","889","2141.0387917602475","2141.0387917602475","2141.0387917602475"
"110568","890","890","890","238.6218446336726","238.6218446336726","238.6218446336726"
"113179","891","891","891","10454.798664267564","10454.798664267564","10454.798664267564"
"113247","892","892","892","198.1957756706542","198.1957756706542","198.1957756706542"
"113311","893","893","893","155.18844453795495","155.18844453795495","155.18844453795495"
"113366","894","894","894","144.47902637368506","144.47902637368506","144.47902637368506"
"113417","895","895","895","132.09268211754735","132.09268211754735","132.09268211754735"
"113475","896","896","896","145.40137683321908","145.40137683321908","145.40137683321908"
"113535","897","897","897","157.86087391897624","157.86087391897624","157.86087391897624"
"113594","898","898","898","136.01998057072686","136.01998057072686","136.01998057072686"
"115203","899","899","899","5518.432189474383","5518.432189474383","5518.432189474383"
"115520","900","900","900","1121.0106475389969","1121.0106475389969","1121.0106475389969"
"115581","901","901","901","142.6010099657161","142.6010099657161","142.6010099657161"
"115632","902","902","902","147.46838282314627","147.46838282314627","147.46838282314627"
"115683","903","903","903","115.06126672160157","115.06126672160157","115.06126672160157"
"115740","904","904","904","158.95199682892766","158.95199682892766","158.95199682892766"
"115792","905","905","905","112.81923690682054","112.81923690682054","112.81923690682054"
"115845","906","906","906","150.42019273288844","150.42019273288844","150.42019273288844"
"115898","907","907","907","118.0174138324719","118.0174138324719","118.0174138324719"
"115951","908","908","908","149.35846980121298","149.35846980121298","149.35846980121298"
"116082","909","909","909","354.4836721737294","354.4836721737294","354.4836721737294"
"116145","910","910","910","161.38445889462437","161.38445889462437","161.38445889462437"
"116205","911","911","911","140.12402596358848","140.12402596358848","140.12402596358848"
"116255","912","912","912","139.24557762676812","139.24557762676812","139.24557762676812"
"116309","913","913","913","121.13901450526949","121.13901450526949","121.13901450526949"
"116368","914","914","914","161.89793293483712","161.89793293483712","161.89793293483712"
"116426","915","915","915","127.87707565160484","127.87707565160484","127.87707565160484"
"116481","916","916","916","149.3679306277594","149.3679306277594","149.3679306277594"
"116538","917","917","917","133.86959198415212","133.86959198415212","133.86959198415212"
"116596","918","918","918","155.70259695924105","155.70259695924105","155.70259695924105"
"116717","919","919","919","353.407174470562","353.407174470562","353.407174470562"
"116779","920","920","920","148.27860776682337","148.27860776682337","148.27860776682337"
"116837","921","921","921","149.1530449228381","149.1530449228381","149.1530449228381"
"116890","922","922","922","139.4209128610635","139.4209128610635","139.4209128610635"
"116944","923","923","923","126.73201566593603","126.73201566593603","126.73201566593603"
"116996","924","924","924","142.90459634033434","142.90459634033434","142.90459634033434"
"117049","925","925","925","122.05721218777754","122.05721218777754","122.05721218777754"
"117102","926","926","926","146.74504872022752","146.74504872022752","146.74504872022752"
"117159","927","927","927","133.39889496063392","133.39889496063392","133.39889496063392"
"117215","928","928","928","153.2376324954809","153.2376324954809","153.2376324954809"
"117341","929","929","929","397.15840298349605","397.15840298349605","397.15840298349605"
"117402","930","930","930","138.8948209871204","138.8948209871204","138.8948209871204"
"117465","931","931","931","201.89103161882105","201.89103161882105","201.89103161882105"
"117525","932","932","932","136.07574053836265","136.07574053836265","136.07574053836265"
"117583","933","933","933","152.20504896213058","152.20504896213058","152.20504896213058"
"117631","934","934","934","116.96553910924854","116.96553910924854","116.96553910924854"
"117682","935","935","935","132.50887742810303","132.50887742810303","132.50887742810303"
"117733","936","936","936","126.24877378756172","126.24877378756172","126.24877378756172"
"117791","937","937","937","146.70958098866026","146.70958098866026","146.70958098866026"
"117844","938","938","938","130.94422559193984","130.94422559193984","130.94422559193984"
"117968","939","939","939","385.31346648456747","385.31346648456747","385.31346648456747"
"118038","940","940","940","179.05805714662455","179.05805714662455","179.05805714662455"
"118095","941","941","941","138.37766412257255","138.37766412257255","138.37766412257255"
"118148","942","942","942","151.66657324351732","151.66657324351732","151.66657324351732"
"118206","943","943","943","142.04297341038952","142.04297341038952","142.04297341038952"
"118258","944","944","944","141.3019684133495","141.3019684133495","141.3019684133495"
"118311","945","945","945","124.33345949206056","124.33345949206056","124.33345949206056"
"118373","946","946","946","165.04193682385898","165.04193682385898","165.04193682385898"
"118429","947","947","947","130.6534844372672","130.6534844372672","130.6534844372672"
"118488","948","948","948","155.24348215451178","155.24348215451178","155.24348215451178"
"119654","949","949","949","4517.728565094583","4517.728565094583","4517.728565094583"
"119722","950","950","950","196.7982503539755","196.7982503539755","196.7982503539755"
"119779","951","951","951","129.1159913162587","129.1159913162587","129.1159913162587"
"119845","952","952","952","180.36108481956938","180.36108481956938","180.36108481956938"
"119898","953","953","953","119.20977361694732","119.20977361694732","119.20977361694732"
"119945","954","954","954","130.49382703308996","130.49382703308996","130.49382703308996"
"119997","955","955","955","119.71997468537275","119.71997468537275","119.71997468537275"
"120050","956","956","956","145.65663819055882","145.65663819055882","145.65663819055882"
"120107","957","957","957","128.67727814037414","128.67727814037414","128.67727814037414"
"120162","958","958","958","148.6453783946432","148.6453783946432","148.6453783946432"
"120276","959","959","959","343.39189558964466","343.39189558964466","343.39189558964466"
"120333","960","960","960","149.07064198187282","149.07064198187282","149.07064198187282"
"120389","961","961","961","130.54636221360067","130.54636221360067","130.54636221360067"
"120445","962","962","962","153.46555877772528","153.46555877772528","153.46555877772528"
"120496","963","963","963","117.37271489785138","117.37271489785138","117.37271489785138"
"120550","964","964","964","148.58353025775946","148.58353025775946","148.58353025775946"
"120605","965","965","965","126.8478533835577","126.8478533835577","126.8478533835577"
"120661","966","966","966","152.98115204850183","152.98115204850183","152.98115204850183"
"120711","967","967","967","117.67412261698261","117.67412261698261","117.67412261698261"
"120768","968","968","968","153.93405724477864","153.93405724477864","153.93405724477864"
"120910","969","969","969","408.06197980044936","408.06197980044936","408.06197980044936"
"120975","970","970","970","140.87558741393818","140.87558741393818","140.87558741393818"
"121034","971","971","971","162.78750766658774","162.78750766658774","162.78750766658774"
"121091","972","972","972","128.83012389410604","128.83012389410604","128.83012389410604"
"121141","973","973","973","136.04345546604716","136.04345546604716","136.04345546604716"
"121192","974","974","974","117.99520513592994","117.99520513592994","117.99520513592994"
"121242","975","975","975","136.62410070642136","136.62410070642136","136.62410070642136"
"121298","976","976","976","132.59402598045472","132.59402598045472","132.59402598045472"
"121354","977","977","977","149.78650529427674","149.78650529427674","149.78650529427674"
"121412","978","978","978","137.41286338227758","137.41286338227758","137.41286338227758"
"122298","979","979","979","3482.6253699921067","3482.6253699921067","3482.6253699921067"
"122421","980","980","980","439.4552325089932","439.4552325089932","439.4552325089932"
"122488","981","981","981","175.87781497432567","175.87781497432567","175.87781497432567"
"122545","982","982","982","135.20872386364846","135.20872386364846","135.20872386364846"
"122602","983","983","983","154.5783171422594","154.5783171422594","154.5783171422594"
"122655","984","984","984","125.77394533589202","125.77394533589202","125.77394533589202"
"122707","985","985","985","135.08609731213267","135.08609731213267","135.08609731213267"
"122761","986","986","986","129.57094850860037","129.57094850860037","129.57094850860037"
"122822","987","987","987","160.62042305851682","160.62042305851682","160.62042305851682"
"122875","988","988","988","128.59894973188025","128.59894973188025","128.59894973188025"
"123021","989","989","989","426.89164731555155","426.89164731555155","426.89164731555155"
"123087","990","990","990","190.0708913874866","190.0708913874866","190.0708913874866"
"123143","991","991","991","134.19151835751495","134.19151835751495","134.19151835751495"
"123193","992","992","992","123.45628660318597","123.45628660318597","123.45628660318597"
"123248","993","993","993","137.0148639524933","137.0148639524933","137.0148639524933"
"123305","994","994","994","144.5649376328459","144.5649376328459","144.5649376328459"
"123355","995","995","995","125.38875625971073","125.38875625971073","125.38875625971073"
"123409","996","996","996","138.49362313693734","138.49362313693734","138.49362313693734"
"123461","997","997","997","128.6954332372461","128.6954332372461","128.6954332372461"
"123509","998","998","998","122.98842590794823","122.98842590794823","122.98842590794823"
"123615","999","999","999","315.4786374739129","315.4786374739129","315.4786374739129"
"123678","1000","1000","1000","165.6746756947169","165.6746756947169","165.6746756947169"
"123732","1001","1001","1001","124.59480114722474","124.59480114722474","124.59480114722474"
"123787","1002","1002","1002","161.07528852001496","161.07528852001496","161.07528852001496"
"123838","1003","1003","1003","112.12170632829914","112.12170632829914","112.12170632829914"
"123890","1004","1004","1004","141.39869639729997","141.39869639729997","141.39869639729997"
"123945","1005","1005","1005","129.52309926313887","129.52309926313887","129.52309926313887"
"124009","1006","1006","1006","170.99046384151546","170.99046384151546","170.99046384151546"
"124069","1007","1007","1007","141.1074223172058","141.1074223172058","141.1074223172058"
"124125","1008","1008","1008","147.18010236201889","147.18010236201889","147.18010236201889"
"124250","1009","1009","1009","371.00733519263304","371.00733519263304","371.00733519263304"
"124310","1010","1010","1010","141.83108801806665","141.83108801806665","141.83108801806665"
"124373","1011","1011","1011","159.08189232917942","159.08189232917942","159.08189232917942"
"124432","1012","1012","1012","146.7357712999998","146.7357712999998","146.7357712999998"
"124491","1013","1013","1013","150.1989746825242","150.1989746825242","150.1989746825242"
"124551","1014","1014","1014","155.3199518537376","155.3199518537376","155.3199518537376"
"124608","1015","1015","1015","137.1938686591901","137.1938686591901","137.1938686591901"
"124661","1016","1016","1016","140.754989156008","140.754989156008","140.754989156008"
"124711","1017","1017","1017","122.62640083841289","122.62640083841289","122.62640083841289"
"124764","1018","1018","1018","139.0618720799795","139.0618720799795","139.0618720799795"
"125280","1019","1019","1019","1957.5439283625028","1957.5439283625028","1957.5439283625028"
"125340","1020","1020","1020","154.9485299956993","154.9485299956993","154.9485299956993"
"125394","1021","1021","1021","131.11270288072345","131.11270288072345","131.11270288072345"
"125445","1022","1022","1022","127.93851730262611","127.93851730262611","127.93851730262611"
"125494","1023","1023","1023","125.44361875810796","125.44361875810796","125.44361875810796"
"125544","1024","1024","1024","125.02038536559834","125.02038536559834","125.02038536559834"
"125598","1025","1025","1025","135.5418174017744","135.5418174017744","135.5418174017744"
"125649","1026","1026","1026","130.11869574817254","130.11869574817254","130.11869574817254"
"125701","1027","1027","1027","131.3812102719687","131.3812102719687","131.3812102719687"
"125750","1028","1028","1028","124.40949267532177","124.40949267532177","124.40949267532177"
"126535","1029","1029","1029","3055.5493535210376","3055.5493535210376","3055.5493535210376"
"128111","1030","1030","1030","6316.668474480896","6316.668474480896","6316.668474480896"
"128787","1031","1031","1031","2637.506156159529","2637.506156159529","2637.506156159529"
"129239","1032","1032","1032","2050.3142352227865","2050.3142352227865","2050.3142352227865"
"129324","1033","1033","1033","316.22706992857246","316.22706992857246","316.22706992857246"
"129376","1034","1034","1034","128.16057187695765","128.16057187695765","128.16057187695765"
"129434","1035","1035","1035","150.85118693051112","150.85118693051112","150.85118693051112"
"129491","1036","1036","1036","148.46626228804973","148.46626228804973","148.46626228804973"
"129545","1037","1037","1037","139.6610486027265","139.6610486027265","139.6610486027265"
"129600","1038","1038","1038","145.0623724047791","145.0623724047791","145.0623724047791"
"129718","1039","1039","1039","372.15746005077426","372.15746005077426","372.15746005077426"
"129781","1040","1040","1040","164.5686203185117","164.5686203185117","164.5686203185117"
"129838","1041","1041","1041","135.78553235756476","135.78553235756476","135.78553235756476"
"129893","1042","1042","1042","147.3879933925753","147.3879933925753","147.3879933925753"
"129953","1043","1043","1043","138.09195620458897","138.09195620458897","138.09195620458897"
"130014","1044","1044","1044","160.88982647779474","160.88982647779474","160.88982647779474"
"130076","1045","1045","1045","149.75154497789106","149.75154497789106","149.75154497789106"
"130137","1046","1046","1046","162.33656982589594","162.33656982589594","162.33656982589594"
"130190","1047","1047","1047","125.26602516765388","125.26602516765388","125.26602516765388"
"130239","1048","1048","1048","128.83136472460563","128.83136472460563","128.83136472460563"
"131500","1049","1049","1049","4663.030208712903","4663.030208712903","4663.030208712903"
"132123","1050","1050","1050","2739.3782593102255","2739.3782593102255","2739.3782593102255"
"134688","1051","1051","1051","9524.596941124457","9524.596941124457","9524.596941124457"
"135086","1052","1052","1052","1394.4484262298658","1394.4484262298658","1394.4484262298658"
"136002","1053","1053","1053","3434.754301255604","3434.754301255604","3434.754301255604"
"136622","1054","1054","1054","2270.94878552752","2270.94878552752","2270.94878552752"
"136713","1055","1055","1055","312.07938568114827","312.07938568114827","312.07938568114827"
"136772","1056","1056","1056","138.92897203838206","138.92897203838206","138.92897203838206"
"136825","1057","1057","1057","160.693920822077","160.693920822077","160.693920822077"
"136871","1058","1058","1058","104.10371850417086","104.10371850417086","104.10371850417086"
"137839","1059","1059","1059","3639.4615371681316","3639.4615371681316","3639.4615371681316"
"138289","1060","1060","1060","1911.17082663598","1911.17082663598","1911.17082663598"
"138344","1061","1061","1061","169.86908775357952","169.86908775357952","169.86908775357952"
"138392","1062","1062","1062","102.82148316831963","102.82148316831963","102.82148316831963"
"138449","1063","1063","1063","175.64347602966126","175.64347602966126","175.64347602966126"
"138504","1064","1064","1064","126.52154899799359","126.52154899799359","126.52154899799359"
"138559","1065","1065","1065","161.9862973945864","161.9862973945864","161.9862973945864"
"138615","1066","1066","1066","130.6046713969565","130.6046713969565","130.6046713969565"
"138672","1067","1067","1067","146.28355505836808","146.28355505836808","146.28355505836808"
"138726","1068","1068","1068","132.20820325782563","132.20820325782563","132.20820325782563"
"139341","1069","1069","1069","2136.6441204388093","2136.6441204388093","2136.6441204388093"
"140030","1070","1070","1070","2571.9781930272015","2571.9781930272015","2571.9781930272015"
"140872","1071","1071","1071","3166.373760759359","3166.373760759359","3166.373760759359"
"142942","1072","1072","1072","7792.3003453185665","7792.3003453185665","7792.3003453185665"
"143011","1073","1073","1073","174.76581557135273","174.76581557135273","174.76581557135273"
"143073","1074","1074","1074","174.9874091145162","174.9874091145162","174.9874091145162"
"143126","1075","1075","1075","122.4973567366819","122.4973567366819","122.4973567366819"
"143177","1076","1076","1076","135.53789762211863","135.53789762211863","135.53789762211863"
"143228","1077","1077","1077","120.05792813769266","120.05792813769266","120.05792813769266"
"143282","1078","1078","1078","145.36857732636597","145.36857732636597","145.36857732636597"
"143932","1079","1079","1079","2897.6883995987746","2897.6883995987746","2897.6883995987746"
"144517","1080","1080","1080","2278.731244965042","2278.731244965042","2278.731244965042"
"145407","1081","1081","1081","3383.041191920596","3383.041191920596","3383.041191920596"
"145518","1082","1082","1082","425.6275363216265","425.6275363216265","425.6275363216265"
"146180","1083","1083","1083","2552.4572495186862","2552.4572495186862","2552.4572495186862"
"146920","1084","1084","1084","2928.5906220326187","2928.5906220326187","2928.5906220326187"
"147364","1085","1085","1085","1524.8363526855787","1524.8363526855787","1524.8363526855787"
"147454","1086","1086","1086","282.5054794176884","282.5054794176884","282.5054794176884"
"147522","1087","1087","1087","156.61684957248985","156.61684957248985","156.61684957248985"
"147590","1088","1088","1088","193.68725786904383","193.68725786904383","193.68725786904383"
"148609","1089","1089","1089","3867.5520580849657","3867.5520580849657","3867.5520580849657"
"149131","1090","1090","1090","2336.9384749048345","2336.9384749048345","2336.9384749048345"
"149188","1091","1091","1091","145.44115097636185","145.44115097636185","145.44115097636185"
"149247","1092","1092","1092","169.29271795274832","169.29271795274832","169.29271795274832"
"149305","1093","1093","1093","136.60443203021225","136.60443203021225","136.60443203021225"
"149357","1094","1094","1094","145.37087126470414","145.37087126470414","145.37087126470414"
"149408","1095","1095","1095","116.70509219042522","116.70509219042522","116.70509219042522"
"149461","1096","1096","1096","147.52956021032142","147.52956021032142","147.52956021032142"
"149512","1097","1097","1097","115.57642804691326","115.57642804691326","115.57642804691326"
"149564","1098","1098","1098","142.08840708923532","142.08840708923532","142.08840708923532"
"149698","1099","1099","1099","431.166742258019","431.166742258019","431.166742258019"
"149756","1100","1100","1100","130.03705996581684","130.03705996581684","130.03705996581684"
"149804","1101","1101","1101","145.14636281886663","145.14636281886663","145.14636281886663"
"149859","1102","1102","1102","123.66433510732608","123.66433510732608","123.66433510732608"
"149912","1103","1103","1103","153.28821486982102","153.28821486982102","153.28821486982102"
"149974","1104","1104","1104","142.7965236565059","142.7965236565059","142.7965236565059"
"150031","1105","1105","1105","144.79205426193568","144.79205426193568","144.79205426193568"
"150086","1106","1106","1106","139.05399406787984","139.05399406787984","139.05399406787984"
"150138","1107","1107","1107","128.86627775021725","128.86627775021725","128.86627775021725"
"150191","1108","1108","1108","135.92946742150554","135.92946742150554","135.92946742150554"
"150590","1109","1109","1109","1233.8039426890498","1233.8039426890498","1233.8039426890498"
"151218","1110","1110","1110","2428.440208724085","2428.440208724085","2428.440208724085"
"152178","1111","1111","1111","3840.478638514916","3840.478638514916","3840.478638514916"
"152552","1112","1112","1112","1227.8389344084176","1227.8389344084176","1227.8389344084176"
"153649","1113","1113","1113","4072.9628390339108","4072.9628390339108","4072.9628390339108"
"153704","1114","1114","1114","131.576751015333","131.576751015333","131.576751015333"
"153755","1115","1115","1115","145.11201163449027","145.11201163449027","145.11201163449027"
"153815","1116","1116","1116","139.26263085437262","139.26263085437262","139.26263085437262"
"153879","1117","1117","1117","179.32849955168973","179.32849955168973","179.32849955168973"
"153946","1118","1118","1118","148.6339649312223","148.6339649312223","148.6339649312223"
"154231","1119","1119","1119","998.8987505150193","998.8987505150193","998.8987505150193"
"154291","1120","1120","1120","132.81984139389442","132.81984139389442","132.81984139389442"
"154352","1121","1121","1121","164.73282508621753","164.73282508621753","164.73282508621753"
"154404","1122","1122","1122","118.79877476686055","118.79877476686055","118.79877476686055"
"154458","1123","1123","1123","146.94687524598976","146.94687524598976","146.94687524598976"
"154511","1124","1124","1124","123.3162664121199","123.3162664121199","123.3162664121199"
"154561","1125","1125","1125","134.824472818871","134.824472818871","134.824472818871"
"154614","1126","1126","1126","125.79559527679103","125.79559527679103","125.79559527679103"
"154667","1127","1127","1127","143.1660936426864","143.1660936426864","143.1660936426864"
