"step_idx","23_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - _step","23_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - _step__MIN","23_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - _step__MAX","23_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - train mean (50 episode rewards)","23_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - train mean (50 episode rewards)__MIN","23_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - train mean (50 episode rewards)__MAX"
"1119109","758","758","758","49456.51106539183","49456.51106539183","49456.51106539183"
"1129109","759","759","759","49640.205251366075","49640.205251366075","49640.205251366075"
"1139109","760","760","760","49667.424939017605","49667.424939017605","49667.424939017605"
"1149109","761","761","761","49682.09293313101","49682.09293313101","49682.09293313101"
"1159109","762","762","762","50250.6656639192","50250.6656639192","50250.6656639192"
"1169109","763","763","763","51075.41791739394","51075.41791739394","51075.41791739394"
"1179109","764","764","764","51843.9682113422","51843.9682113422","51843.9682113422"
"1189109","765","765","765","52783.09915222852","52783.09915222852","52783.09915222852"
"1199109","766","766","766","53869.299647702326","53869.299647702326","53869.299647702326"
"1209109","767","767","767","54681.15142716131","54681.15142716131","54681.15142716131"
"1219109","768","768","768","54736.91601837068","54736.91601837068","54736.91601837068"
"1229109","769","769","769","55303.248133023015","55303.248133023015","55303.248133023015"
"1239109","770","770","770","55901.26138146917","55901.26138146917","55901.26138146917"
"1249109","771","771","771","55936.85417086707","55936.85417086707","55936.85417086707"
"1259109","772","772","772","56006.867582895866","56006.867582895866","56006.867582895866"
"1269109","773","773","773","56014.49499591178","56014.49499591178","56014.49499591178"
"1279109","774","774","774","56075.52639610048","56075.52639610048","56075.52639610048"
"1289109","775","775","775","56108.74279661886","56108.74279661886","56108.74279661886"
"1290595","776","776","776","55111.44887276168","55111.44887276168","55111.44887276168"
"1300595","777","777","777","55177.270204795255","55177.270204795255","55177.270204795255"
"1303874","778","778","778","54419.44765507263","54419.44765507263","54419.44765507263"
"1313874","779","779","779","54449.96278605071","54449.96278605071","54449.96278605071"
"1323874","780","780","780","54526.487538424015","54526.487538424015","54526.487538424015"
"1333874","781","781","781","55124.68388351814","55124.68388351814","55124.68388351814"
"1343874","782","782","782","55184.46911282642","55184.46911282642","55184.46911282642"
"1351945","783","783","783","55886.20235332523","55886.20235332523","55886.20235332523"
"1361945","784","784","784","55943.36305117211","55943.36305117211","55943.36305117211"
"1371945","785","785","785","56030.129658551865","56030.129658551865","56030.129658551865"
"1378041","786","786","786","55621.19683577301","55621.19683577301","55621.19683577301"
"1378191","787","787","787","54501.595614780745","54501.595614780745","54501.595614780745"
"1381216","788","788","788","53989.895550281406","53989.895550281406","53989.895550281406"
"1391216","789","789","789","54052.44596320012","54052.44596320012","54052.44596320012"
"1401216","790","790","790","54159.27004184943","54159.27004184943","54159.27004184943"
"1410681","791","791","791","54168.03475466491","54168.03475466491","54168.03475466491"
"1420681","792","792","792","54259.08362803096","54259.08362803096","54259.08362803096"
"1430681","793","793","793","54339.98999903624","54339.98999903624","54339.98999903624"
"1438422","794","794","794","54134.85560456124","54134.85560456124","54134.85560456124"
"1448422","795","795","795","53848.48721832785","53848.48721832785","53848.48721832785"
"1458422","796","796","796","53922.82595457216","53922.82595457216","53922.82595457216"
"1468422","797","797","797","53954.95805153317","53954.95805153317","53954.95805153317"
"1477949","798","798","798","53956.83929792243","53956.83929792243","53956.83929792243"
"1487949","799","799","799","54012.585573549084","54012.585573549084","54012.585573549084"
"1497949","800","800","800","54068.76089130674","54068.76089130674","54068.76089130674"
"1507949","801","801","801","54154.50952397185","54154.50952397185","54154.50952397185"
"1517335","802","802","802","54126.840994147016","54126.840994147016","54126.840994147016"
"1527335","803","803","803","54189.393168142335","54189.393168142335","54189.393168142335"
"1537335","804","804","804","54216.57158120876","54216.57158120876","54216.57158120876"
"1543658","805","805","805","53827.1106676767","53827.1106676767","53827.1106676767"
"1553658","806","806","806","53865.10004254016","53865.10004254016","53865.10004254016"
"1563658","807","807","807","53907.892397014766","53907.892397014766","53907.892397014766"
"1573658","808","808","808","53943.51704171951","53943.51704171951","53943.51704171951"
"1583658","809","809","809","53976.27558861343","53976.27558861343","53976.27558861343"
"1586481","810","810","810","53132.269641141174","53132.269641141174","53132.269641141174"
"1594859","811","811","811","52952.6699388524","52952.6699388524","52952.6699388524"
"1604859","812","812","812","52997.164022050165","52997.164022050165","52997.164022050165"
"1614859","813","813","813","53046.19969479654","53046.19969479654","53046.19969479654"
"1624859","814","814","814","53094.917366409085","53094.917366409085","53094.917366409085"
"1634859","815","815","815","53097.1221231574","53097.1221231574","53097.1221231574"
"1644859","816","816","816","53110.16419029855","53110.16419029855","53110.16419029855"
"1654859","817","817","817","53137.76810416259","53137.76810416259","53137.76810416259"
"1664859","818","818","818","53136.39134390836","53136.39134390836","53136.39134390836"
"1674859","819","819","819","53128.22290412552","53128.22290412552","53128.22290412552"
"1684859","820","820","820","53127.04706344246","53127.04706344246","53127.04706344246"
"1686376","821","821","821","52109.52132998134","52109.52132998134","52109.52132998134"
"1696376","822","822","822","52095.04759716521","52095.04759716521","52095.04759716521"
"1706376","823","823","823","52103.61691499838","52103.61691499838","52103.61691499838"
"1716376","824","824","824","52071.32561535991","52071.32561535991","52071.32561535991"
"1721915","825","825","825","51488.929503055864","51488.929503055864","51488.929503055864"
"1731915","826","826","826","52511.10847172903","52511.10847172903","52511.10847172903"
"1741915","827","827","827","52494.56965699362","52494.56965699362","52494.56965699362"
"1751915","828","828","828","53299.31167488979","53299.31167488979","53299.31167488979"
"1761915","829","829","829","53292.20590178511","53292.20590178511","53292.20590178511"
"1771915","830","830","830","53240.054805883396","53240.054805883396","53240.054805883396"
"1781915","831","831","831","53222.0700829757","53222.0700829757","53222.0700829757"
"1791915","832","832","832","53180.6932972843","53180.6932972843","53180.6932972843"
"1801915","833","833","833","53400.04555067656","53400.04555067656","53400.04555067656"
"1811915","834","834","834","53386.636508366326","53386.636508366326","53386.636508366326"
"1821915","835","835","835","53352.18111213972","53352.18111213972","53352.18111213972"
"1831915","836","836","836","53810.05917258428","53810.05917258428","53810.05917258428"
"1841915","837","837","837","54992.54200934994","54992.54200934994","54992.54200934994"
"1851915","838","838","838","55821.47888884873","55821.47888884873","55821.47888884873"
"1861915","839","839","839","55811.08668707161","55811.08668707161","55811.08668707161"
"1865635","840","840","840","54997.40299303129","54997.40299303129","54997.40299303129"
"1868873","841","841","841","54245.11446511719","54245.11446511719","54245.11446511719"
"1878873","842","842","842","54268.31238751598","54268.31238751598","54268.31238751598"
"1888873","843","843","843","54290.4551692584","54290.4551692584","54290.4551692584"
"1898873","844","844","844","54599.49198720112","54599.49198720112","54599.49198720112"
"1908873","845","845","845","55007.10491970781","55007.10491970781","55007.10491970781"
"1914667","846","846","846","54503.99168298456","54503.99168298456","54503.99168298456"
"1924667","847","847","847","54534.07367124199","54534.07367124199","54534.07367124199"
"1934667","848","848","848","54580.50996002811","54580.50996002811","54580.50996002811"
"1944667","849","849","849","54565.90996948326","54565.90996948326","54565.90996948326"
"1954667","850","850","850","54569.03633045447","54569.03633045447","54569.03633045447"
"1964667","851","851","851","54583.91646329623","54583.91646329623","54583.91646329623"
"1974667","852","852","852","54684.23448456478","54684.23448456478","54684.23448456478"
"1984667","853","853","853","54674.191192931175","54674.191192931175","54674.191192931175"
"1994667","854","854","854","54713.170764772796","54713.170764772796","54713.170764772796"
"2004667","855","855","855","55178.330843001764","55178.330843001764","55178.330843001764"
"2014667","856","856","856","55157.58289242026","55157.58289242026","55157.58289242026"
"2024667","857","857","857","55127.42265991826","55127.42265991826","55127.42265991826"
"2034667","858","858","858","55114.967483276894","55114.967483276894","55114.967483276894"
"2044667","859","859","859","55116.53688690336","55116.53688690336","55116.53688690336"
"2054667","860","860","860","56013.83204265339","56013.83204265339","56013.83204265339"
"2064667","861","861","861","56205.445468728634","56205.445468728634","56205.445468728634"
"2074667","862","862","862","56204.2470090609","56204.2470090609","56204.2470090609"
"2084667","863","863","863","56204.57017644963","56204.57017644963","56204.57017644963"
"2094667","864","864","864","56211.729833964055","56211.729833964055","56211.729833964055"
"2104667","865","865","865","56173.19593285948","56173.19593285948","56173.19593285948"
"2114667","866","866","866","56111.77608891213","56111.77608891213","56111.77608891213"
"2124667","867","867","867","56047.44646250941","56047.44646250941","56047.44646250941"
"2134667","868","868","868","56016.238757349274","56016.238757349274","56016.238757349274"
"2144667","869","869","869","55989.68472026335","55989.68472026335","55989.68472026335"
"2154667","870","870","870","55931.82894401707","55931.82894401707","55931.82894401707"
"2156792","871","871","871","55985.8111766967","55985.8111766967","55985.8111766967"
"2166792","872","872","872","55913.93247886641","55913.93247886641","55913.93247886641"
"2176792","873","873","873","55859.66714794761","55859.66714794761","55859.66714794761"
"2186792","874","874","874","55758.39277122847","55758.39277122847","55758.39277122847"
"2196795","875","875","875","56216.66535493901","56216.66535493901","56216.66535493901"
"2206795","876","876","876","56094.441429634935","56094.441429634935","56094.441429634935"
"2216795","877","877","877","56029.793944923935","56029.793944923935","56029.793944923935"
"2226795","878","878","878","55951.30986308213","55951.30986308213","55951.30986308213"
"2231637","879","879","879","55329.02178643282","55329.02178643282","55329.02178643282"
"2241637","880","880","880","55299.54279184408","55299.54279184408","55299.54279184408"
"2251637","881","881","881","55269.579067698454","55269.579067698454","55269.579067698454"
"2261637","882","882","882","55261.72221000247","55261.72221000247","55261.72221000247"
"2271637","883","883","883","55242.83315799511","55242.83315799511","55242.83315799511"
"2281637","884","884","884","55219.47260740653","55219.47260740653","55219.47260740653"
"2291637","885","885","885","55228.246021905405","55228.246021905405","55228.246021905405"
"2301637","886","886","886","55259.6058467953","55259.6058467953","55259.6058467953"
"2311637","887","887","887","55275.76387441999","55275.76387441999","55275.76387441999"
"2321637","888","888","888","55274.461014974266","55274.461014974266","55274.461014974266"
"2331637","889","889","889","55292.289945416946","55292.289945416946","55292.289945416946"
"2341637","890","890","890","56080.93563233099","56080.93563233099","56080.93563233099"
"2351637","891","891","891","56925.71375978861","56925.71375978861","56925.71375978861"
"2361637","892","892","892","56936.69364040917","56936.69364040917","56936.69364040917"
"2371637","893","893","893","56906.36630676651","56906.36630676651","56906.36630676651"
"2381511","894","894","894","56858.047821142674","56858.047821142674","56858.047821142674"
"2391511","895","895","895","56815.42165474291","56815.42165474291","56815.42165474291"
"2401511","896","896","896","57351.041952585394","57351.041952585394","57351.041952585394"
"2411511","897","897","897","57389.6343314696","57389.6343314696","57389.6343314696"
"2421511","898","898","898","57428.92245043281","57428.92245043281","57428.92245043281"
"2431511","899","899","899","57446.51471318556","57446.51471318556","57446.51471318556"
"2441514","900","900","900","57468.16585350475","57468.16585350475","57468.16585350475"
"2451514","901","901","901","57487.99689946103","57487.99689946103","57487.99689946103"
"2461514","902","902","902","57513.08010213173","57513.08010213173","57513.08010213173"
"2471514","903","903","903","57573.66173800028","57573.66173800028","57573.66173800028"
"2474524","904","904","904","56702.653409575105","56702.653409575105","56702.653409575105"
"2481332","905","905","905","56294.71221446625","56294.71221446625","56294.71221446625"
"2481563","906","906","906","55132.90195006165","55132.90195006165","55132.90195006165"
"2491563","907","907","907","55208.17144423704","55208.17144423704","55208.17144423704"
"2500898","908","908","908","55203.16522822029","55203.16522822029","55203.16522822029"
"2510898","909","909","909","55292.62524201243","55292.62524201243","55292.62524201243"
"2520898","910","910","910","55082.662970267746","55082.662970267746","55082.662970267746"
"2530898","911","911","911","55172.99540733655","55172.99540733655","55172.99540733655"
"2540898","912","912","912","55238.57817835417","55238.57817835417","55238.57817835417"
"2550898","913","913","913","55273.57394084693","55273.57394084693","55273.57394084693"
"2560898","914","914","914","55304.63220434602","55304.63220434602","55304.63220434602"
"2570898","915","915","915","55460.34012406267","55460.34012406267","55460.34012406267"
"2580898","916","916","916","55611.63703606099","55611.63703606099","55611.63703606099"
"2590898","917","917","917","55725.22086768098","55725.22086768098","55725.22086768098"
"2597528","918","918","918","55418.32727291411","55418.32727291411","55418.32727291411"
"2597758","919","919","919","54275.87552398898","54275.87552398898","54275.87552398898"
"2597840","920","920","920","53131.835301303836","53131.835301303836","53131.835301303836"
"2597917","921","921","921","52906.0727166656","52906.0727166656","52906.0727166656"
"2597994","922","922","922","51776.5671484271","51776.5671484271","51776.5671484271"
"2607994","923","923","923","51935.10826831072","51935.10826831072","51935.10826831072"
"2617994","924","924","924","52121.29777498712","52121.29777498712","52121.29777498712"
"2627997","925","925","925","52290.10561666838","52290.10561666838","52290.10561666838"
"2637997","926","926","926","52444.63869249881","52444.63869249881","52444.63869249881"
"2647997","927","927","927","52576.42792317025","52576.42792317025","52576.42792317025"
"2657997","928","928","928","52763.905777614935","52763.905777614935","52763.905777614935"
"2667997","929","929","929","53541.62839349194","53541.62839349194","53541.62839349194"
"2677997","930","930","930","53723.24981242202","53723.24981242202","53723.24981242202"
"2687997","931","931","931","53851.990982073105","53851.990982073105","53851.990982073105"
"2697997","932","932","932","53863.753646236844","53863.753646236844","53863.753646236844"
"2707997","933","933","933","53965.215959292815","53965.215959292815","53965.215959292815"
"2717997","934","934","934","54081.282598265025","54081.282598265025","54081.282598265025"
"2727997","935","935","935","54150.14288651668","54150.14288651668","54150.14288651668"
"2737997","936","936","936","54132.37315544151","54132.37315544151","54132.37315544151"
"2747997","937","937","937","54175.69418209512","54175.69418209512","54175.69418209512"
"2757997","938","938","938","54200.1516130412","54200.1516130412","54200.1516130412"
"2767997","939","939","939","54214.56875128762","54214.56875128762","54214.56875128762"
"2777997","940","940","940","54171.545082493154","54171.545082493154","54171.545082493154"
"2787997","941","941","941","54140.15914579358","54140.15914579358","54140.15914579358"
"2797997","942","942","942","54129.69449017073","54129.69449017073","54129.69449017073"
"2807997","943","943","943","54180.47587368201","54180.47587368201","54180.47587368201"
"2817997","944","944","944","54241.36900816217","54241.36900816217","54241.36900816217"
"2827997","945","945","945","54340.781068892546","54340.781068892546","54340.781068892546"
"2837997","946","946","946","54402.465094019135","54402.465094019135","54402.465094019135"
"2847997","947","947","947","54361.577515078054","54361.577515078054","54361.577515078054"
"2857997","948","948","948","54352.21918747977","54352.21918747977","54352.21918747977"
"2867997","949","949","949","54378.25877022288","54378.25877022288","54378.25877022288"
"2878000","950","950","950","54372.01490761955","54372.01490761955","54372.01490761955"
"2888000","951","951","951","54332.36446000632","54332.36446000632","54332.36446000632"
"2898000","952","952","952","54264.37431914575","54264.37431914575","54264.37431914575"
"2908000","953","953","953","54233.95558272503","54233.95558272503","54233.95558272503"
"2918000","954","954","954","55060.254906075745","55060.254906075745","55060.254906075745"
"2928000","955","955","955","55424.02041739631","55424.02041739631","55424.02041739631"
"2938000","956","956","956","56602.286642686726","56602.286642686726","56602.286642686726"
"2948000","957","957","957","56540.912023841534","56540.912023841534","56540.912023841534"
"2958000","958","958","958","56594.557234064414","56594.557234064414","56594.557234064414"
"2968000","959","959","959","56542.16597563211","56542.16597563211","56542.16597563211"
"2978000","960","960","960","56752.266144510955","56752.266144510955","56752.266144510955"
"2988000","961","961","961","56646.508107801565","56646.508107801565","56646.508107801565"
"2998000","962","962","962","56571.95820739266","56571.95820739266","56571.95820739266"
"3008000","963","963","963","56511.63892219329","56511.63892219329","56511.63892219329"
"3018000","964","964","964","56490.679304120604","56490.679304120604","56490.679304120604"
"3028000","965","965","965","56374.96700436749","56374.96700436749","56374.96700436749"
"3038000","966","966","966","56344.30915821218","56344.30915821218","56344.30915821218"
"3048000","967","967","967","56326.012074919054","56326.012074919054","56326.012074919054"
"3058000","968","968","968","56757.61433626038","56757.61433626038","56757.61433626038"
"3068000","969","969","969","58055.71165317144","58055.71165317144","58055.71165317144"
"3078000","970","970","970","59266.81036093493","59266.81036093493","59266.81036093493"
"3088000","971","971","971","60518.47129535095","60518.47129535095","60518.47129535095"
"3098000","972","972","972","61761.52531467067","61761.52531467067","61761.52531467067"
"3108000","973","973","973","61724.72897399513","61724.72897399513","61724.72897399513"
"3118000","974","974","974","61747.45933119595","61747.45933119595","61747.45933119595"
"3128003","975","975","975","61800.91371524188","61800.91371524188","61800.91371524188"
"3138003","976","976","976","61840.60020880169","61840.60020880169","61840.60020880169"
"3148003","977","977","977","61833.5736369251","61833.5736369251","61833.5736369251"
"3158003","978","978","978","61831.027903740454","61831.027903740454","61831.027903740454"
"3168003","979","979","979","61787.86496599295","61787.86496599295","61787.86496599295"
"3178003","980","980","980","61735.68420566015","61735.68420566015","61735.68420566015"
"3188003","981","981","981","61736.823849725566","61736.823849725566","61736.823849725566"
"3198003","982","982","982","61837.12148026947","61837.12148026947","61837.12148026947"
"3208003","983","983","983","61872.14744103351","61872.14744103351","61872.14744103351"
"3218003","984","984","984","61843.22494339451","61843.22494339451","61843.22494339451"
"3228003","985","985","985","61894.254500100535","61894.254500100535","61894.254500100535"
"3238003","986","986","986","61979.96127247675","61979.96127247675","61979.96127247675"
"3248003","987","987","987","62041.61675724407","62041.61675724407","62041.61675724407"
"3258003","988","988","988","62213.55025241082","62213.55025241082","62213.55025241082"
"3268003","989","989","989","62359.15487053221","62359.15487053221","62359.15487053221"
