"step_idx","14_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step","14_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step__MIN","14_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step__MAX","14_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - ### EVERY TRAIN EPISODE REWARDS ###","14_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - ### EVERY TRAIN EPISODE REWARDS ###__MIN","14_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - ### EVERY TRAIN EPISODE REWARDS ###__MAX"
"76172","719","719","719","1410.8566713804369","1410.8566713804369","1410.8566713804369"
"76242","720","720","720","222.24598049828774","222.24598049828774","222.24598049828774"
"76298","721","721","721","131.42873155610465","131.42873155610465","131.42873155610465"
"76351","722","722","722","160.32303145904822","160.32303145904822","160.32303145904822"
"76401","723","723","723","110.18496453267386","110.18496453267386","110.18496453267386"
"76448","724","724","724","133.14545077243403","133.14545077243403","133.14545077243403"
"76496","725","725","725","108.28430558456314","108.28430558456314","108.28430558456314"
"76546","726","726","726","141.47517339841792","141.47517339841792","141.47517339841792"
"76601","727","727","727","122.85854734725794","122.85854734725794","122.85854734725794"
"76652","728","728","728","139.3510275973021","139.3510275973021","139.3510275973021"
"77194","729","729","729","1900.028154169676","1900.028154169676","1900.028154169676"
"77254","730","730","730","152.7183178281293","152.7183178281293","152.7183178281293"
"77313","731","731","731","150.53189700850785","150.53189700850785","150.53189700850785"
"77369","732","732","732","145.18746464807828","145.18746464807828","145.18746464807828"
"77426","733","733","733","134.99098795174814","134.99098795174814","134.99098795174814"
"77483","734","734","734","149.883795694119","149.883795694119","149.883795694119"
"77539","735","735","735","133.20947736289645","133.20947736289645","133.20947736289645"
"77591","736","736","736","138.1714346278153","138.1714346278153","138.1714346278153"
"77653","737","737","737","150.69644581984227","150.69644581984227","150.69644581984227"
"77718","738","738","738","168.76139394614367","168.76139394614367","168.76139394614367"
"78114","739","739","739","1504.7603013399807","1504.7603013399807","1504.7603013399807"
"78195","740","740","740","183.4374835536912","183.4374835536912","183.4374835536912"
"78258","741","741","741","159.07569377771048","159.07569377771048","159.07569377771048"
"78315","742","742","742","156.36948554968234","156.36948554968234","156.36948554968234"
"78377","743","743","743","149.18527385931142","149.18527385931142","149.18527385931142"
"78440","744","744","744","169.82296236268152","169.82296236268152","169.82296236268152"
"78500","745","745","745","140.05607133580224","140.05607133580224","140.05607133580224"
"78553","746","746","746","144.0925290515503","144.0925290515503","144.0925290515503"
"78613","747","747","747","144.212416980595","144.212416980595","144.212416980595"
"78680","748","748","748","174.4287534601452","174.4287534601452","174.4287534601452"
"79023","749","749","749","1125.038305646167","1125.038305646167","1125.038305646167"
"80613","750","750","750","6341.085216462984","6341.085216462984","6341.085216462984"
"80756","751","751","751","600.281655957772","600.281655957772","600.281655957772"
"80813","752","752","752","135.1625323231699","135.1625323231699","135.1625323231699"
"80872","753","753","753","156.91972287355495","156.91972287355495","156.91972287355495"
"80925","754","754","754","118.43731426242306","118.43731426242306","118.43731426242306"
"80985","755","755","755","162.873857233989","162.873857233989","162.873857233989"
"81040","756","756","756","124.47369628802088","124.47369628802088","124.47369628802088"
"81092","757","757","757","141.2762068075268","141.2762068075268","141.2762068075268"
"81147","758","758","758","128.51474420053256","128.51474420053256","128.51474420053256"
"81287","759","759","759","410.29893245410415","410.29893245410415","410.29893245410415"
"81355","760","760","760","192.16333616181262","192.16333616181262","192.16333616181262"
"81415","761","761","761","147.1652921109118","147.1652921109118","147.1652921109118"
"81474","762","762","762","131.99112231674022","131.99112231674022","131.99112231674022"
"81528","763","763","763","150.46082279151756","150.46082279151756","150.46082279151756"
"81583","764","764","764","123.4299139077603","123.4299139077603","123.4299139077603"
"81637","765","765","765","150.58158916237824","150.58158916237824","150.58158916237824"
"81691","766","766","766","123.55947483365165","123.55947483365165","123.55947483365165"
"81748","767","767","767","161.0076875922685","161.0076875922685","161.0076875922685"
"81804","768","768","768","125.34993929793629","125.34993929793629","125.34993929793629"
"82142","769","769","769","1208.3627399692955","1208.3627399692955","1208.3627399692955"
"82231","770","770","770","281.67272153868663","281.67272153868663","281.67272153868663"
"82295","771","771","771","175.14804432409983","175.14804432409983","175.14804432409983"
"82354","772","772","772","131.22616935025107","131.22616935025107","131.22616935025107"
"82407","773","773","773","150.07967098974837","150.07967098974837","150.07967098974837"
"82457","774","774","774","110.00717121097617","110.00717121097617","110.00717121097617"
"82508","775","775","775","145.8243724612791","145.8243724612791","145.8243724612791"
"82555","776","776","776","104.79450350032594","104.79450350032594","104.79450350032594"
"82607","777","777","777","145.34797253925547","145.34797253925547","145.34797253925547"
"82654","778","778","778","106.49816613866393","106.49816613866393","106.49816613866393"
"82759","779","779","779","335.89855256297295","335.89855256297295","335.89855256297295"
"82824","780","780","780","191.69419074217063","191.69419074217063","191.69419074217063"
"82882","781","781","781","140.0174274829645","140.0174274829645","140.0174274829645"
"82942","782","782","782","163.5650473873303","163.5650473873303","163.5650473873303"
"82999","783","783","783","128.39440465381387","128.39440465381387","128.39440465381387"
"83055","784","784","784","152.11792032681547","152.11792032681547","152.11792032681547"
"83110","785","785","785","127.95019495615936","127.95019495615936","127.95019495615936"
"83167","786","786","786","152.87394530804988","152.87394530804988","152.87394530804988"
"83226","787","787","787","137.3654773106984","137.3654773106984","137.3654773106984"
"83285","788","788","788","155.2780815962435","155.2780815962435","155.2780815962435"
"83623","789","789","789","1394.5374069533527","1394.5374069533527","1394.5374069533527"
"84248","790","790","790","2166.3415201271932","2166.3415201271932","2166.3415201271932"
"84643","791","791","791","1619.1558842198299","1619.1558842198299","1619.1558842198299"
"84723","792","792","792","191.7069067863581","191.7069067863581","191.7069067863581"
"84789","793","793","793","160.4721912188903","160.4721912188903","160.4721912188903"
"84843","794","794","794","161.72042767575218","161.72042767575218","161.72042767575218"
"84895","795","795","795","115.44040581220872","115.44040581220872","115.44040581220872"
"84947","796","796","796","147.46479819805344","147.46479819805344","147.46479819805344"
"85000","797","797","797","122.05728686568175","122.05728686568175","122.05728686568175"
"85052","798","798","798","143.29362486948503","143.29362486948503","143.29362486948503"
"85186","799","799","799","399.7895712713353","399.7895712713353","399.7895712713353"
"85247","800","800","800","150.49768288442152","150.49768288442152","150.49768288442152"
"85303","801","801","801","150.69626511883243","150.69626511883243","150.69626511883243"
"85364","802","802","802","133.98567333081797","133.98567333081797","133.98567333081797"
"85422","803","803","803","173.12272405184683","173.12272405184683","173.12272405184683"
"85483","804","804","804","130.1990960339976","130.1990960339976","130.1990960339976"
"85547","805","805","805","182.93445589798813","182.93445589798813","182.93445589798813"
"85611","806","806","806","143.9627925843496","143.9627925843496","143.9627925843496"
"85670","807","807","807","164.60800564803807","164.60800564803807","164.60800564803807"
"85725","808","808","808","129.37958465414914","129.37958465414914","129.37958465414914"
"85839","809","809","809","346.43761929413637","346.43761929413637","346.43761929413637"
"85901","810","810","810","178.3405442770389","178.3405442770389","178.3405442770389"
"85967","811","811","811","154.8711182933448","154.8711182933448","154.8711182933448"
"86029","812","812","812","174.53114344249576","174.53114344249576","174.53114344249576"
"86084","813","813","813","120.52644045327916","120.52644045327916","120.52644045327916"
"86137","814","814","814","149.04294558809076","149.04294558809076","149.04294558809076"
"86191","815","815","815","120.29124519265318","120.29124519265318","120.29124519265318"
"86245","816","816","816","148.86832463000005","148.86832463000005","148.86832463000005"
"86298","817","817","817","124.38458584998081","124.38458584998081","124.38458584998081"
"86350","818","818","818","144.20512426977504","144.20512426977504","144.20512426977504"
"86484","819","819","819","413.24977630993834","413.24977630993834","413.24977630993834"
"86551","820","820","820","179.03631341679952","179.03631341679952","179.03631341679952"
"86620","821","821","821","146.41509539775242","146.41509539775242","146.41509539775242"
"86679","822","822","822","163.85968280454324","163.85968280454324","163.85968280454324"
"86737","823","823","823","132.712556356697","132.712556356697","132.712556356697"
"86792","824","824","824","146.050439125074","146.050439125074","146.050439125074"
"86841","825","825","825","117.35158149585268","117.35158149585268","117.35158149585268"
"86890","826","826","826","128.21836977904817","128.21836977904817","128.21836977904817"
"86940","827","827","827","120.65817971530218","120.65817971530218","120.65817971530218"
"86994","828","828","828","142.46316915020634","142.46316915020634","142.46316915020634"
"87102","829","829","829","343.1882128378566","343.1882128378566","343.1882128378566"
"87159","830","830","830","161.44342565664996","161.44342565664996","161.44342565664996"
"87217","831","831","831","143.07759952771724","143.07759952771724","143.07759952771724"
"87274","832","832","832","151.91982723342284","151.91982723342284","151.91982723342284"
"87322","833","833","833","113.42328828229086","113.42328828229086","113.42328828229086"
"87372","834","834","834","133.90989255437916","133.90989255437916","133.90989255437916"
"87423","835","835","835","122.36315561088126","122.36315561088126","122.36315561088126"
"87480","836","836","836","153.9250743964118","153.9250743964118","153.9250743964118"
"87539","837","837","837","136.77950002161717","136.77950002161717","136.77950002161717"
"87599","838","838","838","164.12543273578743","164.12543273578743","164.12543273578743"
"87711","839","839","839","367.66171869649867","367.66171869649867","367.66171869649867"
"87771","840","840","840","155.91365380431827","155.91365380431827","155.91365380431827"
"87829","841","841","841","164.68240103221677","164.68240103221677","164.68240103221677"
"87888","842","842","842","140.0266757715296","140.0266757715296","140.0266757715296"
"87942","843","843","843","141.00201104613586","141.00201104613586","141.00201104613586"
"87990","844","844","844","114.5416707071316","114.5416707071316","114.5416707071316"
"88038","845","845","845","124.78940567206249","124.78940567206249","124.78940567206249"
"88088","846","846","846","119.9293500088692","119.9293500088692","119.9293500088692"
"88140","847","847","847","136.38170672773785","136.38170672773785","136.38170672773785"
"88194","848","848","848","132.0274359980524","132.0274359980524","132.0274359980524"
"89095","849","849","849","3144.9307493370097","3144.9307493370097","3144.9307493370097"
"89208","850","850","850","551.4911120430353","551.4911120430353","551.4911120430353"
"89278","851","851","851","168.1735269874142","168.1735269874142","168.1735269874142"
"89336","852","852","852","165.65304814939984","165.65304814939984","165.65304814939984"
"89392","853","853","853","140.53404459585315","140.53404459585315","140.53404459585315"
"89447","854","854","854","145.8502050012578","145.8502050012578","145.8502050012578"
"89499","855","855","855","130.8899331767529","130.8899331767529","130.8899331767529"
"89550","856","856","856","128.70560556730268","128.70560556730268","128.70560556730268"
"89602","857","857","857","130.20062142198591","130.20062142198591","130.20062142198591"
"89666","858","858","858","165.04010822516986","165.04010822516986","165.04010822516986"
"89782","859","859","859","389.05064595383095","389.05064595383095","389.05064595383095"
"89846","860","860","860","173.18911676278606","173.18911676278606","173.18911676278606"
"89903","861","861","861","156.66678577664933","156.66678577664933","156.66678577664933"
"89952","862","862","862","129.38907954133094","129.38907954133094","129.38907954133094"
"90008","863","863","863","137.9595907136184","137.9595907136184","137.9595907136184"
"90064","864","864","864","140.11077164820526","140.11077164820526","140.11077164820526"
"90117","865","865","865","131.62938238169065","131.62938238169065","131.62938238169065"
"90170","866","866","866","134.88448195746486","134.88448195746486","134.88448195746486"
"90223","867","867","867","131.3209073314275","131.3209073314275","131.3209073314275"
"90273","868","868","868","129.1115391113574","129.1115391113574","129.1115391113574"
"90393","869","869","869","406.7354543409098","406.7354543409098","406.7354543409098"
"90458","870","870","870","153.70058162708244","153.70058162708244","153.70058162708244"
"90522","871","871","871","189.11364832709057","189.11364832709057","189.11364832709057"
"90576","872","872","872","130.85580646345153","130.85580646345153","130.85580646345153"
"90631","873","873","873","144.68664363846176","144.68664363846176","144.68664363846176"
"90683","874","874","874","127.3805179577161","127.3805179577161","127.3805179577161"
"90737","875","875","875","142.32026194880166","142.32026194880166","142.32026194880166"
"90795","876","876","876","143.0941625384493","143.0941625384493","143.0941625384493"
"90848","877","877","877","138.59709574161914","138.59709574161914","138.59709574161914"
"90901","878","878","878","131.72298533549045","131.72298533549045","131.72298533549045"
"91032","879","879","879","454.0567536055504","454.0567536055504","454.0567536055504"
"91097","880","880","880","175.6983397404175","175.6983397404175","175.6983397404175"
"91156","881","881","881","139.87328676694202","139.87328676694202","139.87328676694202"
"91211","882","882","882","143.63314536836853","143.63314536836853","143.63314536836853"
"91260","883","883","883","123.4003185461116","123.4003185461116","123.4003185461116"
"91305","884","884","884","114.80424918012416","114.80424918012416","114.80424918012416"
"91350","885","885","885","111.30136681846378","111.30136681846378","111.30136681846378"
"91399","886","886","886","123.8236840457441","123.8236840457441","123.8236840457441"
"91453","887","887","887","133.8041392762055","133.8041392762055","133.8041392762055"
"91508","888","888","888","142.67978813031556","142.67978813031556","142.67978813031556"
"91624","889","889","889","373.5751673562996","373.5751673562996","373.5751673562996"
"91681","890","890","890","146.3419712666284","146.3419712666284","146.3419712666284"
"91735","891","891","891","146.69964280136165","146.69964280136165","146.69964280136165"
"91793","892","892","892","138.95949671388232","138.95949671388232","138.95949671388232"
"91852","893","893","893","177.28731830592474","177.28731830592474","177.28731830592474"
"91909","894","894","894","124.89739659637523","124.89739659637523","124.89739659637523"
"91974","895","895","895","188.05986551263368","188.05986551263368","188.05986551263368"
"92035","896","896","896","130.0727189278182","130.0727189278182","130.0727189278182"
"92093","897","897","897","157.7665404526309","157.7665404526309","157.7665404526309"
"92144","898","898","898","118.82791130639765","118.82791130639765","118.82791130639765"
"92835","899","899","899","2716.715533953617","2716.715533953617","2716.715533953617"
"92899","900","900","900","126.7493651631992","126.7493651631992","126.7493651631992"
"92956","901","901","901","177.6797520780703","177.6797520780703","177.6797520780703"
"93016","902","902","902","140.93256602423526","140.93256602423526","140.93256602423526"
"93077","903","903","903","159.42675032705773","159.42675032705773","159.42675032705773"
"93129","904","904","904","127.07387289531395","127.07387289531395","127.07387289531395"
"93178","905","905","905","123.53139918594795","123.53139918594795","123.53139918594795"
"93228","906","906","906","127.21546377915313","127.21546377915313","127.21546377915313"
"93282","907","907","907","134.7490676113123","134.7490676113123","134.7490676113123"
"93338","908","908","908","144.40388986988197","144.40388986988197","144.40388986988197"
"93672","909","909","909","1028.2922903266576","1028.2922903266576","1028.2922903266576"
"93736","910","910","910","193.05918763293442","193.05918763293442","193.05918763293442"
"93794","911","911","911","129.07963634802752","129.07963634802752","129.07963634802752"
"93848","912","912","912","139.26803072519624","139.26803072519624","139.26803072519624"
"93901","913","913","913","134.96497726632583","134.96497726632583","134.96497726632583"
"93957","914","914","914","132.4900800282123","132.4900800282123","132.4900800282123"
"94011","915","915","915","152.1433561366885","152.1433561366885","152.1433561366885"
"94060","916","916","916","110.33270031890832","110.33270031890832","110.33270031890832"
"94107","917","917","917","131.46531108239537","131.46531108239537","131.46531108239537"
"94154","918","918","918","106.5473349914491","106.5473349914491","106.5473349914491"
"94519","919","919","919","1353.1274632269292","1353.1274632269292","1353.1274632269292"
"95042","920","920","920","1792.6446142556097","1792.6446142556097","1792.6446142556097"
"95123","921","921","921","239.1621350966141","239.1621350966141","239.1621350966141"
"95184","922","922","922","172.83706222123786","172.83706222123786","172.83706222123786"
"95240","923","923","923","136.18493881242702","136.18493881242702","136.18493881242702"
"95294","924","924","924","169.8352662866652","169.8352662866652","169.8352662866652"
"95346","925","925","925","115.82822442800304","115.82822442800304","115.82822442800304"
"95399","926","926","926","164.7813086965765","164.7813086965765","164.7813086965765"
"95451","927","927","927","121.10348786704199","121.10348786704199","121.10348786704199"
"95502","928","928","928","141.48929991365324","141.48929991365324","141.48929991365324"
"95911","929","929","929","1573.4446338843427","1573.4446338843427","1573.4446338843427"
"97539","930","930","930","6719.047055814236","6719.047055814236","6719.047055814236"
"97627","931","931","931","226.6613529242635","226.6613529242635","226.6613529242635"
"97697","932","932","932","171.3899823765683","171.3899823765683","171.3899823765683"
"97755","933","933","933","170.98571611765848","170.98571611765848","170.98571611765848"
"97816","934","934","934","145.91863762201046","145.91863762201046","145.91863762201046"
"97874","935","935","935","161.67982945089727","161.67982945089727","161.67982945089727"
"97930","936","936","936","133.04215230160082","133.04215230160082","133.04215230160082"
"97986","937","937","937","151.63812428621722","151.63812428621722","151.63812428621722"
"98044","938","938","938","138.2297257366324","138.2297257366324","138.2297257366324"
"98165","939","939","939","403.3928271064558","403.3928271064558","403.3928271064558"
"98255","940","940","940","273.4774011091048","273.4774011091048","273.4774011091048"
"98324","941","941","941","193.3205820602104","193.3205820602104","193.3205820602104"
"98383","942","942","942","153.08121280942072","153.08121280942072","153.08121280942072"
"98433","943","943","943","127.82341325585058","127.82341325585058","127.82341325585058"
"98485","944","944","944","127.06038534575343","127.06038534575343","127.06038534575343"
"98544","945","945","945","147.44086362444676","147.44086362444676","147.44086362444676"
"98603","946","946","946","146.88166902217282","146.88166902217282","146.88166902217282"
"98657","947","947","947","136.99708153479793","136.99708153479793","136.99708153479793"
"98714","948","948","948","143.9721598391881","143.9721598391881","143.9721598391881"
"98825","949","949","949","357.91951107404134","357.91951107404134","357.91951107404134"
"98895","950","950","950","193.85152681965178","193.85152681965178","193.85152681965178"
"98956","951","951","951","140.24991443412836","140.24991443412836","140.24991443412836"
"99008","952","952","952","148.68673921948647","148.68673921948647","148.68673921948647"
"99061","953","953","953","118.79410295352929","118.79410295352929","118.79410295352929"
"99117","954","954","954","155.6955606699771","155.6955606699771","155.6955606699771"
"99176","955","955","955","132.396117842009","132.396117842009","132.396117842009"
"99235","956","956","956","159.18272798646998","159.18272798646998","159.18272798646998"
"99294","957","957","957","138.09108983332865","138.09108983332865","138.09108983332865"
"99348","958","958","958","143.7867243429556","143.7867243429556","143.7867243429556"
"99979","959","959","959","2495.4985953981327","2495.4985953981327","2495.4985953981327"
"100308","960","960","960","987.382652130912","987.382652130912","987.382652130912"
"100366","961","961","961","157.83751303096972","157.83751303096972","157.83751303096972"
"100420","962","962","962","123.9778792027271","123.9778792027271","123.9778792027271"
"100471","963","963","963","136.8244686125975","136.8244686125975","136.8244686125975"
"100529","964","964","964","131.787006036121","131.787006036121","131.787006036121"
"100597","965","965","965","177.79456705415154","177.79456705415154","177.79456705415154"
"100651","966","966","966","124.08435570575958","124.08435570575958","124.08435570575958"
"100705","967","967","967","145.02087867921108","145.02087867921108","145.02087867921108"
"100756","968","968","968","120.0848635294132","120.0848635294132","120.0848635294132"
"100890","969","969","969","372.76294862870276","372.76294862870276","372.76294862870276"
"100951","970","970","970","195.95491851996385","195.95491851996385","195.95491851996385"
"101010","971","971","971","139.58088029378098","139.58088029378098","139.58088029378098"
"101072","972","972","972","179.67557905534085","179.67557905534085","179.67557905534085"
"101125","973","973","973","143.00709961013237","143.00709961013237","143.00709961013237"
"101187","974","974","974","152.7687532906812","152.7687532906812","152.7687532906812"
"101248","975","975","975","158.2519864452068","158.2519864452068","158.2519864452068"
"101304","976","976","976","135.81190183475832","135.81190183475832","135.81190183475832"
"101361","977","977","977","151.83624935835147","151.83624935835147","151.83624935835147"
"101423","978","978","978","150.3907985607439","150.3907985607439","150.3907985607439"
"101561","979","979","979","440.25265185019447","440.25265185019447","440.25265185019447"
"101627","980","980","980","186.81235546591492","186.81235546591492","186.81235546591492"
"101695","981","981","981","169.27600887767366","169.27600887767366","169.27600887767366"
"101755","982","982","982","155.49044383087553","155.49044383087553","155.49044383087553"
"101808","983","983","983","128.9246360413907","128.9246360413907","128.9246360413907"
"101862","984","984","984","138.50140348802975","138.50140348802975","138.50140348802975"
"101916","985","985","985","134.10805396727744","134.10805396727744","134.10805396727744"
"101973","986","986","986","146.50589850172577","146.50589850172577","146.50589850172577"
"102033","987","987","987","148.11906097719736","148.11906097719736","148.11906097719736"
"102092","988","988","988","151.00108553131602","151.00108553131602","151.00108553131602"
"102849","989","989","989","3122.5395926597753","3122.5395926597753","3122.5395926597753"
"102910","990","990","990","134.41677184268224","134.41677184268224","134.41677184268224"
"102973","991","991","991","174.6068101950218","174.6068101950218","174.6068101950218"
"103031","992","992","992","122.73261458647184","122.73261458647184","122.73261458647184"
"103087","993","993","993","157.73767106143902","157.73767106143902","157.73767106143902"
"103143","994","994","994","126.0234095354751","126.0234095354751","126.0234095354751"
"103201","995","995","995","161.82612369359813","161.82612369359813","161.82612369359813"
"103257","996","996","996","130.8453298515144","130.8453298515144","130.8453298515144"
"103315","997","997","997","156.08235975180864","156.08235975180864","156.08235975180864"
"103368","998","998","998","124.04762801490409","124.04762801490409","124.04762801490409"
"103492","999","999","999","406.72475508396593","406.72475508396593","406.72475508396593"
"103564","1000","1000","1000","205.96792818491545","205.96792818491545","205.96792818491545"
"103628","1001","1001","1001","135.99646941573965","135.99646941573965","135.99646941573965"
"103686","1002","1002","1002","169.26640134970643","169.26640134970643","169.26640134970643"
"103739","1003","1003","1003","116.54204370265067","116.54204370265067","116.54204370265067"
"103793","1004","1004","1004","146.30375403695507","146.30375403695507","146.30375403695507"
"103843","1005","1005","1005","121.40652568480945","121.40652568480945","121.40652568480945"
"103892","1006","1006","1006","118.13315419627513","118.13315419627513","118.13315419627513"
"103941","1007","1007","1007","129.11602529599756","129.11602529599756","129.11602529599756"
"103995","1008","1008","1008","126.28223375953152","126.28223375953152","126.28223375953152"
"104108","1009","1009","1009","314.7596583262902","314.7596583262902","314.7596583262902"
"104176","1010","1010","1010","183.5535756816588","183.5535756816588","183.5535756816588"
"104233","1011","1011","1011","127.66713461439377","127.66713461439377","127.66713461439377"
"104286","1012","1012","1012","152.47594817599412","152.47594817599412","152.47594817599412"
"104339","1013","1013","1013","117.77475730165014","117.77475730165014","117.77475730165014"
"104397","1014","1014","1014","159.18323470922354","159.18323470922354","159.18323470922354"
"104456","1015","1015","1015","135.56974679034383","135.56974679034383","135.56974679034383"
"104512","1016","1016","1016","155.74184305518187","155.74184305518187","155.74184305518187"
"104569","1017","1017","1017","126.08194299211527","126.08194299211527","126.08194299211527"
"104633","1018","1018","1018","173.18098070788818","173.18098070788818","173.18098070788818"
"104740","1019","1019","1019","346.32313305172136","346.32313305172136","346.32313305172136"
"104804","1020","1020","1020","154.58774323875113","154.58774323875113","154.58774323875113"
"104865","1021","1021","1021","169.73802031887084","169.73802031887084","169.73802031887084"
"104921","1022","1022","1022","129.88526368209307","129.88526368209307","129.88526368209307"
"104976","1023","1023","1023","146.24966894301457","146.24966894301457","146.24966894301457"
"105027","1024","1024","1024","120.20831825661604","120.20831825661604","120.20831825661604"
"105076","1025","1025","1025","129.1425480061071","129.1425480061071","129.1425480061071"
"105128","1026","1026","1026","123.6549591019727","123.6549591019727","123.6549591019727"
"105180","1027","1027","1027","136.99638226004126","136.99638226004126","136.99638226004126"
"105234","1028","1028","1028","128.34606678820128","128.34606678820128","128.34606678820128"
"105357","1029","1029","1029","413.97882757205736","413.97882757205736","413.97882757205736"
"105436","1030","1030","1030","211.9784242618509","211.9784242618509","211.9784242618509"
"105505","1031","1031","1031","168.1251571833446","168.1251571833446","168.1251571833446"
"105574","1032","1032","1032","172.8935357482484","172.8935357482484","172.8935357482484"
"105640","1033","1033","1033","163.2497271665439","163.2497271665439","163.2497271665439"
"105696","1034","1034","1034","144.54631641616072","144.54631641616072","144.54631641616072"
"105751","1035","1035","1035","135.8967509344671","135.8967509344671","135.8967509344671"
"105805","1036","1036","1036","138.7139903333207","138.7139903333207","138.7139903333207"
"105855","1037","1037","1037","125.18730036092218","125.18730036092218","125.18730036092218"
"105905","1038","1038","1038","128.72074191939004","128.72074191939004","128.72074191939004"
"106764","1039","1039","1039","2785.77117943098","2785.77117943098","2785.77117943098"
"106833","1040","1040","1040","188.03409484465206","188.03409484465206","188.03409484465206"
"106897","1041","1041","1041","149.82707005666012","149.82707005666012","149.82707005666012"
"106950","1042","1042","1042","144.7565281813562","144.7565281813562","144.7565281813562"
"107003","1043","1043","1043","120.24091583552975","120.24091583552975","120.24091583552975"
"107057","1044","1044","1044","148.90064891420388","148.90064891420388","148.90064891420388"
"107112","1045","1045","1045","125.83145904538743","125.83145904538743","125.83145904538743"
"107172","1046","1046","1046","163.75502756352418","163.75502756352418","163.75502756352418"
"107225","1047","1047","1047","117.0126750802604","117.0126750802604","117.0126750802604"
"107276","1048","1048","1048","140.13051216934952","140.13051216934952","140.13051216934952"
"107526","1049","1049","1049","914.489047339328","914.489047339328","914.489047339328"
"108067","1050","1050","1050","2100.6827596560206","2100.6827596560206","2100.6827596560206"
"108143","1051","1051","1051","202.7004145209374","202.7004145209374","202.7004145209374"
"108198","1052","1052","1052","151.0297916921337","151.0297916921337","151.0297916921337"
"108253","1053","1053","1053","138.7459740546775","138.7459740546775","138.7459740546775"
"108314","1054","1054","1054","164.65736639732702","164.65736639732702","164.65736639732702"
"108372","1055","1055","1055","140.67416085404784","140.67416085404784","140.67416085404784"
"108431","1056","1056","1056","153.22394722726682","153.22394722726682","153.22394722726682"
"108487","1057","1057","1057","139.92063160376017","139.92063160376017","139.92063160376017"
"108540","1058","1058","1058","135.17259040985823","135.17259040985823","135.17259040985823"
"109126","1059","1059","1059","2316.112653591446","2316.112653591446","2316.112653591446"
"109659","1060","1060","1060","1777.6285785854598","1777.6285785854598","1777.6285785854598"
"109962","1061","1061","1061","931.2856603670187","931.2856603670187","931.2856603670187"
"110004","1062","1062","1062","84.44121036198703","84.44121036198703","84.44121036198703"
"110054","1063","1063","1063","141.37883523903483","141.37883523903483","141.37883523903483"
"110104","1064","1064","1064","129.685914251237","129.685914251237","129.685914251237"
"110162","1065","1065","1065","151.37923882313382","151.37923882313382","151.37923882313382"
"110229","1066","1066","1066","200.04721137014445","200.04721137014445","200.04721137014445"
"110291","1067","1067","1067","132.9169477746425","132.9169477746425","132.9169477746425"
"110348","1068","1068","1068","162.53214496974306","162.53214496974306","162.53214496974306"
"110477","1069","1069","1069","419.11796470172237","419.11796470172237","419.11796470172237"
"110535","1070","1070","1070","158.95039028868473","158.95039028868473","158.95039028868473"
"110594","1071","1071","1071","125.26329108343018","125.26329108343018","125.26329108343018"
"110648","1072","1072","1072","152.26719169255188","152.26719169255188","152.26719169255188"
"110699","1073","1073","1073","113.78217250748177","113.78217250748177","113.78217250748177"
"110749","1074","1074","1074","137.72384186606672","137.72384186606672","137.72384186606672"
"110800","1075","1075","1075","114.88987267701476","114.88987267701476","114.88987267701476"
"110853","1076","1076","1076","145.78177121445603","145.78177121445603","145.78177121445603"
"110907","1077","1077","1077","124.10666210366718","124.10666210366718","124.10666210366718"
"110962","1078","1078","1078","150.9272129429209","150.9272129429209","150.9272129429209"
"111089","1079","1079","1079","384.0990798539994","384.0990798539994","384.0990798539994"
"111158","1080","1080","1080","177.0293580496168","177.0293580496168","177.0293580496168"
"111215","1081","1081","1081","130.96581318469018","130.96581318469018","130.96581318469018"
"111272","1082","1082","1082","162.93293692558785","162.93293692558785","162.93293692558785"
"111327","1083","1083","1083","126.62684963571817","126.62684963571817","126.62684963571817"
"111377","1084","1084","1084","136.94451258853746","136.94451258853746","136.94451258853746"
"111430","1085","1085","1085","124.42066109230397","124.42066109230397","124.42066109230397"
"111487","1086","1086","1086","154.05347809799972","154.05347809799972","154.05347809799972"
"111547","1087","1087","1087","140.35644873988366","140.35644873988366","140.35644873988366"
"111599","1088","1088","1088","141.76069732349103","141.76069732349103","141.76069732349103"
"111723","1089","1089","1089","370.9322232399797","370.9322232399797","370.9322232399797"
"111781","1090","1090","1090","155.3264595179785","155.3264595179785","155.3264595179785"
"111832","1091","1091","1091","126.08468438773245","126.08468438773245","126.08468438773245"
"111884","1092","1092","1092","139.51702032111206","139.51702032111206","139.51702032111206"
"111940","1093","1093","1093","132.9469167843027","132.9469167843027","132.9469167843027"
"112000","1094","1094","1094","157.06130055390142","157.06130055390142","157.06130055390142"
"112055","1095","1095","1095","134.4872415895018","134.4872415895018","134.4872415895018"
"112111","1096","1096","1096","146.13166083912463","146.13166083912463","146.13166083912463"
"112168","1097","1097","1097","138.69052269682535","138.69052269682535","138.69052269682535"
