"step_idx","21_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - _step","21_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - _step__MIN","21_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - _step__MAX","21_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - train mean (50 episode rewards)","21_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - train mean (50 episode rewards)__MIN","21_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win_2090 - train mean (50 episode rewards)__MAX"
"574829","585","585","585","12095.939550058414","12095.939550058414","12095.939550058414"
"575026","586","586","586","12038.582614066123","12038.582614066123","12038.582614066123"
"576137","587","587","587","11666.598746724396","11666.598746724396","11666.598746724396"
"579056","588","588","588","11851.701787421047","11851.701787421047","11851.701787421047"
"579194","589","589","589","11728.662279731294","11728.662279731294","11728.662279731294"
"580571","590","590","590","11695.700064135768","11695.700064135768","11695.700064135768"
"581401","591","591","591","11611.029680015195","11611.029680015195","11611.029680015195"
"583750","592","592","592","11698.493447067855","11698.493447067855","11698.493447067855"
"586389","593","593","593","11951.568421556","11951.568421556","11951.568421556"
"589695","594","594","594","12064.238219640329","12064.238219640329","12064.238219640329"
"590301","595","595","595","11998.20649940207","11998.20649940207","11998.20649940207"
"592139","596","596","596","11998.386893199518","11998.386893199518","11998.386893199518"
"594910","597","597","597","12077.70814358379","12077.70814358379","12077.70814358379"
"597117","598","598","598","12242.077927303542","12242.077927303542","12242.077927303542"
"597858","599","599","599","12072.128177154194","12072.128177154194","12072.128177154194"
"599125","600","600","600","12177.096316752471","12177.096316752471","12177.096316752471"
"603265","601","601","601","12018.51669609131","12018.51669609131","12018.51669609131"
"607077","602","602","602","12296.634736707436","12296.634736707436","12296.634736707436"
"616109","603","603","603","13013.94453820602","13013.94453820602","13013.94453820602"
"623115","604","604","604","13365.514031945298","13365.514031945298","13365.514031945298"
"625392","605","605","605","13545.487477607217","13545.487477607217","13545.487477607217"
"625829","606","606","606","13340.784669405359","13340.784669405359","13340.784669405359"
"626860","607","607","607","13396.416545213648","13396.416545213648","13396.416545213648"
"630474","608","608","608","13681.777423235466","13681.777423235466","13681.777423235466"
"632030","609","609","609","13754.218444686245","13754.218444686245","13754.218444686245"
"635207","610","610","610","13951.293901622608","13951.293901622608","13951.293901622608"
"638246","611","611","611","13960.40680586886","13960.40680586886","13960.40680586886"
"639586","612","612","612","13251.819361843765","13251.819361843765","13251.819361843765"
"645809","613","613","613","13858.220919328262","13858.220919328262","13858.220919328262"
"646493","614","614","614","13636.546736148965","13636.546736148965","13636.546736148965"
"650918","615","615","615","13585.176620304463","13585.176620304463","13585.176620304463"
"655052","616","616","616","13918.47387226913","13918.47387226913","13918.47387226913"
"660175","617","617","617","13399.021304134862","13399.021304134862","13399.021304134862"
"663641","618","618","618","13394.999029187613","13394.999029187613","13394.999029187613"
"663848","619","619","619","13315.897393717472","13315.897393717472","13315.897393717472"
"665012","620","620","620","13315.837329970282","13315.837329970282","13315.837329970282"
"665782","621","621","621","12850.386782277428","12850.386782277428","12850.386782277428"
"668962","622","622","622","13103.569466025114","13103.569466025114","13103.569466025114"
"674538","623","623","623","13318.094711943064","13318.094711943064","13318.094711943064"
"677107","624","624","624","13396.005238859783","13396.005238859783","13396.005238859783"
"678734","625","625","625","13345.340776054893","13345.340776054893","13345.340776054893"
"683259","626","626","626","13690.135716138115","13690.135716138115","13690.135716138115"
"684092","627","627","627","13490.650711062448","13490.650711062448","13490.650711062448"
"686927","628","628","628","13761.872648406688","13761.872648406688","13761.872648406688"
"687373","629","629","629","13590.978476611324","13590.978476611324","13590.978476611324"
"697373","630","630","630","14662.834942873258","14662.834942873258","14662.834942873258"
"699757","631","631","631","14718.61161565531","14718.61161565531","14718.61161565531"
"700345","632","632","632","14646.671243690693","14646.671243690693","14646.671243690693"
"701821","633","633","633","14419.181609077265","14419.181609077265","14419.181609077265"
"703724","634","634","634","14555.914659706928","14555.914659706928","14555.914659706928"
"712488","635","635","635","15395.446108539774","15395.446108539774","15395.446108539774"
"713786","636","636","636","15523.20085304895","15523.20085304895","15523.20085304895"
"715637","637","637","637","15633.953051289134","15633.953051289134","15633.953051289134"
"718967","638","638","638","15678.865640432365","15678.865640432365","15678.865640432365"
"719629","639","639","639","15738.3851814361","15738.3851814361","15738.3851814361"
"720391","640","640","640","15689.25557814212","15689.25557814212","15689.25557814212"
"720823","641","641","641","15644.282578085807","15644.282578085807","15644.282578085807"
"721735","642","642","642","15501.034815863231","15501.034815863231","15501.034815863231"
"722867","643","643","643","15342.830592873337","15342.830592873337","15342.830592873337"
"727398","644","644","644","15502.982900179964","15502.982900179964","15502.982900179964"
"733451","645","645","645","16139.44620510845","16139.44620510845","16139.44620510845"
"734280","646","646","646","16039.569311510224","16039.569311510224","16039.569311510224"
"735251","647","647","647","15838.83232017898","15838.83232017898","15838.83232017898"
"736526","648","648","648","15733.25514708072","15733.25514708072","15733.25514708072"
"739178","649","649","649","15968.082250852498","15968.082250852498","15968.082250852498"
"741603","650","650","650","16103.453282219216","16103.453282219216","16103.453282219216"
"742531","651","651","651","15729.264938603079","15729.264938603079","15729.264938603079"
"744898","652","652","652","15563.252980732723","15563.252980732723","15563.252980732723"
"745581","653","653","653","14659.836347276527","14659.836347276527","14659.836347276527"
"746405","654","654","654","13959.200616880593","13959.200616880593","13959.200616880593"
"746580","655","655","655","13711.346992128863","13711.346992128863","13711.346992128863"
"746780","656","656","656","13686.325818187202","13686.325818187202","13686.325818187202"
"747979","657","657","657","13703.747962511425","13703.747962511425","13703.747962511425"
"748928","658","658","658","13408.767611027288","13408.767611027288","13408.767611027288"
"750354","659","659","659","13393.123375943556","13393.123375943556","13393.123375943556"
"750558","660","660","660","13069.235116996702","13069.235116996702","13069.235116996702"
"750767","661","661","661","12742.584883555943","12742.584883555943","12742.584883555943"
"752698","662","662","662","12825.41981272677","12825.41981272677","12825.41981272677"
"753803","663","663","663","12281.378860178722","12281.378860178722","12281.378860178722"
"756632","664","664","664","12543.011820331723","12543.011820331723","12543.011820331723"
"756751","665","665","665","12040.733828331824","12040.733828331824","12040.733828331824"
"759181","666","666","666","11819.564452469222","11819.564452469222","11819.564452469222"
"760256","667","667","667","11352.358033648685","11352.358033648685","11352.358033648685"
"760622","668","668","668","11012.042490981657","11012.042490981657","11012.042490981657"
"761281","669","669","669","11074.097016233325","11074.097016233325","11074.097016233325"
"764019","670","670","670","11252.015626851427","11252.015626851427","11252.015626851427"
"765735","671","671","671","11354.121160332654","11354.121160332654","11354.121160332654"
"766126","672","672","672","11026.711060999452","11026.711060999452","11026.711060999452"
"767689","673","673","673","10568.520635812885","10568.520635812885","10568.520635812885"
"769849","674","674","674","10514.02448114031","10514.02448114031","10514.02448114031"
"770748","675","675","675","10413.642122283236","10413.642122283236","10413.642122283236"
"772438","676","676","676","10100.263982390867","10100.263982390867","10100.263982390867"
"775222","677","677","677","10324.56082969799","10324.56082969799","10324.56082969799"
"777917","678","678","678","10300.916913276058","10300.916913276058","10300.916913276058"
"780362","679","679","679","10560.155133059541","10560.155133059541","10560.155133059541"
"780890","680","680","680","9475.253350582154","9475.253350582154","9475.253350582154"
"782242","681","681","681","9349.074303781013","9349.074303781013","9349.074303781013"
"783042","682","682","682","9369.159894672179","9369.159894672179","9369.159894672179"
"784633","683","683","683","9372.377823321556","9372.377823321556","9372.377823321556"
"785479","684","684","684","9239.27263493699","9239.27263493699","9239.27263493699"
"786358","685","685","685","8328.972472348058","8328.972472348058","8328.972472348058"
"787727","686","686","686","8341.123645179621","8341.123645179621","8341.123645179621"
"789591","687","687","687","8353.633537715701","8353.633537715701","8353.633537715701"
"790090","688","688","688","8043.839130669038","8043.839130669038","8043.839130669038"
"792068","689","689","689","8200.59273806933","8200.59273806933","8200.59273806933"
"792729","690","690","690","8185.627431497491","8185.627431497491","8185.627431497491"
"794265","691","691","691","8319.077375042132","8319.077375042132","8319.077375042132"
"795259","692","692","692","8332.57201015502","8332.57201015502","8332.57201015502"
"797581","693","693","693","8470.105837641348","8470.105837641348","8470.105837641348"
"797954","694","694","694","7985.150356920352","7985.150356920352","7985.150356920352"
"801436","695","695","695","7662.009669853564","7662.009669853564","7662.009669853564"
"803531","696","696","696","7807.415617317759","7807.415617317759","7807.415617317759"
"804776","697","697","697","7838.991185674744","7838.991185674744","7838.991185674744"
"806076","698","698","698","7837.407317842153","7837.407317842153","7837.407317842153"
"806772","699","699","699","7613.98002381167","7613.98002381167","7613.98002381167"
"809111","700","700","700","7605.7027483358315","7605.7027483358315","7605.7027483358315"
"809588","701","701","701","7568.306124001994","7568.306124001994","7568.306124001994"
"818161","702","702","702","8269.220980336446","8269.220980336446","8269.220980336446"
"820659","703","703","703","8469.8105355021","8469.8105355021","8469.8105355021"
"820969","704","704","704","8401.507585801772","8401.507585801772","8401.507585801772"
"824078","705","705","705","8728.469876027482","8728.469876027482","8728.469876027482"
"828537","706","706","706","9212.017582386361","9212.017582386361","9212.017582386361"
"830525","707","707","707","9293.59641022314","9293.59641022314","9293.59641022314"
"834474","708","708","708","9650.263621344679","9650.263621344679","9650.263621344679"
"834930","709","709","709","9551.109331750604","9551.109331750604","9551.109331750604"
"836133","710","710","710","9674.380544582114","9674.380544582114","9674.380544582114"
"836411","711","711","711","9679.539601614739","9679.539601614739","9679.539601614739"
"838332","712","712","712","9678.243470702286","9678.243470702286","9678.243470702286"
"839228","713","713","713","9643.785446346257","9643.785446346257","9643.785446346257"
"841581","714","714","714","9593.104934388968","9593.104934388968","9593.104934388968"
"842256","715","715","715","9661.888835782602","9661.888835782602","9661.888835782602"
"843874","716","716","716","9594.230574168483","9594.230574168483","9594.230574168483"
"845036","717","717","717","9597.022774764817","9597.022774764817","9597.022774764817"
"846297","718","718","718","9701.184525660643","9701.184525660643","9701.184525660643"
"847162","719","719","719","9723.20119162108","9723.20119162108","9723.20119162108"
"847588","720","720","720","9467.233491959378","9467.233491959378","9467.233491959378"
"848866","721","721","721","9427.840515672415","9427.840515672415","9427.840515672415"
"851373","722","722","722","9670.455318705235","9670.455318705235","9670.455318705235"
"854276","723","723","723","9800.372184916048","9800.372184916048","9800.372184916048"
"855277","724","724","724","9672.43625722989","9672.43625722989","9672.43625722989"
"856437","725","725","725","9721.665421085434","9721.665421085434","9721.665421085434"
"856991","726","726","726","9590.44739013861","9590.44739013861","9590.44739013861"
"857819","727","727","727","9354.103733230178","9354.103733230178","9354.103733230178"
"859574","728","728","728","9243.352614752897","9243.352614752897","9243.352614752897"
"859750","729","729","729","8959.28404995814","8959.28404995814","8959.28404995814"
"861754","730","730","730","9146.032904982523","9146.032904982523","9146.032904982523"
"864168","731","731","731","9273.685527179849","9273.685527179849","9273.685527179849"
"865115","732","732","732","9289.10647394759","9289.10647394759","9289.10647394759"
"865684","733","733","733","9186.023456163815","9186.023456163815","9186.023456163815"
"866448","734","734","734","9188.742975268353","9188.742975268353","9188.742975268353"
"867208","735","735","735","9167.425946270812","9167.425946270812","9167.425946270812"
"869456","736","736","736","9270.332171441076","9270.332171441076","9270.332171441076"
"870610","737","737","737","9172.580716961438","9172.580716961438","9172.580716961438"
"870797","738","738","738","9143.47751293281","9143.47751293281","9143.47751293281"
"871039","739","739","739","8947.204251204079","8947.204251204079","8947.204251204079"
"872392","740","740","740","9010.80051497537","9010.80051497537","9010.80051497537"
"873541","741","741","741","8939.207923345592","8939.207923345592","8939.207923345592"
"878268","742","742","742","9372.111718402179","9372.111718402179","9372.111718402179"
"881144","743","743","743","9443.024032637986","9443.024032637986","9443.024032637986"
"883571","744","744","744","9703.315298126361","9703.315298126361","9703.315298126361"
"884200","745","745","745","9411.344509319295","9411.344509319295","9411.344509319295"
"886016","746","746","746","9376.526539588274","9376.526539588274","9376.526539588274"
"886904","747","747","747","9339.497383077243","9339.497383077243","9339.497383077243"
"889102","748","748","748","9452.92973683208","9452.92973683208","9452.92973683208"
"889483","749","749","749","9412.228718719763","9412.228718719763","9412.228718719763"
"890367","750","750","750","9240.711737725935","9240.711737725935","9240.711737725935"
"890720","751","751","751","9232.276660678392","9232.276660678392","9232.276660678392"
"891187","752","752","752","8320.77831160776","8320.77831160776","8320.77831160776"
"891500","753","753","753","8078.009698054765","8078.009698054765","8078.009698054765"
"892550","754","754","754","8181.500053179886","8181.500053179886","8181.500053179886"
"892878","755","755","755","7878.886291219954","7878.886291219954","7878.886291219954"
"893079","756","756","756","7399.753051089377","7399.753051089377","7399.753051089377"
"894003","757","757","757","7289.608241853572","7289.608241853572","7289.608241853572"
"894913","758","758","758","6942.655617511614","6942.655617511614","6942.655617511614"
"895108","759","759","759","6911.11573504901","6911.11573504901","6911.11573504901"
"899461","760","760","760","7279.744555241802","7279.744555241802","7279.744555241802"
"900728","761","761","761","7399.677180682422","7399.677180682422","7399.677180682422"
"901661","762","762","762","7285.421536452364","7285.421536452364","7285.421536452364"
"902638","763","763","763","7304.092180653871","7304.092180653871","7304.092180653871"
"904346","764","764","764","7214.316381796858","7214.316381796858","7214.316381796858"
"908105","765","765","765","7565.720432194141","7565.720432194141","7565.720432194141"
"909064","766","766","766","7486.383653932254","7486.383653932254","7486.383653932254"
"911435","767","767","767","7639.155755742144","7639.155755742144","7639.155755742144"
"912801","768","768","768","7656.635735206945","7656.635735206945","7656.635735206945"
"913600","769","769","769","7651.328165491539","7651.328165491539","7651.328165491539"
"913858","770","770","770","7632.40391672389","7632.40391672389","7632.40391672389"
"914243","771","771","771","7515.003015260025","7515.003015260025","7515.003015260025"
"915257","772","772","772","7346.402766936351","7346.402766936351","7346.402766936351"
"915944","773","773","773","7109.975305127437","7109.975305127437","7109.975305127437"
"916624","774","774","774","7069.444320878618","7069.444320878618","7069.444320878618"
"917010","775","775","775","6973.371402140466","6973.371402140466","6973.371402140466"
"917542","776","776","776","6974.662997155355","6974.662997155355","6974.662997155355"
"918933","777","777","777","7036.190636639819","7036.190636639819","7036.190636639819"
"919339","778","778","778","6897.8162321965165","6897.8162321965165","6897.8162321965165"
"919706","779","779","779","6921.207149279067","6921.207149279067","6921.207149279067"
"920063","780","780","780","6726.111202318696","6726.111202318696","6726.111202318696"
"920619","781","781","781","6513.24970356598","6513.24970356598","6513.24970356598"
"921069","782","782","782","6460.426901123369","6460.426901123369","6460.426901123369"
"922649","783","783","783","6571.2078521070725","6571.2078521070725","6571.2078521070725"
"923271","784","784","784","6552.521024764153","6552.521024764153","6552.521024764153"
"923976","785","785","785","6548.002584856953","6548.002584856953","6548.002584856953"
"925772","786","786","786","6500.659789580081","6500.659789580081","6500.659789580081"
"926067","787","787","787","6411.31666607495","6411.31666607495","6411.31666607495"
"926343","788","788","788","6421.139786170537","6421.139786170537","6421.139786170537"
"926849","789","789","789","6447.59804760059","6447.59804760059","6447.59804760059"
"927520","790","790","790","6380.053705458608","6380.053705458608","6380.053705458608"
"927801","791","791","791","6300.836303146792","6300.836303146792","6300.836303146792"
"928086","792","792","792","5779.291844856121","5779.291844856121","5779.291844856121"
"928816","793","793","793","5531.5721069142655","5531.5721069142655","5531.5721069142655"
"929497","794","794","794","5321.6692117239445","5321.6692117239445","5321.6692117239445"
"929861","795","795","795","5285.46384444637","5285.46384444637","5285.46384444637"
"930382","796","796","796","5136.265956949993","5136.265956949993","5136.265956949993"
"930609","797","797","797","5056.419704907324","5056.419704907324","5056.419704907324"
"931513","798","798","798","4901.890133085202","4901.890133085202","4901.890133085202"
"932642","799","799","799","4976.972942673139","4976.972942673139","4976.972942673139"
"933530","800","800","800","4985.055353633215","4985.055353633215","4985.055353633215"
"933801","801","801","801","4976.62809316463","4976.62809316463","4976.62809316463"
"934756","802","802","802","5035.455149806914","5035.455149806914","5035.455149806914"
"935462","803","803","803","5080.045973586677","5080.045973586677","5080.045973586677"
"936676","804","804","804","5103.213596236924","5103.213596236924","5103.213596236924"
"937105","805","805","805","5116.967782995969","5116.967782995969","5116.967782995969"
"937549","806","806","806","5152.921257289641","5152.921257289641","5152.921257289641"
"937783","807","807","807","5070.869294644243","5070.869294644243","5070.869294644243"
"938012","808","808","808","4990.154598558846","4990.154598558846","4990.154598558846"
"938404","809","809","809","5014.903772322535","5014.903772322535","5014.903772322535"
"938834","810","810","810","4549.912139866091","4549.912139866091","4549.912139866091"
"940063","811","811","811","4542.827020373403","4542.827020373403","4542.827020373403"
"940330","812","812","812","4464.383991113315","4464.383991113315","4464.383991113315"
"940824","813","813","813","4408.856157516976","4408.856157516976","4408.856157516976"
"941118","814","814","814","4250.23894829533","4250.23894829533","4250.23894829533"
"941556","815","815","815","3871.7788356954866","3871.7788356954866","3871.7788356954866"
"941915","816","816","816","3803.1386860739444","3803.1386860739444","3803.1386860739444"
"942677","817","817","817","3608.1830895647795","3608.1830895647795","3608.1830895647795"
"943175","818","818","818","3506.6370452906167","3506.6370452906167","3506.6370452906167"
"943865","819","819","819","3490.5778771417927","3490.5778771417927","3490.5778771417927"
"944333","820","820","820","3512.8145437016187","3512.8145437016187","3512.8145437016187"
"945335","821","821","821","3596.425779665932","3596.425779665932","3596.425779665932"
"946442","822","822","822","3606.7889210926455","3606.7889210926455","3606.7889210926455"
"947357","823","823","823","3627.000008076767","3627.000008076767","3627.000008076767"
"948063","824","824","824","3630.9693112396635","3630.9693112396635","3630.9693112396635"
"948654","825","825","825","3657.8198997359095","3657.8198997359095","3657.8198997359095"
"949116","826","826","826","3650.42927683695","3650.42927683695","3650.42927683695"
"951627","827","827","827","3793.5533868078182","3793.5533868078182","3793.5533868078182"
"952442","828","828","828","3835.6120157344667","3835.6120157344667","3835.6120157344667"
"953203","829","829","829","3882.342461625638","3882.342461625638","3882.342461625638"
"953651","830","830","830","3893.6739127933433","3893.6739127933433","3893.6739127933433"
"954744","831","831","831","3953.52884728353","3953.52884728353","3953.52884728353"
"955525","832","832","832","3992.3313929762435","3992.3313929762435","3992.3313929762435"
"956067","833","833","833","3874.7290893167938","3874.7290893167938","3874.7290893167938"
"956450","834","834","834","3844.0895504323817","3844.0895504323817","3844.0895504323817"
"957264","835","835","835","3857.220722497958","3857.220722497958","3857.220722497958"
"957874","836","836","836","3714.8052114835764","3714.8052114835764","3714.8052114835764"
"958484","837","837","837","3741.3240919521527","3741.3240919521527","3741.3240919521527"
"958841","838","838","838","3749.5971984017565","3749.5971984017565","3749.5971984017565"
"959608","839","839","839","3780.098079101317","3780.098079101317","3780.098079101317"
"960534","840","840","840","3815.7416118285323","3815.7416118285323","3815.7416118285323"
"961269","841","841","841","3872.3587980217576","3872.3587980217576","3872.3587980217576"
"962030","842","842","842","3931.5913990689387","3931.5913990689387","3931.5913990689387"
"962574","843","843","843","3905.4590400332863","3905.4590400332863","3905.4590400332863"
"963055","844","844","844","3883.2691109387797","3883.2691109387797","3883.2691109387797"
"963592","845","845","845","3901.8377782263346","3901.8377782263346","3901.8377782263346"
"964245","846","846","846","3915.5375256892717","3915.5375256892717","3915.5375256892717"
"964770","847","847","847","3958.4392729484434","3958.4392729484434","3958.4392729484434"
"965580","848","848","848","3955.0797227641283","3955.0797227641283","3955.0797227641283"
"966447","849","849","849","3943.2455436174987","3943.2455436174987","3943.2455436174987"
"967261","850","850","850","3937.85299725194","3937.85299725194","3937.85299725194"
"967543","851","851","851","3940.4003221781686","3940.4003221781686","3940.4003221781686"
"967974","852","852","852","3882.025250850334","3882.025250850334","3882.025250850334"
"968270","853","853","853","3839.6483259180927","3839.6483259180927","3839.6483259180927"
"969255","854","854","854","3804.8601582168935","3804.8601582168935","3804.8601582168935"
"969874","855","855","855","3827.6168717322557","3827.6168717322557","3827.6168717322557"
"970863","856","856","856","3884.309562979769","3884.309562979769","3884.309562979769"
"971944","857","857","857","3985.642773749291","3985.642773749291","3985.642773749291"
"972605","858","858","858","4024.890281195924","4024.890281195924","4024.890281195924"
"973520","859","859","859","4081.1463945714945","4081.1463945714945","4081.1463945714945"
"974265","860","860","860","4125.352663367474","4125.352663367474","4125.352663367474"
"974864","861","861","861","4054.132323228771","4054.132323228771","4054.132323228771"
"975629","862","862","862","4114.049960625125","4114.049960625125","4114.049960625125"
"976253","863","863","863","4132.180748289128","4132.180748289128","4132.180748289128"
"976609","864","864","864","4139.673345623044","4139.673345623044","4139.673345623044"
"976974","865","865","865","4129.679256083843","4129.679256083843","4129.679256083843"
"977259","866","866","866","4120.359515329329","4120.359515329329","4120.359515329329"
"978156","867","867","867","4133.741167306912","4133.741167306912","4133.741167306912"
"978570","868","868","868","4118.266777772911","4118.266777772911","4118.266777772911"
"978996","869","869","869","4088.0844912058014","4088.0844912058014","4088.0844912058014"
"979882","870","870","870","4141.265053125793","4141.265053125793","4141.265053125793"
"980905","871","871","871","4142.586119172991","4142.586119172991","4142.586119172991"
"981750","872","872","872","4113.1431562708985","4113.1431562708985","4113.1431562708985"
"982474","873","873","873","4100.1493177307","4100.1493177307","4100.1493177307"
"983103","874","874","874","4087.384462098968","4087.384462098968","4087.384462098968"
"983780","875","875","875","4096.186662565978","4096.186662565978","4096.186662565978"
"984230","876","876","876","4091.729942661877","4091.729942661877","4091.729942661877"
"985475","877","877","877","3941.822441569028","3941.822441569028","3941.822441569028"
"985898","878","878","878","3895.331238373712","3895.331238373712","3895.331238373712"
"987177","879","879","879","3959.6198540735313","3959.6198540735313","3959.6198540735313"
"987476","880","880","880","3941.068141462607","3941.068141462607","3941.068141462607"
"987864","881","881","881","3858.5045574633878","3858.5045574633878","3858.5045574633878"
"988332","882","882","882","3823.0766195863644","3823.0766195863644","3823.0766195863644"
"988797","883","883","883","3806.147793654092","3806.147793654092","3806.147793654092"
"988900","884","884","884","3770.807297312496","3770.807297312496","3770.807297312496"
"989933","885","885","885","3786.8769414681237","3786.8769414681237","3786.8769414681237"
"990863","886","886","886","3826.5138135630095","3826.5138135630095","3826.5138135630095"
"991377","887","887","887","3822.3895762188376","3822.3895762188376","3822.3895762188376"
"991924","888","888","888","3839.4819537990697","3839.4819537990697","3839.4819537990697"
"993340","889","889","889","3909.682160690408","3909.682160690408","3909.682160690408"
"993982","890","890","890","3876.0824946276803","3876.0824946276803","3876.0824946276803"
"995455","891","891","891","3954.6953988343525","3954.6953988343525","3954.6953988343525"
"995727","892","892","892","3899.833352311138","3899.833352311138","3899.833352311138"
"996493","893","893","893","3927.828674604805","3927.828674604805","3927.828674604805"
"996860","894","894","894","3919.2278931879528","3919.2278931879528","3919.2278931879528"
"997374","895","895","895","3921.9896433698527","3921.9896433698527","3921.9896433698527"
"997920","896","896","896","3909.3299089625775","3909.3299089625775","3909.3299089625775"
"998406","897","897","897","3897.115731763066","3897.115731763066","3897.115731763066"
"999237","898","898","898","3897.485086958419","3897.485086958419","3897.485086958419"
"999881","899","899","899","3862.0805969820353","3862.0805969820353","3862.0805969820353"
"1000242","900","900","900","3807.9303092042824","3807.9303092042824","3807.9303092042824"
"1000682","901","901","901","3825.1886087840203","3825.1886087840203","3825.1886087840203"
"1001108","902","902","902","3827.012061038797","3827.012061038797","3827.012061038797"
"1002252","903","903","903","3927.0883224650984","3927.0883224650984","3927.0883224650984"
"1002570","904","904","904","3854.6076091186246","3854.6076091186246","3854.6076091186246"
"1003633","905","905","905","3905.841899545764","3905.841899545764","3905.841899545764"
"1004874","906","906","906","3943.206572643803","3943.206572643803","3943.206572643803"
"1005340","907","907","907","3871.9051353650443","3871.9051353650443","3871.9051353650443"
"1005718","908","908","908","3853.0878430269995","3853.0878430269995","3853.0878430269995"
"1006603","909","909","909","3847.634627680757","3847.634627680757","3847.634627680757"
"1007044","910","910","910","3812.5958628796407","3812.5958628796407","3812.5958628796407"
"1007726","911","911","911","3821.458659928543","3821.458659928543","3821.458659928543"
"1007960","912","912","912","3758.701685007911","3758.701685007911","3758.701685007911"
"1008290","913","913","913","3720.1157540165564","3720.1157540165564","3720.1157540165564"
"1008552","914","914","914","3708.7725390508167","3708.7725390508167","3708.7725390508167"
"1009112","915","915","915","3728.4714207225684","3728.4714207225684","3728.4714207225684"
"1010256","916","916","916","3819.440963105155","3819.440963105155","3819.440963105155"
"1010645","917","917","917","3765.506255950581","3765.506255950581","3765.506255950581"
"1010907","918","918","918","3748.477728250857","3748.477728250857","3748.477728250857"
"1012134","919","919","919","3834.8545528277364","3834.8545528277364","3834.8545528277364"
"1012519","920","920","920","3772.017668616255","3772.017668616255","3772.017668616255"
"1013883","921","921","921","3815.8212763447887","3815.8212763447887","3815.8212763447887"
"1014512","922","922","922","3790.0212636914457","3790.0212636914457","3790.0212636914457"
"1015038","923","923","923","3764.285954952953","3764.285954952953","3764.285954952953"
"1015851","924","924","924","3788.6365022206505","3788.6365022206505","3788.6365022206505"
"1016982","925","925","925","3849.6960893700207","3849.6960893700207","3849.6960893700207"
"1018013","926","926","926","3923.5580866942746","3923.5580866942746","3923.5580866942746"
"1018944","927","927","927","3894.6773491470217","3894.6773491470217","3894.6773491470217"
"1020964","928","928","928","4082.023683044789","4082.023683044789","4082.023683044789"
"1021846","929","929","929","4033.735134246878","4033.735134246878","4033.735134246878"
"1022342","930","930","930","4057.618276378273","4057.618276378273","4057.618276378273"
"1022807","931","931","931","4069.162271440505","4069.162271440505","4069.162271440505"
"1023828","932","932","932","4131.739837520861","4131.739837520861","4131.739837520861"
"1025172","933","933","933","4245.530524421067","4245.530524421067","4245.530524421067"
"1026131","934","934","934","4350.024320852166","4350.024320852166","4350.024320852166"
"1027005","935","935","935","4343.223331978074","4343.223331978074","4343.223331978074"
"1027745","936","936","936","4312.480196719792","4312.480196719792","4312.480196719792"
"1030187","937","937","937","4531.205452698833","4531.205452698833","4531.205452698833"
"1030468","938","938","938","4509.381542852593","4509.381542852593","4509.381542852593"
"1031165","939","939","939","4434.308379212819","4434.308379212819","4434.308379212819"
"1034467","940","940","940","4738.484427439283","4738.484427439283","4738.484427439283"
"1037081","941","941","941","4862.5190689177825","4862.5190689177825","4862.5190689177825"
"1037830","942","942","942","4915.574567272479","4915.574567272479","4915.574567272479"
"1040843","943","943","943","5178.424124656292","5178.424124656292","5178.424124656292"
"1041334","944","944","944","5188.52775492038","5188.52775492038","5188.52775492038"
"1042310","945","945","945","5236.5854896108995","5236.5854896108995","5236.5854896108995"
"1043483","946","946","946","5315.185548168864","5315.185548168864","5315.185548168864"
"1044197","947","947","947","5339.272814409208","5339.272814409208","5339.272814409208"
"1045148","948","948","948","5349.4427572507275","5349.4427572507275","5349.4427572507275"
"1045857","949","949","949","5355.660805420617","5355.660805420617","5355.660805420617"
"1046882","950","950","950","5431.144121546731","5431.144121546731","5431.144121546731"
"1048604","951","951","951","5570.820870848435","5570.820870848435","5570.820870848435"
"1049726","952","952","952","5647.418156228341","5647.418156228341","5647.418156228341"
"1052095","953","953","953","5777.95824718193","5777.95824718193","5777.95824718193"
"1053272","954","954","954","5879.819866465025","5879.819866465025","5879.819866465025"
"1056057","955","955","955","6072.0732572383995","6072.0732572383995","6072.0732572383995"
"1056809","956","956","956","6014.9392384433095","6014.9392384433095","6014.9392384433095"
"1058130","957","957","957","6111.298275832131","6111.298275832131","6111.298275832131"
"1058666","958","958","958","6128.117895138067","6128.117895138067","6128.117895138067"
"1061109","959","959","959","6309.42532677307","6309.42532677307","6309.42532677307"
"1062464","960","960","960","6414.716834247354","6414.716834247354","6414.716834247354"
"1063104","961","961","961","6412.188921616832","6412.188921616832","6412.188921616832"
"1065888","962","962","962","6699.266725071427","6699.266725071427","6699.266725071427"
"1069170","963","963","963","7034.901803970125","7034.901803970125","7034.901803970125"
"1071497","964","964","964","7282.044618097999","7282.044618097999","7282.044618097999"
