"step_idx","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step__MIN","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step__MAX","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - ### EVERY TRAIN EPISODE REWARDS ###","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - ### EVERY TRAIN EPISODE REWARDS ###__MIN","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - ### EVERY TRAIN EPISODE REWARDS ###__MAX"
"86146","962","962","962","146.32244136288372","146.32244136288372","146.32244136288372"
"86200","963","963","963","133.48847218004553","133.48847218004553","133.48847218004553"
"86261","964","964","964","153.77060052817544","153.77060052817544","153.77060052817544"
"86318","965","965","965","142.4809948879672","142.4809948879672","142.4809948879672"
"86368","966","966","966","126.94501140472003","126.94501140472003","126.94501140472003"
"86417","967","967","967","124.15953086962348","124.15953086962348","124.15953086962348"
"86466","968","968","968","123.26044085496665","123.26044085496665","123.26044085496665"
"86604","969","969","969","432.7285363024055","432.7285363024055","432.7285363024055"
"86667","970","970","970","149.73859047876562","149.73859047876562","149.73859047876562"
"86724","971","971","971","147.19827734760767","147.19827734760767","147.19827734760767"
"86777","972","972","972","130.81382676983236","130.81382676983236","130.81382676983236"
"86834","973","973","973","147.54850111146598","147.54850111146598","147.54850111146598"
"86889","974","974","974","134.79316152498214","134.79316152498214","134.79316152498214"
"86939","975","975","975","130.54602393504476","130.54602393504476","130.54602393504476"
"86993","976","976","976","132.41652490420108","132.41652490420108","132.41652490420108"
"87046","977","977","977","137.70657857523642","137.70657857523642","137.70657857523642"
"87099","978","978","978","129.89228184695764","129.89228184695764","129.89228184695764"
"87226","979","979","979","412.99952310271914","412.99952310271914","412.99952310271914"
"87287","980","980","980","153.05746122854686","153.05746122854686","153.05746122854686"
"87344","981","981","981","147.3725164111947","147.3725164111947","147.3725164111947"
"87404","982","982","982","151.3821911203955","151.3821911203955","151.3821911203955"
"87461","983","983","983","141.91997597254527","141.91997597254527","141.91997597254527"
"87520","984","984","984","154.40167953239168","154.40167953239168","154.40167953239168"
"87578","985","985","985","135.14529933455844","135.14529933455844","135.14529933455844"
"87640","986","986","986","165.12479320667615","165.12479320667615","165.12479320667615"
"87699","987","987","987","131.13900323099162","131.13900323099162","131.13900323099162"
"87756","988","988","988","157.5125268739903","157.5125268739903","157.5125268739903"
"88076","989","989","989","930.7272884562345","930.7272884562345","930.7272884562345"
"88316","990","990","990","932.788089968407","932.788089968407","932.788089968407"
"88566","991","991","991","912.1671773247209","912.1671773247209","912.1671773247209"
"88682","992","992","992","250.36097659871615","250.36097659871615","250.36097659871615"
"88739","993","993","993","123.82868609948578","123.82868609948578","123.82868609948578"
"88797","994","994","994","159.13486949468785","159.13486949468785","159.13486949468785"
"88858","995","995","995","138.31991532873815","138.31991532873815","138.31991532873815"
"88917","996","996","996","157.91547576407154","157.91547576407154","157.91547576407154"
"88977","997","997","997","140.90879059105828","140.90879059105828","140.90879059105828"
"89036","998","998","998","156.59979418898277","156.59979418898277","156.59979418898277"
"89349","999","999","999","1204.4124325791404","1204.4124325791404","1204.4124325791404"
"89459","1000","1000","1000","484.08600058000565","484.08600058000565","484.08600058000565"
"89524","1001","1001","1001","182.84204739353402","182.84204739353402","182.84204739353402"
"89581","1002","1002","1002","127.00660929597332","127.00660929597332","127.00660929597332"
"89634","1003","1003","1003","146.9230054054063","146.9230054054063","146.9230054054063"
"89688","1004","1004","1004","120.36153581909426","120.36153581909426","120.36153581909426"
"89748","1005","1005","1005","165.93937974516723","165.93937974516723","165.93937974516723"
"89806","1006","1006","1006","130.86576535559246","130.86576535559246","130.86576535559246"
"89866","1007","1007","1007","164.8030329523496","164.8030329523496","164.8030329523496"
"89921","1008","1008","1008","125.32859735892576","125.32859735892576","125.32859735892576"
"90058","1009","1009","1009","410.0022621250941","410.0022621250941","410.0022621250941"
"90124","1010","1010","1010","182.1179635682254","182.1179635682254","182.1179635682254"
"90181","1011","1011","1011","137.89833618521556","137.89833618521556","137.89833618521556"
"90236","1012","1012","1012","144.14286543058722","144.14286543058722","144.14286543058722"
"90288","1013","1013","1013","126.42125814173218","126.42125814173218","126.42125814173218"
"90338","1014","1014","1014","129.17686171527296","129.17686171527296","129.17686171527296"
"90389","1015","1015","1015","124.59159772832399","124.59159772832399","124.59159772832399"
"90443","1016","1016","1016","140.60522687647008","140.60522687647008","140.60522687647008"
"90492","1017","1017","1017","121.91226339619269","121.91226339619269","121.91226339619269"
"90544","1018","1018","1018","133.01774458276105","133.01774458276105","133.01774458276105"
"90659","1019","1019","1019","363.4935611702999","363.4935611702999","363.4935611702999"
"90714","1020","1020","1020","148.45651741875773","148.45651741875773","148.45651741875773"
"90767","1021","1021","1021","130.7638499450425","130.7638499450425","130.7638499450425"
"90819","1022","1022","1022","136.89520942377743","136.89520942377743","136.89520942377743"
"90871","1023","1023","1023","123.4720811002925","123.4720811002925","123.4720811002925"
"90934","1024","1024","1024","172.83366902151388","172.83366902151388","172.83366902151388"
"90995","1025","1025","1025","133.11349332000262","133.11349332000262","133.11349332000262"
"91050","1026","1026","1026","151.5476009048445","151.5476009048445","151.5476009048445"
"91102","1027","1027","1027","119.599776355677","119.599776355677","119.599776355677"
"91160","1028","1028","1028","159.9573094621018","159.9573094621018","159.9573094621018"
"91268","1029","1029","1029","334.34213323667495","334.34213323667495","334.34213323667495"
"91326","1030","1030","1030","179.064533874147","179.064533874147","179.064533874147"
"91383","1031","1031","1031","135.07074496256323","135.07074496256323","135.07074496256323"
"91437","1032","1032","1032","162.93523814288687","162.93523814288687","162.93523814288687"
"91490","1033","1033","1033","116.40865244607171","116.40865244607171","116.40865244607171"
"91544","1034","1034","1034","154.63300053849989","154.63300053849989","154.63300053849989"
"91601","1035","1035","1035","127.44059659105504","127.44059659105504","127.44059659105504"
"91657","1036","1036","1036","158.91721666579917","158.91721666579917","158.91721666579917"
"91716","1037","1037","1037","134.97414552451127","134.97414552451127","134.97414552451127"
"91773","1038","1038","1038","158.85679962889213","158.85679962889213","158.85679962889213"
"91914","1039","1039","1039","493.4471739187954","493.4471739187954","493.4471739187954"
"91966","1040","1040","1040","135.8054885366065","135.8054885366065","135.8054885366065"
"92020","1041","1041","1041","120.40375947735504","120.40375947735504","120.40375947735504"
"92082","1042","1042","1042","165.6953621920156","165.6953621920156","165.6953621920156"
"92147","1043","1043","1043","152.57498781881364","152.57498781881364","152.57498781881364"
"92203","1044","1044","1044","149.87520042611237","149.87520042611237","149.87520042611237"
"92261","1045","1045","1045","134.08269043802858","134.08269043802858","134.08269043802858"
"92319","1046","1046","1046","155.30460298952372","155.30460298952372","155.30460298952372"
"92383","1047","1047","1047","147.0611775615081","147.0611775615081","147.0611775615081"
"92440","1048","1048","1048","155.3800604861531","155.3800604861531","155.3800604861531"
"92568","1049","1049","1049","396.99512848392396","396.99512848392396","396.99512848392396"
"92635","1050","1050","1050","175.93227071861148","175.93227071861148","175.93227071861148"
"92695","1051","1051","1051","144.80394395090818","144.80394395090818","144.80394395090818"
"92761","1052","1052","1052","162.23701999689487","162.23701999689487","162.23701999689487"
"92816","1053","1053","1053","130.08808980787018","130.08808980787018","130.08808980787018"
"92871","1054","1054","1054","147.75627834514086","147.75627834514086","147.75627834514086"
"92924","1055","1055","1055","126.09083262658002","126.09083262658002","126.09083262658002"
"92975","1056","1056","1056","138.56423146000483","138.56423146000483","138.56423146000483"
"93024","1057","1057","1057","116.74114533862242","116.74114533862242","116.74114533862242"
"93079","1058","1058","1058","148.1587954154417","148.1587954154417","148.1587954154417"
"93215","1059","1059","1059","428.9724026980787","428.9724026980787","428.9724026980787"
"93276","1060","1060","1060","157.8155285180713","157.8155285180713","157.8155285180713"
"93329","1061","1061","1061","128.45448158906382","128.45448158906382","128.45448158906382"
"93381","1062","1062","1062","149.06274572459031","149.06274572459031","149.06274572459031"
"93436","1063","1063","1063","133.52303356586884","133.52303356586884","133.52303356586884"
"93498","1064","1064","1064","164.39088560808293","164.39088560808293","164.39088560808293"
"93559","1065","1065","1065","142.88419138940228","142.88419138940228","142.88419138940228"
"93616","1066","1066","1066","149.59451478297976","149.59451478297976","149.59451478297976"
"93673","1067","1067","1067","138.2242530299154","138.2242530299154","138.2242530299154"
"93726","1068","1068","1068","140.41242395919977","140.41242395919977","140.41242395919977"
"93849","1069","1069","1069","382.29404775003053","382.29404775003053","382.29404775003053"
"93912","1070","1070","1070","174.3673418899811","174.3673418899811","174.3673418899811"
"93973","1071","1071","1071","130.80291735760625","130.80291735760625","130.80291735760625"
"94025","1072","1072","1072","143.91909753448488","143.91909753448488","143.91909753448488"
"94075","1073","1073","1073","113.60429489296384","113.60429489296384","113.60429489296384"
"94126","1074","1074","1074","137.81407804265066","137.81407804265066","137.81407804265066"
"94176","1075","1075","1075","117.52761201686384","117.52761201686384","117.52761201686384"
"94222","1076","1076","1076","124.31106916225407","124.31106916225407","124.31106916225407"
"94275","1077","1077","1077","124.17505297045037","124.17505297045037","124.17505297045037"
"94332","1078","1078","1078","155.82872033943343","155.82872033943343","155.82872033943343"
"94452","1079","1079","1079","352.6573198462415","352.6573198462415","352.6573198462415"
"94507","1080","1080","1080","124.31400326677877","124.31400326677877","124.31400326677877"
"94561","1081","1081","1081","147.7329993192241","147.7329993192241","147.7329993192241"
"94620","1082","1082","1082","137.8110874166372","137.8110874166372","137.8110874166372"
"94683","1083","1083","1083","163.31534984809187","163.31534984809187","163.31534984809187"
"94739","1084","1084","1084","138.35415002137563","138.35415002137563","138.35415002137563"
"94796","1085","1085","1085","148.49988257254742","148.49988257254742","148.49988257254742"
"94853","1086","1086","1086","140.73191220423584","140.73191220423584","140.73191220423584"
"94913","1087","1087","1087","159.28321790001442","159.28321790001442","159.28321790001442"
"94979","1088","1088","1088","158.42175630366734","158.42175630366734","158.42175630366734"
"95100","1089","1089","1089","353.3231876179808","353.3231876179808","353.3231876179808"
"95169","1090","1090","1090","294.10968402393775","294.10968402393775","294.10968402393775"
"95406","1091","1091","1091","803.1724391966961","803.1724391966961","803.1724391966961"
"95720","1092","1092","1092","1208.3483427524097","1208.3483427524097","1208.3483427524097"
"95790","1093","1093","1093","192.88020431084342","192.88020431084342","192.88020431084342"
"95853","1094","1094","1094","159.07823661241957","159.07823661241957","159.07823661241957"
"95914","1095","1095","1095","178.68143628375054","178.68143628375054","178.68143628375054"
"95980","1096","1096","1096","145.64483504566505","145.64483504566505","145.64483504566505"
"96039","1097","1097","1097","167.3650266305489","167.3650266305489","167.3650266305489"
"96101","1098","1098","1098","146.43779688756538","146.43779688756538","146.43779688756538"
"96212","1099","1099","1099","288.93196604283554","288.93196604283554","288.93196604283554"
"96274","1100","1100","1100","184.96457785219545","184.96457785219545","184.96457785219545"
"96329","1101","1101","1101","139.40913426709824","139.40913426709824","139.40913426709824"
"96384","1102","1102","1102","145.05454924753752","145.05454924753752","145.05454924753752"
"96440","1103","1103","1103","135.4994935904434","135.4994935904434","135.4994935904434"
"96499","1104","1104","1104","149.71038113670622","149.71038113670622","149.71038113670622"
"96552","1105","1105","1105","128.48862459917265","128.48862459917265","128.48862459917265"
"96605","1106","1106","1106","136.3047726554684","136.3047726554684","136.3047726554684"
"96662","1107","1107","1107","139.28402264077442","139.28402264077442","139.28402264077442"
"96716","1108","1108","1108","139.6846543406081","139.6846543406081","139.6846543406081"
"96882","1109","1109","1109","480.8451112442524","480.8451112442524","480.8451112442524"
"96948","1110","1110","1110","192.77761082450454","192.77761082450454","192.77761082450454"
"97005","1111","1111","1111","142.46347699960586","142.46347699960586","142.46347699960586"
"97060","1112","1112","1112","134.99585991547772","134.99585991547772","134.99585991547772"
"97114","1113","1113","1113","136.70029086152869","136.70029086152869","136.70029086152869"
"97174","1114","1114","1114","146.5604462749726","146.5604462749726","146.5604462749726"
"97230","1115","1115","1115","143.3252996198718","143.3252996198718","143.3252996198718"
"97284","1116","1116","1116","133.98839236477795","133.98839236477795","133.98839236477795"
"97338","1117","1117","1117","140.32957961714146","140.32957961714146","140.32957961714146"
"97389","1118","1118","1118","126.05977780930459","126.05977780930459","126.05977780930459"
"97926","1119","1119","1119","1637.393930652467","1637.393930652467","1637.393930652467"
"98273","1120","1120","1120","1099.1697740803718","1099.1697740803718","1099.1697740803718"
"98351","1121","1121","1121","190.8724320234471","190.8724320234471","190.8724320234471"
"98413","1122","1122","1122","149.11692824163651","149.11692824163651","149.11692824163651"
"98465","1123","1123","1123","143.24959291007437","143.24959291007437","143.24959291007437"
"98517","1124","1124","1124","120.24528051961762","120.24528051961762","120.24528051961762"
"98571","1125","1125","1125","148.51742875443742","148.51742875443742","148.51742875443742"
"98627","1126","1126","1126","129.90472114664362","129.90472114664362","129.90472114664362"
"98680","1127","1127","1127","142.62260947804927","142.62260947804927","142.62260947804927"
"98730","1128","1128","1128","119.41362582680088","119.41362582680088","119.41362582680088"
"98865","1129","1129","1129","411.7023153448204","411.7023153448204","411.7023153448204"
"98928","1130","1130","1130","161.50256399768736","161.50256399768736","161.50256399768736"
"98983","1131","1131","1131","142.4325703249715","142.4325703249715","142.4325703249715"
"99039","1132","1132","1132","139.25695829040419","139.25695829040419","139.25695829040419"
"99096","1133","1133","1133","146.6187796796734","146.6187796796734","146.6187796796734"
"99151","1134","1134","1134","134.8643742957103","134.8643742957103","134.8643742957103"
"99201","1135","1135","1135","129.0056879187436","129.0056879187436","129.0056879187436"
"99251","1136","1136","1136","123.77717234967996","123.77717234967996","123.77717234967996"
"99306","1137","1137","1137","140.78446041771838","140.78446041771838","140.78446041771838"
"99359","1138","1138","1138","132.75165707597927","132.75165707597927","132.75165707597927"
"99487","1139","1139","1139","385.7846566841593","385.7846566841593","385.7846566841593"
"99544","1140","1140","1140","148.11361615275962","148.11361615275962","148.11361615275962"
"99607","1141","1141","1141","156.8274471311531","156.8274471311531","156.8274471311531"
"99672","1142","1142","1142","166.47612384108132","166.47612384108132","166.47612384108132"
"99726","1143","1143","1143","129.82173718359084","129.82173718359084","129.82173718359084"
"99780","1144","1144","1144","138.26130773542073","138.26130773542073","138.26130773542073"
"99830","1145","1145","1145","120.55363099898625","120.55363099898625","120.55363099898625"
"99882","1146","1146","1146","136.56859366845774","136.56859366845774","136.56859366845774"
"99942","1147","1147","1147","147.46025572467548","147.46025572467548","147.46025572467548"
"100001","1148","1148","1148","152.41582834660466","152.41582834660466","152.41582834660466"
"100318","1149","1149","1149","757.2957218431965","757.2957218431965","757.2957218431965"
"100761","1150","1150","1150","1594.0152402095314","1594.0152402095314","1594.0152402095314"
"100825","1151","1151","1151","162.19731787815158","162.19731787815158","162.19731787815158"
"100883","1152","1152","1152","153.91989920611408","153.91989920611408","153.91989920611408"
"100939","1153","1153","1153","133.1331041344721","133.1331041344721","133.1331041344721"
"100997","1154","1154","1154","150.61762626580634","150.61762626580634","150.61762626580634"
"101049","1155","1155","1155","127.20702391844813","127.20702391844813","127.20702391844813"
"101104","1156","1156","1156","137.43512470705824","137.43512470705824","137.43512470705824"
"101162","1157","1157","1157","145.32077181553205","145.32077181553205","145.32077181553205"
"101223","1158","1158","1158","152.50653689534542","152.50653689534542","152.50653689534542"
"101410","1159","1159","1159","659.5358797115974","659.5358797115974","659.5358797115974"
"101628","1160","1160","1160","776.2369188787793","776.2369188787793","776.2369188787793"
"103395","1161","1161","1161","7376.20310795139","7376.20310795139","7376.20310795139"
"103456","1162","1162","1162","158.86833180864082","158.86833180864082","158.86833180864082"
"103514","1163","1163","1163","159.1058652738792","159.1058652738792","159.1058652738792"
"103565","1164","1164","1164","118.69977522302848","118.69977522302848","118.69977522302848"
"103619","1165","1165","1165","143.13904915379476","143.13904915379476","143.13904915379476"
"103674","1166","1166","1166","129.81586509959686","129.81586509959686","129.81586509959686"
"103728","1167","1167","1167","147.03037601771246","147.03037601771246","147.03037601771246"
"103787","1168","1168","1168","136.1437022563773","136.1437022563773","136.1437022563773"
"104389","1169","1169","1169","2262.882936628314","2262.882936628314","2262.882936628314"
"104804","1170","1170","1170","1490.034271568948","1490.034271568948","1490.034271568948"
"104870","1171","1171","1171","145.66838141155966","145.66838141155966","145.66838141155966"
"104933","1172","1172","1172","169.95745838512906","169.95745838512906","169.95745838512906"
"104988","1173","1173","1173","131.38684272128532","131.38684272128532","131.38684272128532"
"105045","1174","1174","1174","155.1426084762561","155.1426084762561","155.1426084762561"
"105103","1175","1175","1175","128.47790284231496","128.47790284231496","128.47790284231496"
"105157","1176","1176","1176","153.0519209259243","153.0519209259243","153.0519209259243"
"105206","1177","1177","1177","105.72117307140799","105.72117307140799","105.72117307140799"
"105257","1178","1178","1178","142.80695283023724","142.80695283023724","142.80695283023724"
"105366","1179","1179","1179","340.18292113261253","340.18292113261253","340.18292113261253"
"105429","1180","1180","1180","169.09624108591086","169.09624108591086","169.09624108591086"
"105486","1181","1181","1181","121.31406188817289","121.31406188817289","121.31406188817289"
"105544","1182","1182","1182","156.5744120318931","156.5744120318931","156.5744120318931"
"105599","1183","1183","1183","122.30537735081236","122.30537735081236","122.30537735081236"
"105656","1184","1184","1184","155.36707587852396","155.36707587852396","155.36707587852396"
"105708","1185","1185","1185","117.21753034132982","117.21753034132982","117.21753034132982"
"105760","1186","1186","1186","142.77183812645396","142.77183812645396","142.77183812645396"
"105816","1187","1187","1187","129.6786110222096","129.6786110222096","129.6786110222096"
"105869","1188","1188","1188","143.01295901488237","143.01295901488237","143.01295901488237"
"106498","1189","1189","1189","2269.8226748358993","2269.8226748358993","2269.8226748358993"
"106598","1190","1190","1190","362.89308380290623","362.89308380290623","362.89308380290623"
"106656","1191","1191","1191","150.86981100526705","150.86981100526705","150.86981100526705"
"106704","1192","1192","1192","120.40834961259463","120.40834961259463","120.40834961259463"
"106753","1193","1193","1193","134.372711032708","134.372711032708","134.372711032708"
"106810","1194","1194","1194","136.3920543597616","136.3920543597616","136.3920543597616"
"106867","1195","1195","1195","155.5662192309916","155.5662192309916","155.5662192309916"
"106921","1196","1196","1196","127.32192427946597","127.32192427946597","127.32192427946597"
"106975","1197","1197","1197","144.17418415900678","144.17418415900678","144.17418415900678"
"107025","1198","1198","1198","117.19336155322969","117.19336155322969","117.19336155322969"
"107144","1199","1199","1199","354.439234983282","354.439234983282","354.439234983282"
"107212","1200","1200","1200","210.44258677774937","210.44258677774937","210.44258677774937"
"107267","1201","1201","1201","124.65565893343731","124.65565893343731","124.65565893343731"
"107321","1202","1202","1202","152.46430444595788","152.46430444595788","152.46430444595788"
"107382","1203","1203","1203","136.9395404940808","136.9395404940808","136.9395404940808"
"107439","1204","1204","1204","159.35376857122523","159.35376857122523","159.35376857122523"
"107497","1205","1205","1205","131.71940783489396","131.71940783489396","131.71940783489396"
"107553","1206","1206","1206","158.76320501348323","158.76320501348323","158.76320501348323"
"107607","1207","1207","1207","123.40370574583821","123.40370574583821","123.40370574583821"
"107660","1208","1208","1208","146.49763689317413","146.49763689317413","146.49763689317413"
"107799","1209","1209","1209","373.8512270593364","373.8512270593364","373.8512270593364"
"107886","1210","1210","1210","287.78359191347397","287.78359191347397","287.78359191347397"
"108013","1211","1211","1211","623.6278286829064","623.6278286829064","623.6278286829064"
"108075","1212","1212","1212","165.62580294839844","165.62580294839844","165.62580294839844"
"108126","1213","1213","1213","108.46196371850445","108.46196371850445","108.46196371850445"
"108175","1214","1214","1214","137.70436515606585","137.70436515606585","137.70436515606585"
"108226","1215","1215","1215","117.85265504596836","117.85265504596836","117.85265504596836"
"108280","1216","1216","1216","147.05573940592836","147.05573940592836","147.05573940592836"
"108341","1217","1217","1217","139.22284685023533","139.22284685023533","139.22284685023533"
"108395","1218","1218","1218","142.76268304140353","142.76268304140353","142.76268304140353"
"108520","1219","1219","1219","374.24746025710436","374.24746025710436","374.24746025710436"
"108578","1220","1220","1220","158.12834585841964","158.12834585841964","158.12834585841964"
"108635","1221","1221","1221","135.98946820435793","135.98946820435793","135.98946820435793"
"108691","1222","1222","1222","150.69709528393417","150.69709528393417","150.69709528393417"
"108749","1223","1223","1223","140.8657626407039","140.8657626407039","140.8657626407039"
"108810","1224","1224","1224","169.77249027476614","169.77249027476614","169.77249027476614"
"108864","1225","1225","1225","118.68661048102099","118.68661048102099","118.68661048102099"
"108923","1226","1226","1226","164.65585770347496","164.65585770347496","164.65585770347496"
"108976","1227","1227","1227","117.61296402520303","117.61296402520303","117.61296402520303"
"109036","1228","1228","1228","165.442053887016","165.442053887016","165.442053887016"
"109170","1229","1229","1229","384.99019595825416","384.99019595825416","384.99019595825416"
"109239","1230","1230","1230","185.99049376680267","185.99049376680267","185.99049376680267"
"109292","1231","1231","1231","119.62698611144866","119.62698611144866","119.62698611144866"
"109344","1232","1232","1232","144.34679569353122","144.34679569353122","144.34679569353122"
"109395","1233","1233","1233","115.03566763896825","115.03566763896825","115.03566763896825"
"109449","1234","1234","1234","148.1654816825363","148.1654816825363","148.1654816825363"
"109499","1235","1235","1235","114.63844721473684","114.63844721473684","114.63844721473684"
"109549","1236","1236","1236","136.143695316803","136.143695316803","136.143695316803"
"109601","1237","1237","1237","120.52636120184873","120.52636120184873","120.52636120184873"
"109656","1238","1238","1238","148.65242763835218","148.65242763835218","148.65242763835218"
"110005","1239","1239","1239","1157.502568971015","1157.502568971015","1157.502568971015"
"110556","1240","1240","1240","1773.8332809745493","1773.8332809745493","1773.8332809745493"
"110985","1241","1241","1241","1168.97001937318","1168.97001937318","1168.97001937318"
"111078","1242","1242","1242","346.5319270282894","346.5319270282894","346.5319270282894"
"111131","1243","1243","1243","122.65195145585903","122.65195145585903","122.65195145585903"
"111184","1244","1244","1244","143.1720592718287","143.1720592718287","143.1720592718287"
"111238","1245","1245","1245","125.65903186922216","125.65903186922216","125.65903186922216"
"111288","1246","1246","1246","134.6921220677144","134.6921220677144","134.6921220677144"
"111341","1247","1247","1247","122.5834313074652","122.5834313074652","122.5834313074652"
"111393","1248","1248","1248","141.3768246267761","141.3768246267761","141.3768246267761"
"112162","1249","1249","1249","3028.6480121164705","3028.6480121164705","3028.6480121164705"
"112236","1250","1250","1250","216.05158079919835","216.05158079919835","216.05158079919835"
"112294","1251","1251","1251","129.54021296584827","129.54021296584827","129.54021296584827"
"112353","1252","1252","1252","183.80575129358942","183.80575129358942","183.80575129358942"
"112408","1253","1253","1253","121.25356343751102","121.25356343751102","121.25356343751102"
"112465","1254","1254","1254","161.1950735244358","161.1950735244358","161.1950735244358"
"112525","1255","1255","1255","138.36765024161144","138.36765024161144","138.36765024161144"
"112583","1256","1256","1256","159.42082735227834","159.42082735227834","159.42082735227834"
"112646","1257","1257","1257","146.50402863306476","146.50402863306476","146.50402863306476"
"112714","1258","1258","1258","183.76027597121643","183.76027597121643","183.76027597121643"
"113907","1259","1259","1259","4144.4825592135","4144.4825592135","4144.4825592135"
"114473","1260","1260","1260","2182.717392167834","2182.717392167834","2182.717392167834"
"114534","1261","1261","1261","172.15143005632294","172.15143005632294","172.15143005632294"
"114584","1262","1262","1262","112.74254918036786","112.74254918036786","112.74254918036786"
"114636","1263","1263","1263","141.0043069730107","141.0043069730107","141.0043069730107"
"114691","1264","1264","1264","127.37582657042769","127.37582657042769","127.37582657042769"
"114745","1265","1265","1265","145.19569922073424","145.19569922073424","145.19569922073424"
"114800","1266","1266","1266","128.40161135689547","128.40161135689547","128.40161135689547"
"114854","1267","1267","1267","143.27737545263804","143.27737545263804","143.27737545263804"
"114906","1268","1268","1268","124.55627353775365","124.55627353775365","124.55627353775365"
"115035","1269","1269","1269","401.52108081650834","401.52108081650834","401.52108081650834"
"115103","1270","1270","1270","167.98190050616077","167.98190050616077","167.98190050616077"
"115163","1271","1271","1271","142.9429659115428","142.9429659115428","142.9429659115428"
"115216","1272","1272","1272","136.03545597304208","136.03545597304208","136.03545597304208"
"115267","1273","1273","1273","126.1973091608626","126.1973091608626","126.1973091608626"
"115317","1274","1274","1274","127.10639589290048","127.10639589290048","127.10639589290048"
"115365","1275","1275","1275","120.24858385441193","120.24858385441193","120.24858385441193"
"115418","1276","1276","1276","135.44346377940875","135.44346377940875","135.44346377940875"
"115472","1277","1277","1277","135.08392915119921","135.08392915119921","135.08392915119921"
"115524","1278","1278","1278","133.4118465347296","133.4118465347296","133.4118465347296"
"115654","1279","1279","1279","403.9588915825663","403.9588915825663","403.9588915825663"
"115718","1280","1280","1280","159.53484132868755","159.53484132868755","159.53484132868755"
"115771","1281","1281","1281","134.86101839437822","134.86101839437822","134.86101839437822"
"115821","1282","1282","1282","127.08139523587744","127.08139523587744","127.08139523587744"
"115873","1283","1283","1283","132.63419384444327","132.63419384444327","132.63419384444327"
"115928","1284","1284","1284","136.9621028859794","136.9621028859794","136.9621028859794"
"115983","1285","1285","1285","138.96231409592633","138.96231409592633","138.96231409592633"
"116039","1286","1286","1286","139.75546519171377","139.75546519171377","139.75546519171377"
"116092","1287","1287","1287","136.3322955136699","136.3322955136699","136.3322955136699"
"116146","1288","1288","1288","133.7272578679888","133.7272578679888","133.7272578679888"
"116294","1289","1289","1289","508.0955249162838","508.0955249162838","508.0955249162838"
"116360","1290","1290","1290","172.4736324588864","172.4736324588864","172.4736324588864"
"116424","1291","1291","1291","177.43364681241832","177.43364681241832","177.43364681241832"
"116485","1292","1292","1292","136.9584389924859","136.9584389924859","136.9584389924859"
"116541","1293","1293","1293","151.48977403835343","151.48977403835343","151.48977403835343"
"116600","1294","1294","1294","138.09825467077462","138.09825467077462","138.09825467077462"
"116661","1295","1295","1295","168.10883744025242","168.10883744025242","168.10883744025242"
"116716","1296","1296","1296","125.90489696970998","125.90489696970998","125.90489696970998"
"116771","1297","1297","1297","150.2090741039877","150.2090741039877","150.2090741039877"
"116829","1298","1298","1298","136.38898726990013","136.38898726990013","136.38898726990013"
"116950","1299","1299","1299","361.24431354618275","361.24431354618275","361.24431354618275"
"117015","1300","1300","1300","166.94520182521055","166.94520182521055","166.94520182521055"
"117070","1301","1301","1301","141.60550708092245","141.60550708092245","141.60550708092245"
"117123","1302","1302","1302","138.68277140387926","138.68277140387926","138.68277140387926"
"117188","1303","1303","1303","161.98367704296066","161.98367704296066","161.98367704296066"
"117248","1304","1304","1304","159.03674309985112","159.03674309985112","159.03674309985112"
"117302","1305","1305","1305","132.5156507231702","132.5156507231702","132.5156507231702"
"117353","1306","1306","1306","131.48014667506837","131.48014667506837","131.48014667506837"
"117404","1307","1307","1307","127.27320977009178","127.27320977009178","127.27320977009178"
"117461","1308","1308","1308","149.08166320797486","149.08166320797486","149.08166320797486"
"117600","1309","1309","1309","366.4132836196727","366.4132836196727","366.4132836196727"
"117659","1310","1310","1310","160.5481507022241","160.5481507022241","160.5481507022241"
"117714","1311","1311","1311","125.69061310044724","125.69061310044724","125.69061310044724"
"117770","1312","1312","1312","150.60877802367483","150.60877802367483","150.60877802367483"
"117828","1313","1313","1313","133.63265620365027","133.63265620365027","133.63265620365027"
"117878","1314","1314","1314","138.39379783682654","138.39379783682654","138.39379783682654"
"117932","1315","1315","1315","122.38484441392666","122.38484441392666","122.38484441392666"
"117984","1316","1316","1316","145.33463526585172","145.33463526585172","145.33463526585172"
"118033","1317","1317","1317","110.34018417402157","110.34018417402157","110.34018417402157"
"118086","1318","1318","1318","147.29127467623562","147.29127467623562","147.29127467623562"
"121471","1319","1319","1319","12199.30169571531","12199.30169571531","12199.30169571531"
"121526","1320","1320","1320","135.61810863611862","135.61810863611862","135.61810863611862"
"121582","1321","1321","1321","148.3482108481355","148.3482108481355","148.3482108481355"
